Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
45500	-9351.274	-9500.681	149.4076	0.0569247	0.114662	0.000444181	0.000287881	0.000462177	0.000388692	0.000524374	0.000228113	0.000554679	0.000259687	0.000485979	0.00038516	0.00041339	0.000705811	0.00059145	0.000274405	0.000228345	0.000338277	0.000487091	0.000129608	0.000849786	0.000142999	0.000456661	0.000148452	9.59382e-05	0.000462775	0.000306157	0.000337634	0.000534233	0.000472518	0.000310455	0.000570922	0.000227023	0.000738556	0.0003339642	-0.01837114	0.05526679	-8.004477	0.03689565	1.497921	0.6743933
45520	-9361.821	-9515.245	153.424	0.00154124	0.0530088	0.000353785	0.000496953	0.000279159	0.000183332	0.000611092	0.000332253	0.00055282	0.000219108	0.000314356	0.000596531	0.000236266	0.000626042	0.000580204	0.000202107	0.000630517	0.000240377	0.000796673	0.000399792	0.000300586	0.000119252	0.000291376	0.000211381	0.000434595	0.000514174	0.000226683	0.000399148	0.000288326	0.000166114	0.000371231	0.000860967	0.000404897	0.000497118	0.0003465069	-0.005508067	0.1103549	-7.967608	0.1048468	1.052534	0.5594954
45540	-9346.387	-9506.348	159.9606	0.0353138	0.0956557	0.00047028	0.000645061	0.000178058	0.00060855	0.000451063	0.00028383	0.000385789	0.000438442	0.000337184	0.000525629	0.000595588	0.00048275	0.000440378	0.000409049	0.00032992	0.000578766	0.000743563	0.000382665	0.000616808	0.000200737	0.000690603	0.000135094	0.000416217	0.000525592	0.000359374	0.00036859	0.000262457	0.00039166	0.000460382	0.000619587	0.000532711	0.000338084	0.0004350789	-0.02220319	0.03305591	-7.739983	0.01085272	3.045865	0.3503576
45560	-9344.229	-9502.248	158.0188	0.0208835	0.0770893	0.000392842	0.000675663	0.000363944	0.00038585	0.000338517	0.000348748	0.000514074	0.000177869	0.000613687	0.000306806	0.000492344	0.000385384	0.000388783	0.000412778	0.000380265	0.000599234	0.000389585	0.000244775	0.000497458	0.00021667	0.000230385	0.000181482	0.000373215	0.000486166	0.000483953	0.000653908	0.000242591	0.000541701	0.000431538	0.000977945	0.000334372	0.000705086	0.0004101759	-0.02593439	0.05235456	-7.798924	0.02642017	1.981614	0.4789192
45580	-9357.666	-9503.314	145.6481	0.0501532	0.03478	0.000299816	0.00136704	0.000255306	0.000271945	0.000580038	0.000249428	0.000665343	0.000250769	0.000400879	0.000574942	0.000270755	0.000601765	0.000425534	0.000747561	0.000400061	0.000291058	0.000405232	0.0001926	0.000448545	0.000125225	0.000336791	0.000182429	0.000443979	0.000225211	0.000218009	0.000470673	0.000532288	0.000223768	0.00129289	0.00078687	0.000234495	0.000324178	0.0003891112	0.06319665	0.08366759	-7.851645	0.1468642	0.5696934	0.5008096
45600	-9363.102	-9515.502	152.3995	0.0442284	0.0334495	0.000333909	0.000701122	0.000154819	0.000141361	0.000559656	0.000337786	0.000239156	0.000387856	0.000335105	0.000526867	0.000185751	0.000311979	0.000425198	0.000413403	8.5803e-05	0.000307524	0.000352504	0.000319309	0.000427179	0.000129209	0.000577515	0.000447872	0.000264591	0.000368368	0.000298865	0.00123347	0.000188753	0.000196049	0.00129728	0.000460355	0.000258192	0.000255468	0.0003332702	-0.01769459	0.02044548	-8.006557	0.002750889	7.432318	0.4791882
45620	-9354.969	-9502.072	147.1032	0.0979366	0.00228927	0.000263573	0.00051665	0.000138258	0.00030096	0.000679364	0.000256209	0.00145913	0.000353286	0.000261362	0.000639909	0.000203771	0.000725865	0.00059464	0.000116028	0.000309027	0.000411862	0.000440051	0.000230397	0.000580418	8.63511e-05	0.000731892	0.00021976	0.000224347	0.000314958	0.000224021	0.000649408	0.00017128	0.00036269	0.000621306	0.000631457	0.000205524	0.000369002	0.0003034023	-0.01640068	0.02013092	-8.100451	0.003730236	5.396688	0.5595972
45640	-9356.26	-9513.24	156.98	0.0247906	0.0162089	0.00052524	0.000406477	0.000333585	0.000201173	0.000315963	0.0002836	0.000169524	0.000234418	0.000386367	0.000376678	0.000553403	0.000318173	0.000483537	0.000220842	9.08552e-05	0.000464936	0.000211458	0.000209773	0.000418572	0.000144233	0.000276773	0.000180632	0.000656578	0.000192094	0.000266023	0.000589106	0.000142837	0.000444163	0.000621705	0.000463103	0.000298535	0.000549192	0.0002787837	-0.02708449	0.08288297	-8.185074	0.05579848	1.485398	0.5039293
45660	-9363.752	-9510.83	147.0785	0.0159385	0.0607208	0.000357018	0.000356834	0.000434471	0.000163806	0.000419443	0.000214736	0.000292653	0.00014712	0.000333809	0.000338409	0.000678206	0.000226653	0.000476605	0.000218756	0.000206382	0.000333039	0.000634935	0.000300918	0.000229103	0.00010826	0.000160863	0.000150899	0.000286185	0.00088816	0.000514934	0.000682604	0.000238313	0.000184575	0.00135836	0.000371694	6.6782e-05	0.000612238	0.0002752455	0.01720435	0.09316048	-8.197847	0.1103648	0.8441138	0.5569973
45680	-9343.192	-9503.672	160.4798	0.0724137	0.073403	0.000284303	0.000250327	0.000295676	0.000241058	0.000553697	0.000262426	0.000334688	0.000187185	0.000539701	0.000432483	0.000753249	0.000231555	0.000396803	0.00036466	0.00026813	0.000282278	0.000340466	0.000237667	0.000510621	0.000144732	0.000219415	0.000148274	0.000203812	0.000531677	0.000542526	0.00044299	0.000388908	0.000223496	0.000491886	0.00049209	0.000212481	0.000562895	0.0003148147	0.01589016	0.1079949	-8.063526	0.123885	0.8717346	0.3777303
45700	-9353.937	-9504.717	150.7795	0.0163911	0.0612096	0.000269772	0.000402973	0.000282375	0.00020266	0.000362976	0.000402029	0.000751044	0.000255431	0.000590725	0.000358288	0.000435053	0.000181519	0.000288093	0.000216747	0.000316994	0.000585431	0.000647043	0.000423227	0.000675956	0.000202842	0.000420109	0.00015804	0.000595206	0.00042033	0.000401868	0.000458378	0.000260444	0.000157837	0.000673102	0.00106763	0.000166203	0.000380666	0.0004405322	-0.008846817	0.1456313	-7.727527	0.1367845	1.064677	0.4537279
45720	-9350.931	-9516.271	165.3396	0.0439188	0.141199	0.000261615	0.00042993	0.000467051	0.000270305	0.000465872	0.000507022	0.000411631	0.0002772	0.000365252	0.000451872	0.000223925	0.000343149	0.000417978	0.000541827	0.000342867	0.00028038	0.000439841	0.000287807	0.000414612	0.000171476	0.000350341	0.000327236	0.000581225	0.00048626	0.000444348	0.000549654	0.000285479	0.000287416	0.000541298	0.00103159	0.000219971	0.000362281	0.0003895701	-0.02907527	0.05008422	-7.850467	0.02100895	2.383947	0.3097452
45740	-9354.168	-9500.981	146.8131	0.0237824	0.0865622	0.000466768	0.0011525	0.00037761	0.000232982	0.000587027	0.000475126	0.000491589	0.000352426	0.000575191	0.00058207	0.000553041	0.000868045	0.000507894	0.000534091	0.000524065	0.000432522	0.000964012	0.000392271	0.000855207	0.000155718	0.000738751	0.000197855	0.000206688	0.00061334	0.000257394	0.000669149	0.000375622	0.000181963	0.000956443	0.00066921	0.000587794	0.000381897	0.0004518459	-0.01323413	0.06904536	-7.702169	0.05581123	1.237123	0.4910147
45760	-9355.305	-9503.773	148.4674	0.0411933	0.0972216	0.000257863	0.00117386	0.000256449	0.000220706	0.000559508	0.000386074	0.000262439	0.00031741	0.000627948	0.000554058	0.00072883	0.00027288	0.000652234	0.0001462	0.000154906	0.000467949	0.000638123	0.000258706	0.000944537	0.000331704	0.000635359	0.000212852	0.000480335	0.000658669	0.000420112	0.000736346	0.000195377	0.000343901	0.00046014	0.000981137	0.000307482	0.000364707	0.0004008221	-0.01214207	0.02651898	-7.821993	0.01437691	1.844553	0.5419984
45780	-9348.613	-9508.797	160.1835	0.00626178	0.0941396	0.000299055	0.00033189	0.00042671	0.000195583	0.000386341	0.000271382	0.000203062	0.000243898	0.000480639	0.0003624	0.000304179	0.000346565	0.000490832	0.000199339	0.000200677	0.000463971	0.000389032	0.000304159	0.000522442	0.0001178	0.000256372	0.000142712	0.000219212	0.00033532	0.000410558	0.000298612	0.000471315	0.000251378	0.00050071	0.00105541	0.000215809	0.00051409	0.0003537522	0.001636056	0.04337324	-7.946914	0.0450093	0.9636507	0.4537609
45800	-9351.366	-9511.671	160.3056	0.0191084	0.045954	0.000425181	0.000277478	0.00023645	0.000250079	0.00044579	0.000398401	0.000299621	0.000197984	0.000443645	0.000402083	0.000263643	0.000472081	0.000521863	0.000563659	0.000215099	0.000338458	0.000351458	0.000252082	0.000683737	0.000162789	0.000292387	0.000228055	0.000237855	0.000285086	0.00053578	0.000529281	0.000193139	0.000351359	0.00040133	0.000875455	0.000429489	0.000539871	0.0003451498	0.007768668	0.05009671	-7.971532	0.05786538	0.8657459	0.4412785
45820	-9356.191	-9517.558	161.3671	0.052632	0.121834	0.000388118	0.000271372	0.000404223	0.000211857	0.0003739	0.000272619	0.000392099	0.00037619	0.000493945	0.000456596	0.000370197	0.000508203	0.000359981	0.000571597	0.000275061	0.000475848	0.000656351	0.000199343	0.000330563	0.00014591	0.000417346	0.000173349	0.000459597	0.00037378	0.000341793	0.000531521	0.000233066	0.000255049	0.00040546	0.000677394	0.000322394	0.000594774	0.0004130636	-0.03218143	0.05321882	-7.791909	0.02103739	2.529726	0.3944035
45840	-9355.039	-9508.975	153.9361	0.0336827	0.0683492	0.000285675	0.000390917	0.00033615	0.000348657	0.000504416	0.000346795	0.000245566	0.000221372	0.000584193	0.000461023	0.000341997	0.000348196	0.000307381	0.000132475	0.00015771	0.000400565	0.000586765	0.00037406	0.000983808	0.00020488	0.000426599	0.000131537	0.000253799	0.000467912	0.00034816	0.000566696	0.000289722	0.00065727	0.000331684	0.000629758	0.000120573	0.000631565	0.0003337279	0.002928881	0.09015331	-8.005185	0.09308219	0.9685345	0.472302
45860	-9353.801	-9515.562	161.7604	0.0485422	0.0850685	0.000278438	0.000292877	0.000292529	0.000330922	0.000425862	0.000203293	0.000181665	0.000342668	0.000441974	0.000560966	0.000350643	0.000501331	0.000402881	0.000176429	0.000162149	0.000435041	0.00060855	0.000230048	0.000395894	0.000171543	0.000511337	0.000201267	0.000389691	0.000401563	0.000366735	0.000355054	0.000138314	0.000528867	0.000448839	0.000622519	0.000455116	0.000558914	0.0003433437	-0.006661399	0.02219065	-7.976779	0.01552925	1.428958	0.3836647
45880	-9352.649	-9508.832	156.1832	0.0181129	0.0978623	0.000353675	0.000552191	0.000244476	0.000333764	0.0005464	0.00033328	0.000542572	0.000267549	0.000466366	0.000489119	0.000432499	0.000508035	0.000316066	0.000232085	0.000153487	0.000449505	0.000526919	0.000431294	0.000634855	0.000164988	0.000309848	0.000213412	0.00043506	0.000539447	0.000278387	0.00045687	0.000331014	0.000188016	0.00104466	0.000475886	0.000477232	0.000305261	0.0003586383	-0.02555958	0.1563636	-7.933196	0.130804	1.195404	0.456926
45900	-9350.121	-9502.083	151.9613	0.033639	0.00933427	0.000491942	0.000467097	0.000368567	0.000314238	0.000421569	0.000325817	0.000450356	0.000232703	0.000392433	0.000489458	0.000181927	0.000384854	0.000606385	0.000154745	0.00029815	0.000917796	0.000552071	0.000263232	0.000604193	0.000116326	0.000336412	0.000181538	0.00112109	0.000478707	0.00034424	0.000237239	0.000395685	0.000328814	0.000506553	0.000598302	0.000314286	0.000298712	0.0003329357	-0.001390468	0.04199877	-8.007561	0.04060831	1.034241	0.3845332
45920	-9344.371	-9506.687	162.3157	0.030262	0.0470785	0.000293874	0.000360937	0.000243233	0.000357874	0.000458965	0.000258864	0.000234746	0.000371614	0.000352005	0.00041418	0.000383598	0.000135437	0.000407614	0.000295709	0.000239608	0.000346704	0.000443798	0.00037378	0.000733378	0.000202831	0.00038251	0.000170945	0.000307712	0.000355512	0.000373294	0.000466289	0.000438756	0.000250211	0.000441522	0.000903452	0.000453083	0.000448949	0.0003177063	0.002213224	0.002986771	-8.054383	0.005199995	0.5743796	0.3299905
45940	-9343.312	-9501.898	158.5857	0.0364822	0.0299403	0.000328129	0.000311573	0.000328057	0.000336546	0.00059873	0.00023146	0.000262584	0.000181049	0.000414488	0.000403854	0.000671351	0.000283776	0.000516774	0.000271344	0.000244859	0.00030215	0.000520023	0.000161553	0.000657893	0.00021955	0.00046502	0.000149438	0.000159063	0.000410683	0.000335129	0.0004129	0.000348202	0.000236122	0.000384367	0.000481843	0.000164873	0.000705466	0.0003632357	0.05496283	0.0193698	-7.920459	0.07433262	0.2605827	0.3994683
45960	-9356.786	-9513.524	156.7374	0.0298616	0.0330681	0.000349947	0.000465821	0.000169879	0.000150682	0.000699115	0.000233185	0.00068703	0.000225154	0.000399153	0.000494569	0.000359005	0.000490434	0.000278062	0.000226695	0.000532136	0.000288339	0.000252319	0.000213455	0.00087328	0.000247184	0.000432083	0.000209025	0.000260005	0.000266417	0.000265269	0.000600821	0.000300195	0.000489427	0.000538115	0.000608647	0.000273861	0.000423368	0.0003468545	0.02941721	0.1310912	-7.966605	0.1605084	0.8167248	0.4082216
45980	-9347.742	-9501.9	154.1583	0.00625462	0.000443349	0.000302273	0.000544881	0.000156532	0.000278608	0.00035844	0.000343576	0.000564991	0.000252724	0.000339476	0.000365178	0.000339491	0.000398479	0.000419982	0.000210479	0.000231281	0.000622964	0.000593472	0.000297522	0.000738103	0.000151436	0.00035263	0.000223937	0.000394647	0.000367057	0.000271203	0.000702183	0.000245572	0.000345304	0.000490281	0.000727776	0.000121708	0.000434256	0.0002902733	0.0349184	0.1293801	-8.144688	0.1642984	0.7874697	0.508941
46000	-9362.635	-9515.38	152.7451	0.0492654	0.0856271	0.000398975	0.000606062	0.000241495	0.000457328	0.000344872	0.000355901	0.000361106	0.000277503	0.00051488	0.000364402	0.000434478	0.0005038	0.000458164	0.000311004	0.000286909	0.000649816	0.000658987	0.000162699	0.000628091	0.000205223	0.000593773	0.000311477	0.000487263	0.000775723	0.000204096	0.000814952	0.000332327	0.00104625	0.000691688	0.000383245	0.000553593	0.000169836	0.0004011112	-0.03967592	0.04193121	-7.821272	0.002255292	18.59237	0.3779353
46020	-9358.842	-9515.01	156.1688	0.0300653	0.101723	0.00055392	0.000652592	0.000603625	0.000432536	0.000448064	0.000284547	0.000292446	0.000271295	0.000484606	0.000500574	0.000441465	0.000512873	0.000388472	0.000228425	8.72596e-05	0.000477801	0.000531077	0.000165521	0.000609659	0.000186079	0.000442136	0.000295435	0.000203398	0.000356704	0.00042828	0.000380478	0.000244794	0.000511586	0.000666424	0.000884939	0.000232949	0.000438546	0.0003691717	-0.02311919	0.05384142	-7.904249	0.03072223	1.752523	0.4114151
46040	-9345.554	-9500.355	154.8007	0.053819	0.137462	0.00037606	0.000451335	0.000249863	0.000198295	0.00047412	0.000333144	0.000432315	0.000261024	0.000599375	0.000449458	0.000596462	0.000769491	0.000739657	0.000393008	0.000238274	0.00033028	0.000726531	0.000324642	0.000519802	0.000150998	0.000568836	0.000231127	0.000561647	0.00105338	0.000340374	0.000513733	0.000363707	0.000388301	0.000460488	0.000425166	0.000148486	0.000218931	0.0003634297	-0.02641026	0.04653861	-7.919925	0.02012835	2.312092	0.501482
46060	-9351.82	-9506.511	154.6908	0.015346	0.0427074	0.000890983	0.000817306	0.000433005	0.000345624	0.000664372	0.000306111	0.000662677	0.000323915	0.000524397	0.000551203	0.00033415	0.000363643	0.00068012	0.000492225	0.000363145	0.000629546	0.000870125	0.000240679	0.00069449	0.00025422	0.000544509	0.000194013	0.000431217	0.000460397	0.000409336	0.000527049	0.000233448	0.000333158	0.000476407	0.000768809	0.000186437	0.000278727	0.0004422418	-0.02818462	0.04297766	-7.723654	0.01479304	2.905262	0.3413961
46080	-9343.933	-9501.701	157.7676	0.0043217	0.0814032	0.000393556	0.000260021	0.000168032	0.00022109	0.000444472	0.000241828	0.000341175	0.00035798	0.000404291	0.000477573	0.000217601	0.000304655	0.000581084	0.000219405	0.000250745	0.000410246	0.000550405	0.000106401	0.00053087	0.000171184	0.00079278	0.000201134	0.000511358	0.000508389	0.000191968	0.000418579	0.0002899	0.000177671	0.000639691	0.000743206	0.000211876	0.000269067	0.0003518746	-0.01637927	0.08573934	-7.952236	0.06936008	1.236148	0.4624363
46100	-9341.124	-9500.263	159.1386	0.0245558	0.0199291	0.000186705	0.000611271	0.000146872	0.00069119	0.000377568	0.000244344	0.000283273	0.000227978	0.000422904	0.000360721	0.000173571	0.000239359	0.000355563	0.000281318	0.000187196	0.000891696	0.000400417	0.000136561	0.000481162	0.000125937	0.000328371	0.000169443	0.000292697	0.000395998	0.00030047	0.00040572	0.000226905	0.000156275	0.000480419	0.000530845	0.000195108	0.00053349	0.0002939344	-0.00356333	0.04180869	-8.132154	0.03824536	1.09317	0.4722951
46120	-9353.603	-9504.418	150.8149	0.0188316	0.0286721	0.000253725	0.000608982	0.000268508	0.000202964	0.000450361	0.000157937	0.000576927	0.00025286	0.000388443	0.000510261	0.000703322	0.000336398	0.00037536	0.000448078	0.000240914	0.000303534	0.000408712	0.000681708	0.00100818	0.000106745	0.000371139	0.000213123	8.64253e-05	0.000337371	0.000329228	0.000477101	0.000437224	0.000345049	0.000590759	0.000497599	0.00032611	0.000431016	0.000349379	0.05695919	0.1174961	-7.959353	0.1744553	0.6735027	0.494484
46140	-9346.224	-9504.603	158.3784	0.0493892	0.139443	0.000306967	0.000510472	0.000229277	0.00028697	0.000765049	0.000280111	0.000236518	0.000416253	0.000407703	0.000659028	0.000433975	0.000368584	0.000353097	0.000254274	0.000160716	0.000693544	0.000490121	0.000489394	0.000534337	0.000127106	0.000525705	0.000172338	0.00031784	0.000692413	0.000264677	0.000374202	0.000451933	0.000330806	0.000351521	0.00057357	0.000464388	0.000408543	0.0003568087	-0.01298603	0.02583651	-7.938311	0.01285047	2.010549	0.4235117
46160	-9347.393	-9505.816	158.4232	0.0194851	0.12642	0.000332099	0.000654551	0.000228128	0.000246522	0.000399368	0.000216922	0.000433044	0.000279394	0.000457513	0.000471032	0.000355692	0.000634137	0.000445603	0.000348413	0.000443057	0.000404481	0.000649695	0.000352219	0.000410951	0.000170368	0.000393181	0.000187188	0.000428683	0.000584287	0.000263611	0.000396508	0.000519142	0.000223724	0.000284237	0.000618622	0.000207465	0.00113102	0.0003799621	-0.02736553	0.05629308	-7.875439	0.02892755	1.946002	0.4433155
46180	-9357.443	-9512.695	155.2519	0.000147442	0.141452	0.000371539	0.00046873	0.000149168	0.000563458	0.000724513	0.000303081	0.000224679	0.000352658	0.000350489	0.000657986	0.000347005	0.000584264	0.000390472	0.000207619	0.000140251	0.000573088	0.000731605	0.000251028	0.000317115	9.86511e-05	0.000439838	0.000205937	0.000366975	0.000282388	0.000120421	0.000398288	0.000425265	0.000258834	0.000204604	0.000582213	0.000402623	0.000548717	0.0003265187	-0.02616687	0.04720065	-8.027023	0.02103378	2.24404	0.5366589
46200	-9354.132	-9503.735	149.6033	0.0364022	0.0464485	0.000357032	0.000272419	0.000155904	0.00024472	0.000469989	0.000273146	0.000313707	0.000248369	0.000494482	0.000541601	0.000378832	0.000238176	0.000445821	0.000260481	0.000196145	0.000298332	0.000401751	0.000807805	0.000438834	0.000108594	0.000357912	0.000222647	0.000436132	0.000291558	0.000334619	0.000841151	0.000188227	0.000121586	0.000186096	0.00115941	0.000121855	0.00117147	0.0003465442	0.07015749	0.09764069	-7.9675	0.1677982	0.5818936	0.5562102
46220	-9344.109	-9503.215	159.1055	0.0351531	0.0669785	0.000289438	0.000892452	0.00034584	0.000322912	0.000583864	0.000242219	0.000322142	0.000304497	0.000503397	0.000409538	0.000341567	0.000651431	0.00032985	0.000293385	0.000637821	0.000287056	0.000791935	0.000297814	0.000365975	0.000159922	0.000407865	0.00018868	0.00033432	0.000558425	0.000237641	0.000382249	0.000436131	0.000128241	0.000334132	0.000427731	0.000342733	0.000427226	0.0003629463	-0.01118352	0.05465877	-7.921256	0.04347526	1.257239	0.4689015
46240	-9350.959	-9509.219	158.2606	0.022816	0.178612	0.000290389	0.000432072	0.0004438	0.00024002	0.000491786	0.000259623	0.000395243	0.000216364	0.000470492	0.00043944	0.000433621	0.0003485	0.000289644	0.000248686	0.000317885	0.000528968	0.000447362	0.000256382	0.000383659	7.97847e-05	0.000422189	0.000184555	0.000431712	0.000312985	0.000191703	0.000532009	0.00045699	0.000147722	0.000433634	0.000445961	0.000232718	0.000567857	0.0003165612	0.004427924	0.09720986	-8.057994	0.1016378	0.9564343	0.5083581
46260	-9351.452	-9501.687	150.2348	0.0635511	0.100563	0.00025819	0.00141132	0.000668083	0.000138382	0.000548592	0.000223941	0.000374075	0.00024877	0.000351241	0.000446765	0.000306889	0.000505322	0.000491931	0.000135891	0.000128291	0.000347857	0.000569244	0.000134477	0.000481042	0.000122282	0.000454163	0.000150597	0.000138495	0.000371552	0.000288864	0.00040235	0.000237554	0.000111109	0.000433825	0.000489648	0.000322838	0.000583748	0.0003329364	-0.009486359	0.113604	-8.007559	0.1041177	1.091112	0.5388078
46280	-9357.112	-9499.952	142.8396	0.0481761	0.0916908	0.000416725	0.000963905	0.000306085	0.000223075	0.00086287	0.000263646	0.000321222	0.000230432	0.000522079	0.000698781	0.000818984	0.000387665	0.000654177	0.000337063	0.000218585	0.000205403	0.000281192	0.000835995	0.000673394	0.000180644	0.000533935	0.000131816	0.00140082	0.000431211	0.000277419	0.000320299	0.000330515	0.000103166	0.000188333	0.00064582	0.000264494	0.000374433	0.0004904899	-0.02669741	0.03141259	-7.620106	0.004715187	6.662003	0.6067713
46300	-9368.836	-9525.663	156.827	0.0359279	0.0117226	0.000322032	0.000265167	0.000112519	0.000537334	0.00050174	0.000241689	0.00027664	0.000369702	0.000548547	0.000481672	0.000190909	0.000403828	0.000324074	0.000457805	0.000425137	0.000364608	0.000828921	0.000286484	0.000782344	0.000196383	0.000624249	0.000193497	0.000251181	0.000310448	0.000373662	0.000486444	0.000352587	0.000260597	0.000312875	0.000391178	0.000327697	0.000597279	0.0003737316	0.07192683	0.09013155	-7.891973	0.1620584	0.5561672	0.4485335
46320	-9342.99	-9500.046	157.056	0.028567	0.0865582	0.000232854	0.000467365	0.000233571	0.000310442	0.000560886	0.000374867	0.000433627	0.000248819	0.000445584	0.000519133	0.000374879	0.000302846	0.000331324	0.000294674	0.000263551	0.000560918	0.000619777	0.00019373	0.000337183	0.000183098	0.000417156	0.00018845	0.000480596	0.000427539	0.000486925	0.000596865	0.000180258	0.000101441	0.000390099	0.000715927	0.000234939	0.000356749	0.000373139	0.02063604	0.1702932	-7.893559	0.1909292	0.8919179	0.4150831
46340	-9354.516	-9502.638	148.1214	0.025309	0.0301934	0.00019795	0.000561213	0.000335138	9.32054e-05	0.000519254	0.000207265	0.000153921	0.000239056	0.00048122	0.000365143	0.000223837	0.000206511	0.000359964	0.000118536	8.68991e-05	0.000218728	0.000502425	0.000214701	0.00072527	0.000247969	0.000992552	0.00015448	0.00048612	0.000611877	0.000157297	0.000622089	0.000349454	9.09705e-05	0.000385532	0.000406391	0.000145082	0.000639887	0.0002412213	0.007460764	0.02788759	-8.329796	0.03534836	0.788936	0.6472029
46360	-9342.406	-9507.906	165.4996	0.0387935	0.126234	0.000214744	0.000189387	0.000249255	0.000334833	0.000551769	0.000228196	0.000411138	0.000221053	0.000359121	0.000475226	0.000252111	0.000341855	0.000232143	0.000353683	0.000277322	0.000337666	0.000361436	0.000406644	0.000593503	0.000117468	0.000426399	0.000200595	0.000220066	0.000212597	0.000224201	0.000431004	0.000428559	0.00019592	0.000562632	0.000441226	0.000197617	0.000278022	0.0003069294	0.02970401	0.1599494	-8.088893	0.1896534	0.8433774	0.3992138
46380	-9352.73	-9503.145	150.4148	0.0460889	0.0723476	0.000512842	0.000220657	8.02169e-05	0.000298727	0.00042298	0.000306789	0.000240786	0.000191122	0.000472521	0.000338634	0.000254419	0.000390925	0.000609689	0.000560725	0.00019948	0.000576199	0.000647453	0.000394291	0.000319666	0.000153827	0.000365239	0.000195227	0.000786067	0.000259649	0.000388217	0.000406128	0.000274782	0.000304637	0.000788182	0.00115737	0.000388401	0.000345901	0.0003381954	-0.02319655	0.1305604	-7.991887	0.1073638	1.216056	0.4921807
46400	-9341.206	-9507.102	165.8953	0.0802178	0.114661	0.000313561	0.000488781	0.000323865	0.000371982	0.00035929	0.000265368	0.000485843	0.000217111	0.00028006	0.000329765	0.000305385	0.000312936	0.000540957	0.000271118	0.000401289	0.000421535	0.000458938	0.000230364	0.000735209	0.000187058	0.000267436	0.000212499	0.000275744	0.000236368	0.00041469	0.000569907	0.000267459	0.000388864	0.000567853	0.000408641	0.000393166	0.000584855	0.0003896528	-0.03836867	0.04619899	-7.850255	0.007830321	5.900013	0.3291114
46420	-9343.324	-9497.518	154.1941	0.0101333	0.0333615	0.000303788	0.000487671	0.000191571	0.000324696	0.000519389	0.000276201	0.00076341	0.000177613	0.000419634	0.000490811	0.000268552	0.000407601	0.000550719	0.000117541	0.000104967	0.000399793	0.000505616	0.000490241	0.000553584	8.61659e-05	0.000408547	0.000146458	0.0003157	0.000361239	0.000404603	0.000369696	0.000522656	0.000207493	0.00029961	0.000562633	0.000265318	0.000512283	0.0003331944	-0.01815282	0.1010588	-8.006784	0.08290596	1.218957	0.5207312
46440	-9345.932	-9505.384	159.4521	0.0300618	0.00807912	0.000371824	0.000343458	0.000247626	0.000343225	0.000475904	0.000393006	0.000824551	0.000266394	0.00052933	0.000554267	0.000366642	0.000399788	0.000355537	0.000338626	0.000399587	0.00046434	0.000519633	0.000285456	0.000543575	0.00014995	0.000360984	0.000164582	0.000278262	0.000536642	0.0003613	0.000358485	0.00017378	0.000298349	0.000383505	0.000875315	0.000185449	0.000444236	0.0003442391	0.005743869	0.0973061	-7.974174	0.10305	0.9442613	0.4096024
46460	-9351.959	-9502.983	151.024	0.0390939	0.0805788	0.000380975	0.000449131	0.000587264	0.000447363	0.000421009	0.000310601	0.000433962	0.000496567	0.000454857	0.000280815	0.000134986	0.000596376	0.00054691	0.000257844	0.000431958	0.00064582	0.000824704	0.000545779	0.000499067	0.000188603	0.000714487	0.000132141	0.000426447	0.000569581	0.000340308	0.000342591	0.000579537	0.000286558	0.000395469	0.00065726	0.00024005	0.000566766	0.0004641042	0.004640438	0.06996539	-7.675402	0.07460583	0.9378006	0.378281
46480	-9353.597	-9503.383	149.7861	0.00585354	0.0413606	0.000469965	0.000723147	0.000257176	0.000404328	0.00048657	0.000373706	0.000375938	0.000395743	0.000724829	0.000515862	0.000668797	0.000856392	0.000768314	0.000496985	0.000255042	0.000456402	0.000829211	0.000345429	0.000624267	0.000234555	0.000490222	0.000160502	0.000267172	0.00088771	0.000295809	0.000399101	0.000226858	0.000152409	0.000395478	0.00073096	0.000419148	0.000474122	0.0003690354	-0.01457226	0.05350308	-7.904618	0.03893083	1.374311	0.3889496
46500	-9341.361	-9504.738	163.3767	0.0413325	0.10775	0.000437609	0.000438687	0.000329495	0.000233998	0.000483639	0.000307651	0.000820116	0.000248429	0.000430484	0.000527523	0.000588354	0.000350311	0.000474569	0.000246777	0.000361362	0.000477985	0.000457826	0.000248899	0.000336099	0.000171802	0.000382432	0.000242203	0.00032483	0.000429303	0.000325646	0.000446016	0.000271942	0.000282252	0.000322021	0.000881612	0.000198112	0.000346353	0.0003951139	-0.006899698	0.1061254	-7.836336	0.09922568	1.069535	0.344934
