Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
46120	-9360.202	-9502.866	142.6638	0.0470238	0.0894738	0.000223876	0.00040656	0.000470528	0.000389333	0.000415777	0.000275496	0.000375794	0.000260976	0.000760657	0.000757558	0.000228527	0.000133713	0.000717937	0.000300643	0.000659098	0.000558523	0.000290786	0.000361485	0.000374204	0.00045014	0.000154672	0.00056128	0.000583565	0.000943159	0.000916886	0.000246928	0.000188531	0.000853982	0.000551588	0.00028251	0.000117018	0.000800567	0.000451319	0.01724466	0.1369011	-7.703336	0.1541458	0.8881276	0.557259
46140	-9334.308	-9498.32	164.0123	0.0299963	0.0884735	0.000249224	0.000632316	0.000661872	0.000283813	0.000375693	0.000269146	0.000437038	0.000189795	0.000606412	0.00048653	0.000502485	0.000383263	0.000597136	0.00037314	0.000451376	0.000363836	0.00022961	0.000390318	0.000229608	0.00039688	0.000178342	0.000494542	0.00065673	0.000415383	0.000472388	0.000260452	0.000182705	0.000382746	0.000306694	0.000429264	0.000245421	0.000398659	0.000370831	-0.01507087	0.05265831	-7.899764	0.03758744	1.400955	0.4078163
46160	-9337.934	-9500.661	162.7276	0.0514496	0.074969	0.000329798	0.000501764	0.000467051	0.000458933	0.000531859	0.000291673	0.000272952	0.00018344	0.000615983	0.000400367	0.000603051	0.000373837	0.000521152	0.00054104	0.000449657	0.000441838	0.000376142	0.000541611	0.000336067	0.000395248	0.000154748	0.000568439	0.000417862	0.000436177	0.000665644	0.000210932	0.000329426	0.000417524	0.000222015	0.000326368	0.000156205	0.000230417	0.0003830043	-0.01484699	0.03064944	-7.867464	0.01580246	1.939537	0.3608317
46180	-9352.682	-9506.531	153.8484	0.0124854	0.0560916	0.000125465	0.000639023	0.000553699	0.000205372	0.000259086	0.000176925	0.000374721	0.000283085	0.000446025	0.000615666	0.000345425	0.000323576	0.000652248	0.000540597	0.000322078	0.000615915	0.000153813	0.000429918	0.000466468	0.000459784	0.000130292	0.000515103	0.000303763	0.000348052	0.000631824	0.00035563	0.000308611	0.000444741	0.000448352	0.000335457	0.000209101	0.000413491	0.0003377686	0.03596137	0.1398381	-7.99315	0.1757995	0.795441	0.5237105
46200	-9346.883	-9507.216	160.3335	0.0669358	0.0760404	0.000212528	0.000266993	0.000429988	0.000347901	0.000174994	0.000239104	0.000445644	0.000260264	0.00028472	0.000272345	0.000290077	0.000332121	0.000623574	0.000638629	0.000406147	0.000736732	0.00022823	0.000450477	0.000383751	0.000412145	0.000179099	0.000375236	0.000585297	0.000446324	0.000658919	0.000314767	0.000469511	0.000438392	0.000377102	0.000196781	0.000170637	0.000419871	0.0003152324	-0.003377134	0.1025733	-8.0622	0.0991962	1.034045	0.3575855
46220	-9354.91	-9505.368	150.4572	0.0111796	0.125399	0.000241791	0.000409877	0.000664784	0.000265989	0.000451056	0.000131945	0.00028303	0.000314409	0.000146791	0.000334767	0.000637791	0.000316291	0.000642902	0.000372561	0.000408194	0.000954307	0.000372322	0.00074673	0.00039414	0.000793859	0.000191092	0.000333364	0.000690861	0.000543426	0.000537681	0.000208344	0.000420175	0.000652776	0.000396681	0.000260806	0.00014333	0.000468854	0.0003313019	-0.01539777	0.02271876	-8.01248	0.007320989	3.103236	0.551422
46240	-9346.84	-9509.124	162.2849	0.0249858	0.0913931	0.000246573	0.00030629	0.000313224	0.000399298	0.000254334	0.000306201	0.000170812	0.000188017	0.000369147	0.000382832	0.000323582	0.000248833	0.000424617	0.000403011	0.000348977	0.000544544	0.000204852	0.000287934	0.000375001	0.0003391	0.000178607	0.000246243	0.000370766	0.00032738	0.000744012	0.000232354	0.000299058	0.000878074	0.000283823	0.000212271	8.67115e-05	0.000134955	0.000270822	-0.02637205	0.04236482	-8.214049	0.01599277	2.648998	0.4778366
46260	-9353.857	-9509.148	155.2916	0.0692594	0.0599135	0.000455817	0.000494954	0.000730889	0.000310424	0.000222521	0.00033948	0.000341804	0.000184988	0.000354482	0.00027618	0.000260727	0.000274207	0.000560008	0.000363924	0.000445886	0.000820871	0.000235718	0.000428373	0.000462995	0.000285311	0.000153712	0.000408606	0.00083629	0.000352092	0.000587428	0.000243171	0.00022398	0.000628394	0.000451536	0.000507481	0.000114555	0.000182037	0.0003873171	-0.008986069	0.04949302	-7.856267	0.04050695	1.22184	0.4443155
46280	-9359.911	-9509.681	149.7706	0.0428325	0.0335675	0.000542526	0.000348563	0.000351219	0.00023425	0.000160273	0.000256211	0.000295771	0.000430246	0.0003148	0.000430018	0.000571002	0.000268577	0.000444909	0.000619678	0.000386373	0.000260107	0.000298236	0.000551124	0.000399584	0.000418362	0.000190615	0.000644431	0.000625404	0.000460769	0.000761068	0.000187453	0.000132115	0.00128826	0.000218978	0.000260346	0.000196712	0.000144963	0.0003114332	0.04321545	0.09945433	-8.074326	0.1426698	0.6970946	0.4507539
46300	-9347.868	-9498.427	150.5592	0.0152116	0.0566147	0.000226332	0.00042212	0.000494448	0.000238502	0.000211373	0.000358834	0.000372399	0.000213902	0.000578239	0.00119764	0.000556318	0.000296021	0.000531199	0.000453913	0.000540209	0.000506121	0.000244651	0.000614525	0.000363588	0.000543612	0.000189317	0.00017869	0.00136281	0.000677186	0.000480976	0.000179963	0.000295351	0.0005131	0.000240021	0.00018177	0.000155659	0.000235705	0.0003620067	-0.009732724	0.05258164	-7.923848	0.04284892	1.22714	0.4634726
46320	-9347.3	-9502.2	154.8998	0.0515348	0.149795	0.000173523	0.000363361	0.000441919	0.00032372	0.00023701	0.000275887	0.000773092	0.00017983	0.000562683	0.00019907	0.000452877	0.000350482	0.000565497	0.000280784	0.000420174	0.000546945	0.000363543	0.000332245	0.000314839	0.000379819	0.000148695	0.000787356	0.000537674	0.000335806	0.000863921	0.000320749	0.000332929	0.000586093	0.000286299	0.000242045	0.000169989	0.000260332	0.0003375792	-0.02880307	0.2160997	-7.99371	0.1872967	1.153783	0.4306826
46340	-9352.877	-9512.242	159.3641	0.0125674	0.119479	0.000511466	0.000532876	0.000451878	0.000282442	0.00026836	0.00026864	0.000372452	0.000395035	0.000321648	0.000521503	0.000397634	0.000206029	0.000484141	0.000502561	0.000418145	0.000593685	0.000347242	0.000488118	0.000325032	0.000456938	0.000194688	0.000589433	0.000456517	0.000430019	0.000743787	0.000369546	0.000689485	0.00065481	0.00022983	0.000179921	0.000159888	0.000564684	0.0003559949	-0.02534718	0.06331246	-7.940594	0.03796528	1.667641	0.3945014
46360	-9357.729	-9501.681	143.9519	0.0195115	0.13999	0.000152581	0.000378498	0.000507338	0.000615245	0.000143169	0.000187893	0.000205068	0.000464182	0.000548411	0.000245308	0.000486968	0.000355717	0.000995068	0.00125888	0.000644255	0.000547509	0.000320597	0.000597828	0.000489357	0.000847594	0.000170822	0.000500084	0.00062858	0.00054235	0.000986895	0.000256719	0.000644391	0.000276759	0.000278985	0.000531977	0.000220854	0.000317039	0.0003890204	0.0666572	0.1125072	-7.851879	0.1791644	0.6279552	0.4479441
46380	-9358.184	-9502.134	143.9505	0.0142252	0.097045	0.000407901	0.000630326	0.000531251	0.000357317	0.00013602	0.00042433	0.000281842	0.000138903	0.000615809	0.000661494	0.000690613	0.00073953	0.00054347	0.000234521	0.000847787	0.00040954	0.000243613	0.000531981	0.000408566	0.00082627	0.000258	0.000234287	0.000784282	0.000372348	0.000729678	0.000170275	0.00020837	0.000296278	0.000415108	0.000159893	0.000172725	0.000368103	0.0004477982	0.006394922	0.1438383	-7.711168	0.1502332	0.9574334	0.6994377
46400	-9359.211	-9507.169	147.9588	0.0153091	0.111815	0.000592634	0.000684193	0.000821118	0.000390339	0.000213447	0.000276586	0.000417004	0.000133394	0.000731752	0.000437679	0.000680232	0.000425525	0.000538759	0.00033549	0.000532426	0.000690517	0.000319516	0.000402571	0.000491439	0.000334034	0.000197164	0.000370514	0.000726995	0.000513151	0.00124547	0.000226482	0.000556021	0.000317446	0.000214445	0.000542265	0.000195583	0.000185503	0.000425223	0.03235436	0.2595654	-7.762897	0.2919198	0.8891669	0.4467142
46420	-9354.892	-9504.863	149.9702	0.000840244	0.0581734	0.000259264	0.000413519	0.000570486	0.000319244	0.000529474	0.000223315	0.000596895	0.000733832	0.000552143	0.000473685	0.000430531	0.000290423	0.00050177	0.000714244	0.000586646	0.00048505	0.000498279	0.000539743	0.000942964	0.000901363	0.000240765	0.000613955	0.000791155	0.000879871	0.0010282	0.000363977	0.000289057	0.000344246	0.000350037	0.000177536	0.000256396	0.000327199	0.0004486286	-0.006265599	0.05478876	-7.709315	0.04852316	1.129126	0.3923411
46440	-9345.462	-9510.362	164.8991	0.0218063	0.00443276	0.000265597	0.000347182	0.000429474	0.000525942	0.000352198	0.000303973	0.000369687	0.000559145	0.000331851	0.000326393	0.000354973	0.000243003	0.000550799	0.000362341	0.000434611	0.000317382	0.000233811	0.000761051	0.000447413	0.00059318	0.00024446	0.000394829	0.000332655	0.000541512	0.000781001	0.000227774	0.000316098	0.000360574	0.000267429	0.000306009	0.000152372	0.000495503	0.0003385227	-0.01376518	0.02235432	-7.990919	0.00858914	2.602627	0.3985275
46460	-9345.831	-9513.044	167.2129	0.0135638	0.048203	0.000356684	0.000459431	0.000431759	0.000400426	0.000370873	0.000215666	0.000335474	0.000394392	0.000401117	0.000548915	0.00063636	0.000441064	0.000499044	0.000254994	0.00062893	0.000384064	0.000248728	0.000312814	0.000497359	0.000660138	0.00033903	0.000361723	0.000464345	0.000398959	0.00114856	0.000363412	0.000247197	0.000376705	0.000441358	0.000321221	0.000295436	0.000218558	0.0003937393	-0.02925649	0.07373077	-7.839822	0.04447428	1.65783	0.3374605
46480	-9346.742	-9503.183	156.4411	0.0385541	0.0584704	0.000342236	0.000494377	0.000437391	0.00036112	0.000299621	0.000221491	0.000396667	0.000440705	0.000634555	0.000540907	0.000537012	0.000441577	0.00111479	0.000495643	0.000534166	0.000650656	0.00040056	0.000674076	0.000641968	0.00111043	0.000287715	0.000473293	0.000811215	0.000686826	0.000947988	0.000496349	0.000423373	0.000315116	0.000440653	0.000488535	0.000202946	0.000333506	0.0004850296	-0.03057537	0.04244564	-7.631301	0.01187028	3.575792	0.4096611
46500	-9354.29	-9505.511	151.2207	0.0638094	0.0460228	0.000396712	0.000643478	0.000675167	0.00036238	0.00020692	0.000356389	0.000885951	0.000243873	0.000712548	0.00055592	0.000533705	0.000440242	0.00106973	0.000829804	0.000571588	0.000818507	0.000420587	0.000591344	0.00068481	0.00067992	0.000207662	0.000404221	0.000805076	0.000577763	0.0010475	0.000479623	0.000470212	0.000338462	0.000486896	0.000564447	0.000277969	0.000267498	0.0004493975	-0.02539686	0.04741538	-7.707603	0.02201852	2.153432	0.4057591
46520	-9356.852	-9506.557	149.7047	0.0272022	0.0100127	0.000452856	0.000429987	0.000445631	0.000480541	0.000203761	0.000487006	0.000680746	0.000144077	0.000601542	0.000390548	0.000272471	0.000368426	0.000932418	0.000332116	0.000567278	0.000452751	0.00039174	0.000358059	0.000319454	0.000683143	0.000224474	0.000179986	0.0011841	0.000419362	0.000617702	0.000654491	0.000697743	0.000320308	0.00053648	0.000336824	0.000142239	0.000758796	0.0004199178	-0.03212618	0.05991968	-7.775452	0.0277935	2.155888	0.5619687
46540	-9362.601	-9513.043	150.442	0.0887405	0.0970333	0.000237119	0.000416183	0.000351731	0.000221907	0.000247896	0.000479678	0.000105542	0.000260317	0.000700817	0.000345981	0.000375506	0.000283796	0.000610431	0.000771643	0.000680179	0.000257349	0.000289948	0.000235819	0.000565804	0.000257204	0.000205127	0.000246374	0.00126865	0.000647804	0.000776415	0.000216816	0.000237398	0.000474351	0.00025454	0.000116101	0.000159964	0.000271077	0.0003162066	-0.007790081	0.1205105	-8.059115	0.1127204	1.06911	0.5563344
46560	-9359.68	-9505.678	145.9978	0.0466751	0.116947	0.000275966	0.000667963	0.000534047	0.000355651	0.000244553	0.000475464	0.00034382	0.000422621	0.000661808	0.000452166	0.00053815	0.000342413	0.000508078	0.000415953	0.000510296	0.000562977	0.000285024	0.000551204	0.000413394	0.000275613	0.000168974	0.000227568	0.000892713	0.00110496	0.000625411	0.000304722	9.28473e-05	0.00100003	0.000429587	0.000279774	0.000283884	0.000118025	0.0004201505	0.004403039	0.05656597	-7.774898	0.06096901	0.9277823	0.558961
46580	-9354.654	-9507.275	152.6207	0.0432635	0.0816424	0.000220781	0.000468892	0.000420103	0.000246778	0.00014909	0.000327153	0.000292554	0.000331123	0.000457681	0.000260089	0.00074725	0.000457279	0.00025652	0.000482086	0.000372085	0.000478138	0.000156721	0.000444462	0.000582892	0.000253045	0.00016911	0.000165017	0.00048885	0.000864258	0.000962056	0.000182143	0.000212534	0.00051625	0.000336388	0.000134732	0.000316667	0.000386664	0.0003652736	-0.03753384	0.1388979	-7.914864	0.1013641	1.370287	0.4605891
46600	-9358.118	-9514.307	156.1886	0.0431306	0.063669	0.000655744	0.000693757	0.000597925	0.000279979	0.000300329	0.000350532	0.000151218	0.000185328	0.000538648	0.000505604	0.000279694	0.000226737	0.000526419	0.000349713	0.000535344	0.00039895	0.000268729	0.000276721	0.000514251	0.000339156	0.000126747	0.000122377	0.000473907	0.000597639	0.000600078	0.000165222	0.000244717	0.000482103	0.000343119	0.000110695	0.000228651	0.000271613	0.0003042368	-0.02780151	0.03297541	-8.097704	0.005173903	6.373411	0.4897531
46620	-9346.842	-9513.052	166.2103	0.00797712	0.061235	0.000422591	0.000344956	0.000570299	0.000321683	0.000414703	0.000439403	0.000229502	0.000368287	0.000747327	0.000405329	0.000482843	0.000269633	0.000528783	0.00049074	0.00046753	0.000477742	0.000328073	0.000426992	0.000596676	0.000314782	0.000222688	0.000535381	0.000598102	0.000609418	0.000528851	0.00033255	0.000421907	0.00037952	0.000439393	0.00023832	0.000206186	0.000315389	0.0003646491	-0.01180253	0.02347402	-7.916575	0.01167149	2.011228	0.322192
46640	-9352.874	-9505.3	152.4255	0.0841079	0.0746809	0.000312032	0.000413448	0.000635523	0.000389454	0.000569159	0.000295994	0.000383219	0.000377894	0.000410418	0.000309914	0.00070844	0.000402853	0.000529197	0.000651561	0.000434302	0.000582971	0.000290855	0.00055066	0.000711415	0.000605667	0.000156233	0.000612988	0.00150156	0.000752201	0.000534552	0.00023973	0.000270138	0.000296571	0.000315833	0.000230148	0.000249453	0.000234902	0.0003729483	-0.03436414	0.1026439	-7.894071	0.06827981	1.503284	0.4415268
46660	-9360.59	-9514.395	153.8055	0.0357814	0.0636026	0.000310727	0.000368544	0.000372859	0.000340849	0.000338871	0.000464521	0.000349264	0.000560668	0.000544041	0.000403812	0.000621863	0.000492036	0.000779219	0.000206412	0.000462134	0.000845798	0.000284003	0.000267034	0.000947042	0.000552296	0.000112386	0.000331545	0.000628645	0.000338005	0.000417871	0.000213643	0.000453439	0.000577798	0.000423198	0.000234697	0.000175246	0.000570534	0.0004032946	-0.02509374	0.08211006	-7.815843	0.05701632	1.440115	0.4391605
46680	-9342.9	-9514.902	172.0028	0.0459922	0.0520316	0.000303754	0.000255229	0.000301441	0.000218351	0.000191776	0.000280588	0.000277246	0.000309309	0.000428602	0.000265789	0.000399957	0.000268582	0.00038634	0.000361214	0.000302719	0.000528267	0.000331239	0.000355511	0.000480271	0.000466999	0.000238313	0.000410773	0.000439003	0.000327719	0.000489716	0.00043483	0.000281672	0.000381466	0.000359233	0.000339167	0.000148709	0.000678389	0.000312078	-0.02146766	0.0582351	-8.072257	0.03676743	1.583877	0.2945219
46700	-9368.566	-9503.143	134.5769	0.0561564	0.0036986	0.000412134	0.000391589	0.000522102	0.000205913	0.000184787	0.000885002	0.000431048	0.000393583	0.00101294	0.000650713	0.000885504	0.000594541	0.000667249	0.00160952	0.000473384	0.000106681	0.000204605	0.000263824	0.000518705	0.000340673	0.000140443	0.000176072	0.000414246	0.00049325	0.000371436	0.000137337	0.000147951	0.000566776	0.000289699	0.000116254	0.000377409	0.00152714	0.0004907192	-0.006771847	0.08067656	-7.619638	0.07390471	1.091629	0.5735879
46720	-9361.355	-9507.262	145.9072	0.0719361	0.0902819	0.000630731	0.000339039	0.000517039	0.000222383	0.000291823	0.000643768	0.000226947	0.000131183	0.000520471	0.000415677	0.000828112	0.000600992	0.000274808	0.00020841	0.000460724	0.000492379	0.000139923	0.000247871	0.000758737	0.000379982	0.000162292	0.00065401	0.000823632	0.000736738	0.000324703	0.000191546	0.000198768	0.000437293	0.000538759	0.000136768	0.000273043	0.00032579	0.0003959335	0.06872772	0.09546214	-7.834264	0.1641899	0.5814131	0.5683508
46740	-9342.647	-9498.043	155.3956	0.0637961	0.0925815	0.000293137	0.000305985	0.000407314	0.000325193	0.000331113	0.000322827	0.000378956	0.000214129	0.000836587	0.000390404	0.000695636	0.000358877	0.000487576	0.000590679	0.000515505	0.000426541	0.000160534	0.00024581	0.000624343	0.000355797	0.000188793	0.000301886	0.000367125	0.000616968	0.000559352	0.000232445	0.000139384	0.000481616	0.00055381	9.20522e-05	0.000237373	0.000476281	0.0003723887	-0.0318899	0.08268303	-7.895572	0.05079313	1.627839	0.4593127
46760	-9345.335	-9497.44	152.105	0.00119462	0.0828276	0.000240805	0.000291495	0.000440781	0.000348211	0.000337855	0.000140129	0.000487688	0.000356651	0.000325412	0.000585361	0.000435209	0.000344316	0.000625855	0.000798033	0.000444047	0.000352003	0.000208821	0.000683399	0.00067834	0.000422678	0.000120074	0.000882453	0.000288755	0.000549648	0.000805579	0.000308899	0.00016717	0.000391129	0.00031069	0.00029529	0.000200886	0.000358721	0.0003424477	-0.01854527	0.1102516	-7.979392	0.0917063	1.202225	0.4185848
46780	-9345.681	-9507.946	162.2646	0.0568174	0.0379322	0.0002712	0.000416524	0.000464907	0.000217459	0.000204952	0.000264089	0.000235932	0.000160811	0.00051496	0.000205026	0.000438485	0.000397794	0.000379703	0.00024368	0.000397845	0.00068703	0.000291613	0.000504669	0.00050122	0.000448721	0.000186388	0.000343316	0.000727998	0.000472985	0.000295948	0.000221013	0.000199983	0.000450483	0.000344775	0.000205673	0.000180404	0.000243123	0.0003561307	-0.003098951	0.07025776	-7.940213	0.06715881	1.046144	0.4594274
46800	-9350.941	-9504.843	153.9014	0.0076518	0.0860084	0.000355203	0.000821482	0.000612071	0.000593316	0.000749053	0.00036311	0.000533506	0.00028366	0.000491389	0.00024926	0.000367605	0.000324769	0.000572976	0.000388165	0.000566239	0.000674795	0.000293169	0.000415667	0.000377303	0.000685297	0.000163879	0.000198546	0.000689483	0.000430398	0.000796009	0.00032758	0.000251656	0.000343036	0.000339311	0.000452071	0.000183617	0.000733301	0.0003822662	-0.02545205	0.08121434	-7.869393	0.05576228	1.456439	0.4367983
46820	-9367.518	-9511.427	143.9091	0.0231672	0.0107735	0.000208477	0.000346542	0.000388255	0.000237756	0.000460481	9.78499e-05	0.000234646	0.000217514	0.000347463	0.000937786	0.000442212	0.00034521	0.000368997	0.000199752	0.000475492	0.00106301	0.000245239	0.000465258	0.000501387	0.000441794	0.00015462	0.00132241	0.00099027	0.000259592	0.000798162	0.000393566	0.000434067	0.00066163	0.000578895	0.00011524	0.000174113	0.000264133	0.0003558324	-0.0002957363	0.09124586	-7.941051	0.09095013	1.003252	0.536558
46840	-9348.465	-9501.451	152.9862	0.0484994	0.054748	0.000170829	0.000439511	0.00062255	0.000498366	0.000281018	0.000323957	0.000207512	0.000155529	0.00051309	0.000674083	0.000503623	0.000328852	0.000767392	0.00026284	0.000572213	0.00061676	0.000311486	0.000384627	0.000417362	0.000546073	0.000319472	0.000171995	0.000889383	0.000347845	0.000986394	0.000253434	0.000177239	0.000514465	0.000384367	0.000123525	0.000166454	0.00028382	0.0003531211	-0.02221782	0.03756919	-7.948699	0.01535137	2.447285	0.5733902
46860	-9352.098	-9501.949	149.8517	0.0732166	0.0498053	0.000310113	0.000706235	0.00102763	0.000314043	0.000253729	0.000208797	0.000714637	0.000246679	0.000414562	0.000389086	0.000660502	0.000553046	0.000641682	0.00042812	0.000460759	0.000357724	0.000169076	0.000248497	0.000322488	0.00066308	0.000171774	0.000403388	0.00108046	0.000416576	0.000763529	0.000317218	0.000177195	0.000368909	0.000677928	0.000224622	0.000170978	0.000152531	0.0004270847	-0.01711987	0.03564431	-7.758528	0.01852444	1.924177	0.4866248
46880	-9360.381	-9505.123	144.742	0.00769436	0.0242001	0.000259163	0.000682445	0.000813507	0.000235217	0.00015382	0.000548672	0.000264632	0.000111993	0.000551441	0.000538324	0.000478906	0.000310899	0.000655718	0.000137726	0.000361419	0.000250219	0.000231493	0.000437458	0.000390938	0.000616426	0.000117016	0.000211367	0.000441168	0.000487633	0.000375894	0.000563121	6.62401e-05	0.000469827	0.000322005	0.000462134	0.000178526	0.000737237	0.0003866176	-0.03044612	0.07673087	-7.858074	0.04628475	1.6578	0.4573097
46900	-9346.155	-9501.12	154.9651	0.0107604	0.039202	0.000218278	0.000768474	0.000858988	0.000218699	0.000148006	0.000273755	0.000198907	0.000152315	0.000339305	0.000392345	0.000649063	0.000310855	0.000390233	0.000418402	0.000330196	0.000296177	0.000181964	0.000252034	0.000350159	0.000229337	8.58313e-05	0.00033882	0.000587857	0.000419057	0.000825811	0.000162392	0.000276633	0.000378915	0.000368732	0.000390947	0.00017267	0.000282921	0.0003644225	-0.006557976	0.06833525	-7.917197	0.06177727	1.106155	0.5332249
46920	-9344.566	-9502.903	158.3373	0.0104554	0.0407653	0.000544377	0.000408596	0.000444937	0.000410024	0.000421574	0.000287712	0.000381634	0.000160373	0.000436581	0.000429928	0.00075396	0.000394243	0.000438439	0.000424267	0.000312503	0.000778072	0.000186577	0.000376677	0.000338812	0.00051953	0.000122159	0.000162917	0.000394266	0.000408504	0.000601367	0.000174367	0.00032388	0.000759474	0.000272916	0.000336678	0.000210077	0.000222267	0.0003621914	-0.02646924	0.02727198	-7.923338	0.0008027427	33.9735	0.4841888
46940	-9348.37	-9500.671	152.3006	0.0321477	0.106739	0.000273166	0.000389333	0.00043854	0.000403043	0.000210714	0.000327735	0.000249836	0.000181822	0.000379028	0.000596822	0.00129267	0.000736291	0.000572636	0.000598201	0.000851769	0.000555652	0.000230279	0.000433866	0.00090053	0.000729688	0.000307093	0.000162973	0.000583394	0.000346021	0.000571444	0.00035441	0.000422172	0.000357532	0.000438883	0.000468009	0.000232973	0.000469011	0.0004392356	-0.03005424	0.05193559	-7.730475	0.02188135	2.373509	0.4058186
46960	-9350.212	-9499.974	149.7619	0.0160194	0.0554899	0.000385355	0.000304974	0.000317633	0.000260198	0.000255476	0.00027094	0.000251818	0.000248106	0.000459933	0.000397803	0.000412481	0.00040801	0.000705205	0.000703125	0.000634673	0.000536897	0.000286769	0.000399283	0.000844468	0.000538812	0.000182665	0.000554718	0.0016916	0.000938487	0.000590184	0.000193357	0.000381146	0.000243765	0.000513017	0.000195524	0.000258746	0.000565053	0.0004076216	-0.04115263	0.07871537	-7.805171	0.03756274	2.095571	0.4811397
46980	-9366.244	-9511.385	145.1406	0.0357872	0.0914398	0.000348204	0.000741672	0.000735737	0.000280492	0.000217567	0.000331048	0.000812661	0.000406716	0.000777436	0.000339961	0.000610151	0.000289017	0.000468334	0.000496624	0.000600078	0.000413258	0.000238601	0.00050148	0.000881308	0.000596513	0.00011778	0.000716399	0.000551576	0.000828633	0.000985576	0.000509444	0.000207837	0.000287343	0.000399286	0.00025798	0.000292278	0.000265222	0.0003621744	0.06205064	0.1761014	-7.923385	0.238152	0.7394494	0.4491684
47000	-9362.251	-9516.752	154.501	0.0211303	0.00770195	0.000369723	0.000417772	0.000433892	0.000382136	0.00029936	0.000197508	0.000455285	0.000500743	0.000388161	0.000631906	0.00040901	0.000258623	0.000567023	0.000414435	0.000316271	0.000365543	0.000360341	0.000734755	0.000438159	0.00030961	0.00015335	0.00070137	0.00105744	0.000428841	0.0008778	0.000267283	0.000311536	0.000440154	0.000195212	0.000510893	0.000190901	0.000413646	0.0004213812	0.007145215	0.07101862	-7.771973	0.07816383	0.9085867	0.4370875
47020	-9361.667	-9506.995	145.3282	0.0361577	0.0351817	0.000347099	0.000385134	0.000456273	0.000432114	0.000281361	0.000152258	0.000241276	0.000593321	0.000380833	0.000394697	0.000293891	0.000205169	0.000990715	0.000395148	0.000530547	0.000496071	0.000235354	0.000483712	0.000362528	0.000527461	0.000154894	0.000827988	0.000763384	0.000501053	0.00086666	0.000398145	0.000489087	0.00066116	0.000504216	0.000237926	0.000222085	0.000576522	0.0003699015	0.01850134	0.1195199	-7.902274	0.1380212	0.8659529	0.6399937
47040	-9357.315	-9506.021	148.706	0.034677	0.0767544	0.000300389	0.00056861	0.000640842	0.000355568	0.000340254	0.000250201	0.00060884	0.000501846	0.000748752	0.000894547	0.000425352	0.000442697	0.000495178	0.000390842	0.000636673	0.00085626	0.000288734	0.000480868	0.000269738	0.000614065	0.000198114	0.00042481	0.00132915	0.000303512	0.000739045	0.000287575	0.00027958	0.000430535	0.000343001	0.000149478	0.000145691	0.000423839	0.0003930921	-0.00425521	0.0717892	-7.841467	0.06753399	1.063008	0.4621023
47060	-9361.364	-9516.87	155.5064	0.0315466	0.0110618	0.000308115	0.000527838	0.000546212	0.000410583	0.000265244	0.000175767	0.000473141	0.000328983	0.00048634	0.000155305	0.000295843	0.000274812	0.00065224	0.000330498	0.000448109	0.000668336	0.000389956	0.000755222	0.000268304	0.0004231	0.000150293	0.000508412	0.00105383	0.00028817	0.00066928	0.000282186	0.000434268	0.000413985	0.000349115	0.000458489	0.000122195	0.000327191	0.0003859622	-0.0170682	0.04525407	-7.859771	0.02818587	1.605559	0.4599041
47080	-9354.553	-9509.467	154.9148	0.0743688	0.00671909	0.000371288	0.000490195	0.00055306	0.000518928	0.000337784	0.00026754	0.000436899	0.000360013	0.000280645	0.000323219	0.00036022	0.000341975	0.000744466	0.00156704	0.000399954	0.000315442	0.00029517	0.00047788	0.00025819	0.000567062	0.000143446	0.000446641	0.000412719	0.000411058	0.000706235	0.000379334	0.000321554	0.00078282	0.000393018	0.0005456	0.000144455	0.000415325	0.0004069605	-0.03090334	0.07957026	-7.806794	0.04866692	1.634997	0.3762235
47100	-9346.166	-9501.776	155.61	0.0478831	0.0701242	0.000252716	0.00051302	0.000493281	0.000270599	0.000445138	0.000391261	0.000921636	0.000233515	0.000638325	0.000515847	0.000483918	0.000398479	0.000472364	0.000504686	0.000555061	0.000346501	0.000284785	0.000472923	0.000354192	0.000367489	0.00024174	0.000176249	0.000935983	0.000356298	0.000609724	0.000192904	0.000133799	0.000527242	0.00023218	0.000256675	0.000190059	0.00027359	0.0003555489	-0.01812596	0.04504934	-7.941848	0.02692337	1.673243	0.3594286
47120	-9354.705	-9517.601	162.8958	0.0412518	0.0217079	0.000324034	0.000421336	0.000522858	0.00030005	0.000187587	0.000293603	0.000352776	0.000400365	0.000435664	0.000511456	0.000361248	0.00027032	0.000468718	0.000565767	0.000321721	0.000495733	0.000207795	0.00025228	0.000297051	0.000275128	0.00024842	0.000592204	0.000517871	0.000372638	0.000725737	0.000288592	0.00031317	0.000493712	0.00040892	0.000290974	0.000131547	0.000371615	0.0004042569	-0.03271415	0.05883634	-7.81346	0.02612219	2.252351	0.3237338
