SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree0	-11352.2	0	0	10	0.267	138.481	152.571	29.823
tree1	-11352.2	0	0	10	0.289	168.271	179.63	27.07
tree2	-11352.2	0	0	10	0.273	152.8	165.653	28.58
tree3	-11352.2	0	0	10	0.244	156.09	168.643	28.309
tree4	-11352.2	0	0	10	0.307	168.268	179.588	27.013
tree5	-11352.2	0	0	10	0.275	142.228	157.548	31.045
tree6	-11352.2	0	0	10	0.295	167.465	179.253	27.493
tree7	-11352.2	0	0	10	0.259	153.334	166.504	28.911
tree8	-11352.2	0	0	10	0.245	155.144	167.792	28.403
tree9	-11352.2	0	0	10	0.285	166.766	178.117	27.066
tree10	-11352.2	0	0	10	0.247	139.65	154.101	30.204
tree11	-11352.2	0	0	10	0.298	167.706	179.008	27.004
tree12	-11352.2	0	0	10	0.263	145.367	158.008	28.378
tree13	-11352.2	0	0	10	0.285	156.168	167.751	27.298
tree14	-11352.2	0	0	10	0.258	154.815	168.146	29.073
tree15	-11352.2	0	0	10	0.309	155.365	168.668	28.994
tree16	-11352.2	0	0	10	0.287	167.573	179.687	27.827
tree17	-11352.2	0	0	10	0.275	164.468	175.542	26.799
tree18	-11352.2	0	0	10	0.263	166.466	177.882	27.153
tree19	-11352.2	0	0	10	0.27	149.409	162.141	28.462
tree20	-11352.2	0	0	10	0.281	164.47	176.953	28.202
tree21	-11352.2	0	0	10	0.286	154.325	167.997	29.386
tree22	-11352.2	0	0	10	0.292	164.44	176.423	27.691
tree23	-11352.2	0	0	10	0.273	172.837	184.434	27.324
tree24	-11352.2	0	0	10	0.245	154.689	166.417	27.483
tree25	-11352.2	0	0	10	0.276	141.193	154.069	28.6
tree26	-11352.2	0	0	10	0.299	157.171	170.284	28.814
tree27	-11352.2	0	0	10	0.275	139.232	152.056	28.549
tree28	-11352.2	0	0	10	0.278	140.803	156.939	31.858
tree29	-11352.2	0	0	10	0.243	166.64	178.24	27.357
tree30	-11352.2	0	0	10	0.252	138.137	153.371	30.982
tree31	-11352.2	0	0	10	0.253	137.209	151.765	30.303
tree32	-11352.2	0	0	10	0.275	165.795	178.57	28.5
tree33	-11352.2	0	0	10	0.284	157.878	171.731	29.569
tree34	-11352.2	0	0	10	0.271	149.119	161.34	27.95
tree35	-11352.2	0	0	10	0.275	135.608	151.802	31.919
tree36	-11352.2	0	0	10	0.285	165.469	178.53	28.776
tree37	-11352.2	0	0	10	0.27	139.166	152.741	29.305
tree38	-11352.2	0	0	10	0.285	152.129	166.19	29.776
tree39	-11352.2	0	0	10	0.29	156.92	170.309	29.099
tree40	-11352.2	0	0	10	0.272	165.833	178.685	28.58
tree41	-11352.2	0	0	10	0.239	154.91	166.752	27.603
tree42	-11352.2	0	0	10	0.289	138.009	151.33	29.032
tree43	-11352.2	0	0	10	0.29	155.543	167.285	27.452
tree44	-11352.2	0	0	10	0.289	158.056	171.432	29.087
tree45	-11352.2	0	0	10	0.269	169.612	180.486	26.605
tree46	-11352.2	0	0	10	0.312	166.957	178.097	26.828
tree47	-11352.2	0	0	10	0.277	154.938	168.679	29.464
tree48	-11352.2	0	0	10	0.32	166.572	179.353	28.461
tree49	-11352.2	0	0	10	0.274	163.519	173.427	25.634
tree50	-11352.2	0	0	10	0.258	153.377	167.307	29.672
tree51	-11352.2	0	0	10	0.284	166.678	178.793	27.831
tree52	-11352.2	0	0	10	0.256	158.966	170.853	27.631
tree53	-11352.2	0	0	10	0.266	167.106	179.34	27.968
tree54	-11352.2	0	0	10	0.241	167.301	178.109	26.567
tree55	-11352.2	0	0	10	0.293	166.202	177.124	26.629
tree56	-11352.2	0	0	10	0.246	153.468	167.787	30.073
tree57	-11352.2	0	0	10	0.253	139.773	153.198	29.172
tree58	-11352.2	0	0	10	0.255	167.303	176.736	25.178
tree59	-11352.2	0	0	10	0.261	154.947	169.499	30.291
tree60	-11352.2	0	0	10	0.291	167.257	179	27.452
tree61	-11352.2	0	0	10	0.276	155.826	169.084	28.982
tree62	-11352.2	0	0	10	0.292	152.045	165.846	29.509
tree63	-11352.2	0	0	10	0.252	167.54	179.218	27.426
tree64	-11352.2	0	0	10	0.281	153.344	166.625	29
tree65	-11352.2	0	0	10	0.244	167.698	179.048	27.106
tree66	-11352.2	0	0	10	0.294	165.738	177.685	27.653
tree67	-11352.2	0	0	10	0.274	148.342	159.978	27.362
tree68	-11352.2	0	0	10	0.268	164.213	177.186	28.705
tree69	-11352.2	0	0	10	0.284	166.739	176.554	25.531
tree70	-11352.2	0	0	10	0.279	155.542	168.324	28.503
tree71	-11352.2	0	0	10	0.292	166.349	179.557	28.916
tree72	-11352.2	0	0	10	0.281	165.636	177.945	28.028
tree73	-11352.2	0	0	10	0.241	137.949	153.049	30.859
tree74	-11352.2	0	0	10	0.293	154.776	167.932	28.863
tree75	-11352.2	0	0	10	0.257	154.041	166.678	28.38
tree76	-11352.2	0	0	10	0.279	169.036	179.263	25.948
tree77	-11352.2	0	0	10	0.283	169.607	179.151	25.261
tree78	-11352.2	0	0	10	0.284	141.83	154.624	28.51
tree79	-11352.2	0	0	10	0.244	165.253	177.331	27.834
tree80	-11352.2	0	0	10	0.294	155.806	168.201	28.101
tree81	-11352.2	0	0	10	0.264	157.901	170.456	28.291
tree82	-11352.2	0	0	10	0.278	152.678	166.459	29.503
tree83	-11352.2	0	0	10	0.271	158.778	173.133	30.084
tree84	-11352.2	0	0	10	0.283	169.706	180.129	26.14
tree85	-11352.2	0	0	10	0.255	148.326	160.221	27.64
tree86	-11352.2	0	0	10	0.293	157.945	171.471	29.233
tree87	-11352.2	0	0	10	0.278	135.268	150.319	30.773
tree88	-11352.2	0	0	10	0.279	168.8	178.866	25.787
tree89	-11352.2	0	0	10	0.27	139.196	153.301	29.835
tree90	-11352.2	0	0	10	0.267	153.973	167.865	29.625
tree91	-11352.2	0	0	10	0.313	157.063	169.919	28.543
tree92	-11352.2	0	0	10	0.257	153.817	165.501	27.427
tree93	-11352.2	0	0	10	0.285	137.943	154.193	31.965
tree94	-11352.2	0	0	10	0.28	143.204	155.866	28.382
tree95	-11352.2	0	0	10	0.291	156.114	168.426	28.021
tree96	-11352.2	0	0	10	0.257	157.149	170.587	29.181
tree97	-11352.2	0	0	10	0.273	155.083	168.073	28.717
tree98	-11352.2	0	0	10	0.255	155.767	169.601	29.579
tree99	-11352.2	0	0	10	0.263	165.558	178.113	28.292
tree100	-11352.2	0	0	10	0.282	138.399	153.633	30.952
tree101	-11352.2	0	0	10	0.254	138.34	154.763	32.169
tree102	-11352.2	0	0	10	0.291	168.748	180.378	27.339
tree103	-11352.2	0	0	10	0.287	154.004	167.579	29.288
tree104	-11352.2	0	0	10	0.285	156.089	168.913	28.539
tree105	-11352.2	0	0	10	0.28	155.818	167.987	27.889
tree106	-11352.2	0	0	10	0.268	140.948	153.268	28.052
tree107	-11352.2	0	0	10	0.285	153.479	166.624	28.86
tree108	-11352.2	0	0	10	0.279	151.828	166.044	29.937
tree109	-11352.2	0	0	10	0.25	155.174	168.939	29.515
tree110	-11352.2	0	0	10	0.274	167.637	178.477	26.566
tree111	-11352.2	0	0	10	0.312	156.491	169.721	28.918
tree112	-11352.2	0	0	10	0.261	141.435	155.512	29.816
tree113	-11352.2	0	0	10	0.275	165.431	178.247	28.541
tree114	-11352.2	0	0	10	0.274	167.123	178.726	27.329
tree115	-11352.2	0	0	10	0.256	142.116	155.615	29.243
tree116	-11352.2	0	0	10	0.25	143.979	156.879	28.65
tree117	-11352.2	0	0	10	0.28	164.082	176.087	27.725
tree118	-11352.2	0	0	10	0.287	169.642	180.977	27.048
tree119	-11352.2	0	0	10	0.24	138.518	151.089	28.331
tree120	-11352.2	0	0	10	0.256	154.222	167.565	29.087
tree121	-11352.2	0	0	10	0.257	145.74	157.633	27.636
tree122	-11352.2	0	0	10	0.286	155.427	168.632	28.919
tree123	-11352.2	0	0	10	0.286	155.018	169.152	29.848
tree124	-11352.2	0	0	10	0.286	156.06	169.559	29.213
tree125	-11352.2	0	0	10	0.291	166.563	178.256	27.402
tree126	-11352.2	0	0	10	0.266	165.124	176.282	26.892
tree127	-11352.2	0	0	10	0.266	166.509	178.572	27.797
tree128	-11352.2	0	0	10	0.29	169.713	181.336	27.333
tree129	-11352.2	0	0	10	0.26	154.099	167.629	29.27
tree130	-11352.2	0	0	10	0.266	163.661	176.526	28.599
tree131	-11352.2	0	0	10	0.278	153.644	165.935	28.013
tree132	-11352.2	0	0	10	0.263	146.802	156.169	25.104
tree133	-11352.2	0	0	10	0.288	138.871	154.388	31.229
tree134	-11352.2	0	0	10	0.263	154.359	166.741	28.119
tree135	-11352.2	0	0	10	0.305	154.201	168.699	30.193
tree136	-11352.2	0	0	10	0.242	155.441	168.845	29.162
tree137	-11352.2	0	0	10	0.277	168.263	178.497	25.957
tree138	-11352.2	0	0	10	0.267	140.121	153.089	28.701
tree139	-11352.2	0	0	10	0.271	137.443	152.05	30.336
tree140	-11352.2	0	0	10	0.269	154.512	168.78	29.999
tree141	-11352.2	0	0	10	0.285	167.465	178.897	27.147
tree142	-11352.2	0	0	10	0.264	167.555	179.821	28.002
tree143	-11352.2	0	0	10	0.263	167.684	179.202	27.255
tree144	-11352.2	0	0	10	0.292	154.379	166.58	27.909
tree145	-11352.2	0	0	10	0.285	156.702	170.285	29.298
tree146	-11352.2	0	0	10	0.329	155.564	169.244	29.351
tree147	-11352.2	0	0	10	0.255	139.409	154.179	30.515
tree148	-11352.2	0	0	10	0.271	157.72	170.41	28.419
tree149	-11352.2	0	0	10	0.27	155.629	168.962	29.063
tree150	-11352.2	0	0	10	0.268	155.898	170.971	30.805
tree151	-11352.2	0	0	10	0.288	168.999	180.608	27.321
tree152	-11352.2	0	0	10	0.27	156.279	171.345	30.796
tree153	-11352.2	0	0	10	0.284	153.24	166.255	28.731
tree154	-11352.2	0	0	10	0.262	157.102	169.875	28.511
tree155	-11352.2	0	0	10	0.274	154.419	169.055	30.362
tree156	-11352.2	0	0	10	0.288	141.072	156.543	31.183
tree157	-11352.2	0	0	10	0.286	164.947	175.945	26.712
tree158	-11352.2	0	0	10	0.289	141.251	156.005	30.465
tree159	-11352.2	0	0	10	0.288	152.97	167.45	30.192
tree160	-11352.2	0	0	10	0.263	158.296	169.588	27.029
tree161	-11352.2	0	0	10	0.279	135.914	150.587	30.394
tree162	-11352.2	0	0	10	0.267	154.064	167.205	28.874
tree163	-11352.2	0	0	10	0.257	138.313	152.5	29.93
tree164	-11352.2	0	0	10	0.286	154.087	166.62	28.247
tree165	-11352.2	0	0	10	0.286	155.755	170.032	29.991
tree166	-11352.2	0	0	10	0.282	136.536	151.798	30.98
tree167	-11352.2	0	0	10	0.285	170.564	182.187	27.338
tree168	-11352.2	0	0	10	0.273	168.296	179.972	27.403
tree169	-11352.2	0	0	10	0.26	167.172	177.408	25.976
tree170	-11352.2	0	0	10	0.286	164.621	176.58	27.673
tree171	-11352.2	0	0	10	0.28	153.864	168.665	30.521
tree172	-11352.2	0	0	10	0.268	168.506	180.275	27.501
tree173	-11352.2	0	0	10	0.273	156.488	170.33	29.569
tree174	-11352.2	0	0	10	0.296	164.844	176.785	27.645
tree175	-11352.2	0	0	10	0.256	146.391	158.176	27.529
tree176	-11352.2	0	0	10	0.283	154.238	168.121	29.6
tree177	-11352.2	0	0	10	0.249	134.877	148.418	29.292
tree178	-11352.2	0	0	10	0.255	154.011	167.742	29.476
tree179	-11352.2	0	0	10	0.249	139.656	152.614	28.709
tree180	-11352.2	0	0	10	0.284	153.643	167.078	29.151
tree181	-11352.2	0	0	10	0.267	138.311	151.007	28.429
tree182	-11352.2	0	0	10	0.253	138.679	153.776	30.844
tree183	-11352.2	0	0	10	0.263	152.35	165.784	29.171
tree184	-11352.2	0	0	10	0.308	155.31	167.376	27.758
tree185	-11352.2	0	0	10	0.281	167.016	179.086	27.789
tree186	-11352.2	0	0	10	0.307	155.279	168.326	28.74
tree187	-11352.2	0	0	10	0.262	147.452	158.71	26.996
tree188	-11352.2	0	0	10	0.263	150.551	165.335	30.521
tree189	-11352.2	0	0	10	0.244	140.589	153.988	29.155
tree190	-11352.2	0	0	10	0.287	151.234	165.97	30.449
tree191	-11352.2	0	0	10	0.248	156.446	168.561	27.867
tree192	-11352.2	0	0	10	0.266	166.24	176.916	26.41
tree193	-11352.2	0	0	10	0.267	152.592	166.838	29.979
tree194	-11352.2	0	0	10	0.296	156.35	169.759	29.113
tree195	-11352.2	0	0	10	0.293	167.033	179.526	28.2
tree196	-11352.2	0	0	10	0.262	164.434	177.239	28.543
tree197	-11352.2	0	0	10	0.273	163.198	173.727	26.256
tree198	-11352.2	0	0	10	0.245	138.802	153.338	30.291
tree199	-11352.2	0	0	10	0.256	153.234	167.457	29.967
tree200	-11352.2	0	0	10	0.279	154.492	166.327	27.556
tree201	-11352.2	0	0	10	0.245	163.888	175.152	27.019
tree202	-11352.2	0	0	10	0.289	165.153	177.552	28.11
tree203	-11352.2	0	0	10	0.245	156.118	167.187	26.824
tree204	-11352.2	0	0	10	0.272	138.885	152.054	28.897
tree205	-11352.2	0	0	10	0.274	154.525	166.661	27.862
tree206	-11352.2	0	0	10	0.274	167.181	178.611	27.156
tree207	-11352.2	0	0	10	0.267	150.075	163.876	29.534
tree208	-11352.2	0	0	10	0.298	155.685	167.734	27.751
tree209	-11352.2	0	0	10	0.254	138.42	153.361	30.687
tree210	-11352.2	0	0	10	0.265	154.559	167.88	29.056
tree211	-11352.2	0	0	10	0.26	138.637	154.493	31.596
tree212	-11352.2	0	0	10	0.298	166.178	177.831	27.355
tree213	-11352.2	0	0	10	0.262	138.309	152.124	29.553
tree214	-11352.2	0	0	10	0.272	154.41	169.277	30.595
tree215	-11352.2	0	0	10	0.253	165.888	176.155	26.014
tree216	-11352.2	0	0	10	0.255	139.933	153.609	29.421
tree217	-11352.2	0	0	10	0.258	154.853	167.695	28.584
tree218	-11352.2	0	0	10	0.277	155.925	166.871	26.669
tree219	-11352.2	0	0	10	0.276	139.045	153.805	30.484
tree220	-11352.2	0	0	10	0.272	149.801	163.652	29.579
tree221	-11352.2	0	0	10	0.251	165.15	176.648	27.247
tree222	-11352.2	0	0	10	0.278	168.455	180.35	27.617
tree223	-11352.2	0	0	10	0.289	167.38	178.291	26.622
tree224	-11352.2	0	0	10	0.264	166.307	177.241	26.67
tree225	-11352.2	0	0	10	0.256	166.337	176.101	25.508
tree226	-11352.2	0	0	10	0.271	136.273	148.37	27.826
tree227	-11352.2	0	0	10	0.236	165.914	178.589	28.439
tree228	-11352.2	0	0	10	0.269	140.745	154.871	29.857
tree229	-11352.2	0	0	10	0.245	140.94	154.732	29.547
tree230	-11352.2	0	0	10	0.256	138.408	152.389	29.725
tree231	-11352.2	0	0	10	0.266	165.115	176.222	26.841
tree232	-11352.2	0	0	10	0.251	154.322	167.759	29.186
tree233	-11352.2	0	0	10	0.29	139.848	153.423	29.285
tree234	-11352.2	0	0	10	0.265	165.936	177.35	27.149
tree235	-11352.2	0	0	10	0.315	167.688	179.946	27.943
tree236	-11352.2	0	0	10	0.289	154.308	167.647	29.05
tree237	-11352.2	0	0	10	0.254	167.27	178.665	27.141
tree238	-11352.2	0	0	10	0.279	166.91	178.633	27.444
tree239	-11352.2	0	0	10	0.249	137.019	151.674	30.406
tree240	-11352.2	0	0	10	0.288	165.527	178.258	28.443
tree241	-11352.2	0	0	10	0.286	154.986	167.92	28.648
tree242	-11352.2	0	0	10	0.285	164.177	176.591	28.129
tree243	-11352.2	0	0	10	0.269	138.249	150.014	27.496
tree244	-11352.2	0	0	10	0.272	155.654	169.313	29.387
tree245	-11352.2	0	0	10	0.295	168.341	179.999	27.363
tree246	-11352.2	0	0	10	0.289	169.331	181.302	27.682
tree247	-11352.2	0	0	10	0.269	159.082	172.587	29.236
tree248	-11352.2	0	0	10	0.291	165.051	177.895	28.553
tree249	-11352.2	0	0	10	0.276	153.113	167.692	30.303
tree250	-11352.2	0	0	10	0.283	155.392	168.385	28.71
tree251	-11352.2	0	0	10	0.278	170.762	182.208	27.168
tree252	-11352.2	0	0	10	0.247	142.182	156.031	29.602
tree253	-11352.2	0	0	10	0.298	166.234	177.83	27.298
tree254	-11352.2	0	0	10	0.279	154.86	168.19	29.051
tree255	-11352.2	0	0	10	0.279	153.988	168.196	29.929
tree256	-11352.2	0	0	10	0.245	166.911	178.628	27.472
tree257	-11352.2	0	0	10	0.267	167.238	177.909	26.404
tree258	-11352.2	0	0	10	0.283	166.793	176.318	25.242
tree259	-11352.2	0	0	10	0.305	154.645	165.626	26.676
tree260	-11352.2	0	0	10	0.271	153.492	166.866	29.103
tree261	-11352.2	0	0	10	0.255	165.366	177.978	28.357
tree262	-11352.2	0	0	10	0.268	154.723	167.848	28.857
tree263	-11352.2	0	0	10	0.298	168.406	179.437	26.733
tree264	-11352.2	0	0	10	0.266	140.9	154.666	29.5
tree265	-11352.2	0	0	10	0.265	166.764	178.486	27.457
tree266	-11352.2	0	0	10	0.299	166.999	178.706	27.408
tree267	-11352.2	0	0	10	0.293	155.494	167.943	28.156
tree268	-11352.2	0	0	10	0.274	154.357	169.034	30.403
tree269	-11352.2	0	0	10	0.27	157.572	170.458	28.616
tree270	-11352.2	0	0	10	0.298	169.609	181.612	27.705
tree271	-11352.2	0	0	10	0.259	148.736	159.907	26.912
tree272	-11352.2	0	0	10	0.268	139.78	157.153	33.105
tree273	-11352.2	0	0	10	0.279	153.353	166.716	29.084
tree274	-11352.2	0	0	10	0.284	156.112	169.552	29.156
tree275	-11352.2	0	0	10	0.264	167.398	178.882	27.22
tree276	-11352.2	0	0	10	0.258	155.32	169.031	29.453
tree277	-11352.2	0	0	10	0.317	168.495	178.605	25.793
tree278	-11352.2	0	0	10	0.272	156.649	169.913	28.992
tree279	-11352.2	0	0	10	0.286	169.313	181.025	27.426
tree280	-11352.2	0	0	10	0.288	154.517	168.159	29.354
tree281	-11352.2	0	0	10	0.281	153.42	166.492	28.791
tree282	-11352.2	0	0	10	0.25	148.797	161.971	28.924
tree283	-11352.2	0	0	10	0.261	168.127	179.366	26.978
tree284	-11352.2	0	0	10	0.275	135.838	150.194	30.081
tree285	-11352.2	0	0	10	0.288	156.619	170.377	29.47
tree286	-11352.2	0	0	10	0.297	157.022	170.079	28.76
tree287	-11352.2	0	0	10	0.231	139.401	155.506	31.874
tree288	-11352.2	0	0	10	0.297	154.367	167.653	28.989
tree289	-11352.2	0	0	10	0.288	156.141	169.575	29.146
tree290	-11352.2	0	0	10	0.274	141.949	155.27	29.047
tree291	-11352.2	0	0	10	0.255	152.595	166.811	29.961
tree292	-11352.2	0	0	10	0.288	154.54	167.485	28.657
tree293	-11352.2	0	0	10	0.286	167.137	177.764	26.341
tree294	-11352.2	0	0	10	0.299	167.559	179.419	27.561
tree295	-11352.2	0	0	10	0.264	153.324	167.352	29.764
tree296	-11352.2	0	0	10	0.289	154.924	169.093	29.88
tree297	-11352.2	0	0	10	0.267	168.01	178.936	26.659
tree298	-11352.2	0	0	10	0.3	155.93	169.528	29.298
tree299	-11352.2	0	0	10	0.278	164.818	177.173	28.077
tree300	-11352.2	0	0	10	0.254	139.56	152.783	28.969
tree301	-11352.2	0	0	10	0.309	152.903	166.819	29.607
tree302	-11352.2	0	0	10	0.277	141.379	157.088	31.432
tree303	-11352.2	0	0	10	0.275	166.658	177.572	26.639
tree304	-11352.2	0	0	10	0.274	139.52	152.505	28.711
tree305	-11352.2	0	0	10	0.285	135.305	151.524	31.934
tree306	-11352.2	0	0	10	0.276	166.94	178.626	27.41
tree307	-11352.2	0	0	10	0.258	141.186	157.288	31.844
tree308	-11352.2	0	0	10	0.276	167.316	177.266	25.674
tree309	-11352.2	0	0	10	0.278	138.553	153.751	30.92
tree310	-11352.2	0	0	10	0.277	164.873	174.754	25.604
tree311	-11352.2	0	0	10	0.253	156.054	169.17	28.863
tree312	-11352.2	0	0	10	0.285	155.044	167.245	27.916
tree313	-11352.2	0	0	10	0.291	141.404	154.623	28.928
tree314	-11352.2	0	0	10	0.278	166.061	176.875	26.536
tree315	-11352.2	0	0	10	0.282	149.411	160.752	27.059
tree316	-11352.2	0	0	10	0.288	166.821	177.902	26.793
tree317	-11352.2	0	0	10	0.285	140.099	153.456	29.072
tree318	-11352.2	0	0	10	0.266	154.821	168.901	29.814
tree319	-11352.2	0	0	10	0.296	168.718	180.466	27.452
tree320	-11352.2	0	0	10	0.279	167.301	179.684	28.104
tree321	-11352.2	0	0	10	0.275	167.01	178.18	26.895
tree322	-11352.2	0	0	10	0.282	165.947	177.306	27.077
tree323	-11352.2	0	0	10	0.257	157.302	170.159	28.6
tree324	-11352.2	0	0	10	0.29	154.557	168.356	29.509
tree325	-11352.2	0	0	10	0.266	136.827	152.347	31.254
tree326	-11352.2	0	0	10	0.255	140.768	157.544	32.521
tree327	-11352.2	0	0	10	0.263	154.929	168.236	29.044
tree328	-11352.2	0	0	10	0.255	137.513	150.18	28.412
tree329	-11352.2	0	0	10	0.288	163.775	175.173	27.11
tree330	-11352.2	0	0	10	0.277	164.262	176.951	28.412
tree331	-11352.2	0	0	10	0.239	151.711	164.315	28.365
tree332	-11352.2	0	0	10	0.277	139.821	155.095	30.997
tree333	-11352.2	0	0	10	0.296	156.119	169.27	28.855
tree334	-11352.2	0	0	10	0.263	140.511	154.464	29.69
tree335	-11352.2	0	0	10	0.264	167.056	178.255	26.935
tree336	-11352.2	0	0	10	0.268	165.301	176.259	26.69
tree337	-11352.2	0	0	10	0.265	168.036	178.412	26.111
tree338	-11352.2	0	0	10	0.268	154.488	168.294	29.538
tree339	-11352.2	0	0	10	0.27	154.623	168.285	29.392
tree340	-11352.2	0	0	10	0.249	168.714	181.423	28.46
tree341	-11352.2	0	0	10	0.276	152.643	165.894	28.975
tree342	-11352.2	0	0	10	0.284	168.919	180.345	27.142
tree343	-11352.2	0	0	10	0.259	154.639	169.384	30.486
tree344	-11352.2	0	0	10	0.261	153.134	165.994	28.599
tree345	-11352.2	0	0	10	0.295	148.735	160.167	27.137
tree346	-11352.2	0	0	10	0.258	156.01	168.8	28.532
tree347	-11352.2	0	0	10	0.295	152.762	166.625	29.568
tree348	-11352.2	0	0	10	0.294	155.303	168.47	28.873
tree349	-11352.2	0	0	10	0.281	156.735	169.047	28.031
tree350	-11352.2	0	0	10	0.261	154.689	167.657	28.707
tree351	-11352.2	0	0	10	0.251	154.399	167.161	28.511
tree352	-11352.2	0	0	10	0.268	170.035	181.93	27.627
tree353	-11352.2	0	0	10	0.237	156.352	168.612	28.023
tree354	-11352.2	0	0	10	0.293	166.997	178.486	27.196
tree355	-11352.2	0	0	10	0.269	138.088	151.73	29.373
tree356	-11352.2	0	0	10	0.271	152.746	165.754	28.737
tree357	-11352.2	0	0	10	0.279	153.999	166.95	28.672
tree358	-11352.2	0	0	10	0.29	139.619	153.063	29.154
tree359	-11352.2	0	0	10	0.289	163.566	175.719	27.864
tree360	-11352.2	0	0	10	0.269	166.317	176.433	25.847
tree361	-11352.2	0	0	10	0.296	153.856	167.931	29.779
tree362	-11352.2	0	0	10	0.285	137.711	151.344	29.348
tree363	-11352.2	0	0	10	0.257	168.555	178.46	25.648
tree364	-11352.2	0	0	10	0.299	138.772	153.658	30.587
tree365	-11352.2	0	0	10	0.278	155.85	168.623	28.495
tree366	-11352.2	0	0	10	0.28	167.629	179.145	27.236
tree367	-11352.2	0	0	10	0.247	157.079	168.343	27.017
tree368	-11352.2	0	0	10	0.277	154.217	167.342	28.848
tree369	-11352.2	0	0	10	0.268	155.554	168.499	28.677
tree370	-11352.2	0	0	10	0.302	166.168	178.049	27.579
tree371	-11352.2	0	0	10	0.296	164.789	176.294	27.209
tree372	-11352.2	0	0	10	0.29	167.137	179.027	27.6
tree373	-11352.2	0	0	10	0.272	156.284	168.819	28.263
tree374	-11352.2	0	0	10	0.294	155.868	168.392	28.23
tree375	-11352.2	0	0	10	0.275	154.54	168.111	29.296
tree376	-11352.2	0	0	10	0.304	153.172	166.401	28.925
tree377	-11352.2	0	0	10	0.269	151.229	165.53	30.032
tree378	-11352.2	0	0	10	0.27	162.773	175.345	28.302
tree379	-11352.2	0	0	10	0.262	167.189	177.775	26.324
tree380	-11352.2	0	0	10	0.308	163.412	175.776	28.056
tree381	-11352.2	0	0	10	0.259	156.068	168.948	28.621
tree382	-11352.2	0	0	10	0.26	137.942	153.529	31.327
tree383	-11352.2	0	0	10	0.259	137.899	153.845	31.687
tree384	-11352.2	0	0	10	0.242	140.954	157.991	32.795
tree385	-11352.2	0	0	10	0.278	166.171	178.646	28.197
tree386	-11352.2	0	0	10	0.249	137.849	152.241	30.143
tree387	-11352.2	0	0	10	0.228	157.259	168.926	27.439
tree388	-11352.2	0	0	10	0.273	156.485	168.873	28.115
tree389	-11352.2	0	0	10	0.248	140.177	153.582	29.157
tree390	-11352.2	0	0	10	0.293	153.739	168.089	30.057
tree391	-11352.2	0	0	10	0.255	154.821	168.658	29.582
tree392	-11352.2	0	0	10	0.296	168.145	179.703	27.262
tree393	-11352.2	0	0	10	0.265	157.547	169.544	27.732
tree394	-11352.2	0	0	10	0.257	165.214	177.895	28.424
tree395	-11352.2	0	0	10	0.311	168.27	179.487	26.906
tree396	-11352.2	0	0	10	0.279	157.076	168.999	27.644
tree397	-11352.2	0	0	10	0.275	137.321	152.561	30.965
tree398	-11352.2	0	0	10	0.263	165.179	176.967	27.525
tree399	-11352.2	0	0	10	0.296	165.786	177.797	27.715
tree400	-11352.2	0	0	10	0.254	163.963	174.953	26.736
tree401	-11352.2	0	0	10	0.287	170.117	181.888	27.484
tree402	-11352.2	0	0	10	0.283	163.854	174.561	26.424
tree403	-11352.2	0	0	10	0.302	166.375	176.924	26.247
tree404	-11352.2	0	0	10	0.281	139.68	150.933	26.972
tree405	-11352.2	0	0	10	0.267	153.849	166.671	28.555
tree406	-11352.2	0	0	10	0.269	141.478	157.825	32.078
tree407	-11352.2	0	0	10	0.284	154.288	166.535	27.963
tree408	-11352.2	0	0	10	0.273	166.771	179.616	28.572
tree409	-11352.2	0	0	10	0.284	153.953	166.969	28.732
tree410	-11352.2	0	0	10	0.282	155.249	168.892	29.361
tree411	-11352.2	0	0	10	0.298	164.321	175.513	26.894
tree412	-11352.2	0	0	10	0.259	155.51	169.027	29.258
tree413	-11352.2	0	0	10	0.272	167.045	178.3	26.983
tree414	-11352.2	0	0	10	0.295	165.231	177.552	28.026
tree415	-11352.2	0	0	10	0.282	168.743	180.128	27.103
tree416	-11352.2	0	0	10	0.304	167.97	179.278	27.004
tree417	-11352.2	0	0	10	0.263	162.811	175.225	28.151
tree418	-11352.2	0	0	10	0.265	139.928	152.419	28.226
tree419	-11352.2	0	0	10	0.267	157.136	170.396	28.993
tree420	-11352.2	0	0	10	0.246	156.97	171.226	30.01
tree421	-11352.2	0	0	10	0.286	169.469	180.926	27.171
tree422	-11352.2	0	0	10	0.268	167.447	179.813	28.098
tree423	-11352.2	0	0	10	0.277	169.33	180.941	27.334
tree424	-11352.2	0	0	10	0.279	141.101	157.01	31.63
tree425	-11352.2	0	0	10	0.274	153.421	167.641	29.946
tree426	-11352.2	0	0	10	0.265	164.416	176.361	27.68
tree427	-11352.2	0	0	10	0.263	152.802	166.655	29.59
tree428	-11352.2	0	0	10	0.271	167.53	178.493	26.692
tree429	-11352.2	0	0	10	0.261	137.634	150.394	28.499
tree430	-11352.2	0	0	10	0.248	140.551	154.407	29.608
tree431	-11352.2	0	0	10	0.26	157.48	171.029	29.289
tree432	-11352.2	0	0	10	0.214	138.961	152.461	29.286
tree433	-11352.2	0	0	10	0.285	168.042	178.937	26.61
tree434	-11352.2	0	0	10	0.269	137.751	151.123	29.103
tree435	-11352.2	0	0	10	0.267	166.963	178.513	27.283
