SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree878	-44.9086	1e-06	0.239814	0.193222	0	7.549	4.058	12.509
tree879	-44.2932	1e-06	0.185439	0.195274	0	6.424	5.32	14.896
tree880	-41.1234	3.58449e-06	0.197234	0.0501423	0	5.95	0.82	10.87
tree881	-45.3116	1e-06	0.220944	0.197655	0	7.151	4.62	13.469
tree882	-46.1319	1e-06	0.217389	0.206155	0	6.547	4.677	14.13
tree883	-44.164	1e-06	0.215633	0.174332	0	6.799	3.919	13.12
tree884	-44.2622	1e-06	0.19177	0.185021	0	6.416	4.552	14.136
tree885	-45.0155	1e-06	0.219646	0.194467	0	7.238	4.371	13.133
tree886	-44.3215	3.45587e-06	0.220399	0.151554	0	6.404	3.523	13.119
tree887	-40.715	1e-06	0.166756	0.150363	0	5.641	3.949	14.308
tree888	-44.2669	1e-06	0.189517	0.180797	0	6.425	4.505	14.08
tree889	-43.6209	5.99898e-06	0.162646	0.15982	0	4.971	4.271	15.3
tree890	-42.7509	8.45638e-06	0.238804	9.05791e-05	0	6.368	0	9.632
tree891	-45.8644	1e-06	0.217457	0.205889	0	7.404	4.809	13.405
tree892	-44.2669	1e-06	0.189517	0.180797	0	6.41	4.524	14.114
tree893	-45.3375	0.000180829	0.190931	0.189988	0	5.869	4.811	14.942
tree894	-42.5962	1e-06	0.147976	0.162389	0	4.581	4.287	15.706
tree895	-44.6994	0.000110189	0.186114	0.193221	0.001	6.516	5.091	14.574
tree896	-45.3375	0.000180829	0.190931	0.189988	0.001	5.856	4.918	15.061
tree897	-44.4805	1e-06	0.210145	0.188623	0	6.841	4.401	13.56
tree898	-44.546	1e-06	0.257196	0.147411	0	7.232	2.917	11.685
tree899	-45.0155	1e-06	0.219646	0.194467	0	7.152	4.369	13.217
tree900	-42.5764	1e-06	0.239129	1e-06	0	6.319	0	9.681
tree901	-44.2747	0.000230194	0.26105	0.146903	0	7.32	2.805	11.485
tree902	-45.7825	1e-06	0.234196	0.192852	0	7.498	4.112	12.614
tree903	-44.5407	1e-06	0.23974	0.155877	0	7.354	3.148	11.794
tree904	-45.0155	1e-06	0.219646	0.194467	0	7.237	4.532	13.295
tree905	-45.0155	1e-06	0.219646	0.194467	0	7.188	4.387	13.199
tree906	-43.781	1e-06	0.245603	0.130918	0	6.888	2.772	11.884
tree907	-44.1195	0.000158559	0.248428	0.146499	0	6.991	3.031	12.04
tree908	-45.3116	1e-06	0.220944	0.197655	0	7.197	4.621	13.424
tree909	-43.6985	2.95754e-05	0.198063	0.198347	0.001	7.829	4.822	12.992
tree910	-42.5764	1e-06	0.239129	1e-06	0	6.323	0	9.677
tree911	-44.164	1e-06	0.215633	0.174332	0	6.729	3.966	13.237
tree912	-44.462	1e-06	0.262207	0.149422	0	7.354	3.014	11.66
tree913	-45.1102	1e-06	0.210038	0.197485	0	6.998	4.861	13.863
tree914	-44.164	1e-06	0.215633	0.174332	0	6.713	4.002	13.289
tree915	-44.3215	3.45587e-06	0.220399	0.151554	0	6.355	3.52	13.165
tree916	-42.3112	1e-06	0.149075	0.145093	0	4.535	3.921	15.386
tree917	-42.3112	1e-06	0.149075	0.145093	0	4.515	3.943	15.428
tree918	-43.9573	1e-06	0.188977	0.18812	0	6.623	4.476	13.853
tree919	-44.7853	1e-06	0.220865	0.162126	0	6.392	3.999	13.607
tree920	-44.164	1e-06	0.215633	0.174332	0	6.749	3.992	13.243
tree921	-44.9086	1e-06	0.239814	0.193222	0	7.571	3.924	12.353
tree922	-43.1682	0.000108321	0.222465	0.120336	0	6.277	2.709	12.432
tree923	-44.0855	1e-06	0.252065	0.151022	0	7.183	3.063	11.88
tree924	-45.1102	1e-06	0.210038	0.197485	0	7.004	4.836	13.832
tree925	-45.3402	1e-06	0.232665	0.219802	0	7.909	4.607	12.698
tree926	-44.5284	1e-06	0.214927	0.217437	0	8.415	5.074	12.659
tree927	-44.2747	0.000230194	0.26105	0.146903	0	7.241	2.763	11.522
tree928	-42.5962	1e-06	0.147976	0.162389	0	4.644	4.259	15.615
tree929	-45.9447	1e-06	0.248485	0.205668	0	7.614	4.381	12.767
tree930	-45.9121	5.17643e-05	0.22128	0.19807	0	7.362	4.644	13.282
tree931	-41.1527	1e-06	0.189097	0.0745232	0	6.141	1.258	11.117
tree932	-44.1466	1e-06	0.235702	0.162979	0	7.557	3.039	11.482
tree933	-46.1319	1e-06	0.217389	0.206155	0	6.678	4.675	13.997
tree934	-45.3474	6.55898e-05	0.252352	0.176739	0	7.488	3.782	12.294
tree935	-45.0155	1e-06	0.219646	0.194467	0	7.285	4.407	13.122
tree936	-43.6985	2.95754e-05	0.198063	0.198347	0	7.815	4.859	13.044
tree937	-45.0352	1e-06	0.204001	0.198948	0	6.988	4.912	13.924
tree938	-45.0352	1e-06	0.204001	0.198948	0	6.996	4.976	13.98
tree939	-44.164	1e-06	0.215633	0.174332	0	6.762	3.968	13.206
tree940	-44.2669	1e-06	0.189517	0.180797	0	6.507	4.387	13.88
tree941	-43.8895	8.15718e-06	0.202502	0.197958	0	7.977	4.545	12.568
tree942	-44.9086	1e-06	0.239814	0.193222	0	7.473	3.891	12.418
tree943	-43.781	1e-06	0.245603	0.130918	0	6.962	2.838	11.876
tree944	-45.8644	1e-06	0.217457	0.205889	0	7.239	4.741	13.502
tree945	-45.4267	1e-06	0.218688	0.21015	0	7.118	4.957	13.839
tree946	-40.715	1e-06	0.166756	0.150363	0	5.688	4.018	14.33
tree947	-45.3375	0.000180829	0.190931	0.189988	0	5.84	4.846	15.006
tree948	-42.3112	1e-06	0.149075	0.145093	0	4.534	3.891	15.357
tree949	-45.3116	1e-06	0.220944	0.197655	0	7.135	4.498	13.363
tree950	-44.5048	1.66505e-05	0.269569	0.137393	0	7.477	2.815	11.338
tree951	-41.9682	4.63142e-05	0.180117	0.171484	0	6.567	3.813	13.246
tree952	-44.5407	1e-06	0.23974	0.155877	0	7.422	3.133	11.711
tree953	-44.2669	1e-06	0.189517	0.180797	0	6.467	4.451	13.984
tree954	-44.2669	1e-06	0.189517	0.180797	0	6.413	4.486	14.073
tree955	-44.2669	1e-06	0.189517	0.180797	0	6.468	4.37	13.902
tree956	-45.0155	1e-06	0.219646	0.194467	0	7.24	4.395	13.155
tree957	-44.2669	1e-06	0.189517	0.180797	0	6.358	4.433	14.075
tree958	-42.4202	1e-06	0.158132	0.151104	0	4.755	4.027	15.272
tree959	-42.3112	1e-06	0.149075	0.145093	0	4.49	3.882	15.392
tree960	-44.2669	1e-06	0.189517	0.180797	0	6.337	4.397	14.06
tree961	-45.7825	1e-06	0.234196	0.192852	0	7.594	4.185	12.591
tree962	-44.164	1e-06	0.215633	0.174332	0	6.724	3.98	13.256
tree963	-42.5962	1e-06	0.147976	0.162389	0	4.591	4.227	15.636
tree964	-44.462	1e-06	0.262207	0.149422	0	7.37	2.941	11.571
tree965	-44.2932	1e-06	0.185439	0.195274	0	6.343	5.441	15.098
tree966	-45.0155	1e-06	0.219646	0.194467	0	7.031	4.458	13.427
tree967	-42.5962	1e-06	0.147976	0.162389	0	4.592	4.274	15.682
tree968	-44.164	1e-06	0.215633	0.174332	0	6.799	3.907	13.108
tree969	-44.7044	1e-06	0.22727	0.211917	0	7.053	4.611	13.558
tree970	-44.164	1e-06	0.215633	0.174332	0	6.768	3.953	13.185
tree971	-45.9447	1e-06	0.248485	0.205668	0	7.488	4.274	12.786
tree972	-45.3185	1e-06	0.251699	0.163182	0	7.226	3.583	12.357
tree973	-45.7825	1e-06	0.234196	0.192852	0	7.528	4.24	12.712
tree974	-42.1631	5.35669e-05	0.153883	0.154242	0	4.869	3.973	15.104
tree975	-45.3375	0.000180829	0.190931	0.189988	0.001	5.868	4.886	15.017
tree976	-40.715	1e-06	0.166756	0.150363	0	5.628	3.962	14.334
tree977	-45.3375	0.000180829	0.190931	0.189988	0.001	5.847	4.843	14.995
tree978	-43.1682	0.000108321	0.222465	0.120336	0	6.249	2.734	12.485
tree979	-44.2669	1e-06	0.189517	0.180797	0	6.456	4.599	14.143
tree980	-45.0352	1e-06	0.204001	0.198948	0	6.944	4.755	13.811
tree981	-45.3038	1e-06	0.247784	0.179502	0	7.182	3.874	12.692
tree982	-42.2259	0.00328206	0.165453	0.15368	0.005	4.711	3.766	15.05
tree983	-43.1682	0.000108321	0.222465	0.120336	0	6.291	2.743	12.452
tree984	-49.4055	4.48281e-06	0.250485	0.205626	0	7.321	4.492	13.171
tree985	-45.3375	0.000180829	0.190931	0.189988	0.001	5.842	4.736	14.893
tree986	-45.3116	1e-06	0.220944	0.197655	0	7.14	4.517	13.377
tree987	-45.3375	0.000180829	0.190931	0.189988	0	5.786	4.818	15.032
tree988	-43.5952	0.000153764	0.248836	0.154794	0	6.884	3.207	12.323
tree989	-45.3116	1e-06	0.220944	0.197655	0	7.117	4.53	13.413
tree990	-44.2669	1e-06	0.189517	0.180797	0	6.402	4.414	14.012
tree991	-44.0729	2.62126e-05	0.250602	0.125561	0	6.995	2.689	11.694
tree992	-46.447	2.46085e-05	0.263494	0.215621	0	7.99	4.164	12.174
tree993	-45.3116	1e-06	0.220944	0.197655	0	7.128	4.501	13.373
tree994	-43.781	1e-06	0.245603	0.130918	0	6.904	2.787	11.883
tree995	-45.0155	1e-06	0.219646	0.194467	0	7.107	4.43	13.323
tree996	-44.2669	1e-06	0.189517	0.180797	0	6.429	4.484	14.055
tree997	-43.5257	1e-06	0.211311	0.141988	0	6.08	3.317	13.237
tree998	-45.0155	1e-06	0.219646	0.194467	0	7.102	4.449	13.347
tree999	-43.5952	0.000153764	0.248836	0.154794	0	6.913	3.081	12.168
