SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree606	-44.2199	0	0.249063	0.17539	0	7.025	3.765	12.74
tree607	-46.1319	0	0.218633	0.204299	0	6.559	4.707	14.148
tree608	-43.6973	0	0.202867	0.199516	0	8.018	4.781	12.763
tree609	-46.1319	0	0.218633	0.204299	0	6.574	4.808	14.234
tree610	-42.4279	0	0.210304	0.105955	0	6.098	2.35	12.252
tree611	-46.1319	0	0.218633	0.204299	0	6.623	4.676	14.053
tree612	-44.462	0	0.2609	0.150648	0	7.321	3.022	11.701
tree613	-45.5525	0	0.186201	0.209043	0	5.807	5.278	15.471
tree614	-44.462	0	0.2609	0.150648	0	7.331	3.033	11.702
tree615	-45.0351	0	0.204686	0.201772	0	7.031	4.943	13.912
tree616	-44.9898	0	0.252342	0.136144	0	7.584	2.595	11.011
tree617	-46.1319	0	0.218633	0.204299	0	6.556	4.706	14.15
tree618	-45.0154	0	0.216724	0.195202	0	7.069	4.436	13.367
tree619	-45.7821	0	0.236794	0.203217	0	7.655	4.202	12.547
tree620	-46.1188	0	0.269875	0.165536	0	7.699	3.331	11.632
tree621	-44.6971	0	0.184677	0.192338	0	6.581	5.105	14.524
tree622	-44.2646	0	0.195701	0.178185	0	6.405	4.463	14.058
tree623	-43.1069	0	0.177641	0.164605	0	5.559	4.049	14.49
tree624	-45.2203	0	0.261418	0.189512	0	7.418	4.053	12.635
tree625	-44.5408	0	0.240802	0.154218	0	7.423	3.103	11.68
tree626	-45.0351	0	0.204686	0.201772	0	6.992	4.965	13.973
tree627	-43.5582	0	0.159522	0.16018	0	4.94	4.267	15.327
tree628	-42.3111	0	0.147972	0.14542	0	4.523	3.928	15.405
tree629	-45.1101	0	0.207411	0.198402	0	6.952	4.812	13.86
tree630	-43.8958	0	0.201821	0.209458	0	6.909	4.985	14.076
tree631	-43.1806	0	0.220156	0.171679	0	7.614	3.23	11.616
tree632	-44.3327	0	0.251168	0.171878	0	7.167	3.618	12.451
tree633	-44.2646	0	0.195701	0.178185	0	6.546	4.403	13.857
tree634	-45.3115	0	0.219431	0.197195	0	7.098	4.563	13.465
tree635	-45.5525	0	0.186201	0.209043	0	5.771	5.385	15.614
tree636	-44.1639	0	0.215064	0.175447	0	6.783	3.953	13.17
tree637	-43.5582	0	0.159522	0.16018	0	4.875	4.246	15.371
tree638	-42.1178	0	0.158269	0.154379	0	4.829	3.976	15.147
tree639	-42.2343	0	0.204431	0.112331	0	6.003	2.557	12.554
tree640	-45.523	0	0.199482	0.197465	0	6.11	4.942	14.832
tree641	-42.3111	0	0.147972	0.14542	0	4.497	3.89	15.393
tree642	-45.3304	0	0.189079	0.198656	0	5.818	4.87	15.052
tree643	-44.2299	0	0.208136	0.212272	0	8.163	5.021	12.858
tree644	-44.1639	0	0.215064	0.175447	0	6.726	3.945	13.219
tree645	-44.6971	0	0.184677	0.192338	0	6.542	5.107	14.565
tree646	-46.1319	0	0.218633	0.204299	0	6.603	4.712	14.109
tree647	-44.1476	0	0.249486	0.137556	0	7.446	2.64	11.194
tree648	-42.3111	0	0.147972	0.14542	0	4.539	3.905	15.366
tree649	-43.6849	0	0.219712	0.172863	0	7.01	3.691	12.681
tree650	-46.1319	0	0.218633	0.204299	0	6.687	4.663	13.976
tree651	-44.1639	0	0.215064	0.175447	0	6.722	3.96	13.238
tree652	-44.238	0	0.19959	0.225325	0	7.639	5.577	13.938
tree653	-44.5044	0	0.275661	0.138414	0	7.453	2.765	11.312
tree654	-43.5863	0	0.23925	0.147016	0	6.768	3.224	12.456
tree655	-45.0351	0	0.204686	0.201772	0	6.85	4.953	14.103
tree656	-41.2516	0	0.142141	0.0916535	0	4.292	2.504	14.212
tree657	-43.7967	0	0.159149	0.163532	0	4.864	4.383	15.519
tree658	-43.527	0	0.213786	0.160701	0	7.205	3.471	12.266
tree659	-43.7967	0	0.159149	0.163532	0	4.878	4.451	15.573
tree660	-44.3049	0	0.226098	0.177176	0	6.712	4.041	13.329
tree661	-44.9085	0	0.239558	0.195271	0	7.495	3.969	12.474
tree662	-44.2646	0	0.195701	0.178185	0	6.382	4.461	14.079
tree663	-42.3341	0	0.176232	0.14425	0	5.626	3.188	13.562
tree664	-44.8453	0	0.200987	0.186751	0	6.21	4.343	14.133
tree665	-44.2646	0	0.195701	0.178185	0	6.471	4.37	13.899
tree666	-45.3304	0	0.189079	0.198656	0	5.727	5.051	15.324
tree667	-42.3111	0	0.147972	0.14542	0	4.565	3.896	15.331
tree668	-44.2646	0	0.195701	0.178185	0	6.473	4.327	13.854
tree669	-44.3049	0	0.226098	0.177176	0	6.615	4.061	13.446
tree670	-45.3115	0	0.219431	0.197195	0	7.136	4.567	13.431
tree671	-42.351	0	0.154327	0.166247	0	5.677	4.829	15.152
tree672	-43.7804	0	0.246956	0.133827	0	6.886	2.914	12.028
tree673	-43.5582	0	0.159522	0.16018	0	4.917	4.237	15.32
tree674	-44.2684	0	0.256424	0.14095	0	7.21	2.681	11.471
tree675	-44.2942	0	0.181631	0.1932	0	6.363	5.266	14.903
tree676	-45.0154	0	0.216724	0.195202	0	7.088	4.476	13.388
tree677	-43.458	0	0.215778	0.162464	0	8.132	3.183	11.051
tree678	-43.1657	0	0.221852	0.119122	0	6.267	2.709	12.442
tree679	-44.3214	0	0.22027	0.153577	0	6.489	3.58	13.091
tree680	-44.5408	0	0.240802	0.154218	0	7.378	3.177	11.799
tree681	-43.7804	0	0.246956	0.133827	0	6.975	2.797	11.822
tree682	-43.7804	0	0.246956	0.133827	0	6.905	2.879	11.974
tree683	-46.7133	0	0.17231	0.148714	0	5.154	3.837	14.683
tree684	-46.1319	0	0.218633	0.204299	0	6.672	4.712	14.04
tree685	-43.5863	0	0.23925	0.147016	0	6.754	3.189	12.435
tree686	-45.2514	0	0.240859	0.172558	0	7.211	3.749	12.538
tree687	-44.0724	0	0.252984	0.126284	0	6.995	2.662	11.667
tree688	-42.3111	0	0.147972	0.14542	0	4.529	3.906	15.377
tree689	-44.2646	0	0.195701	0.178185	0	6.482	4.399	13.917
tree690	-44.4791	0	0.220228	0.184439	0	7.05	3.962	12.912
tree691	-44.8753	0	0.245471	0.16042	0	7.46	3.169	11.709
tree692	-44.9085	0	0.239558	0.195271	0	7.562	3.985	12.423
tree693	-46.1319	0	0.218633	0.204299	0	6.636	4.712	14.076
tree694	-45.7821	0	0.236794	0.203217	0	7.502	4.345	12.843
tree695	-45.0154	0	0.216724	0.195202	0	6.98	4.487	13.507
tree696	-44.2646	0	0.195701	0.178185	0	6.468	4.377	13.909
tree697	-42.7906	0	0.21	1e-06	0	6.315	0	9.685
tree698	-45.3115	0	0.219431	0.197195	0	7.069	4.538	13.469
tree699	-44.462	0	0.2609	0.150648	0	7.339	2.949	11.61
tree700	-44.2646	0	0.195701	0.178185	0	6.375	4.359	13.984
tree701	-43.1657	0	0.221852	0.119122	0	6.295	2.739	12.444
tree702	-42.3111	0	0.147972	0.14542	0	4.531	3.922	15.391
tree703	-45.7055	0	0.260929	0.201577	0	7.647	4.152	12.505
tree704	-40.0645	0	0.153973	0.0611069	0	4.964	1.504	12.54
tree705	-45.3304	0	0.189079	0.198656	0	5.81	4.944	15.134
tree706	-43.1419	0	0.175338	0.139842	0	5.255	3.58	14.325
tree707	-42.6105	0	0.21	1e-06	0	6.254	0	9.746
tree708	-44.2646	0	0.195701	0.178185	0	6.459	4.407	13.948
tree709	-45.3115	0	0.219431	0.197195	0	7.239	4.552	13.313
tree710	-44.2646	0	0.195701	0.178185	0	6.415	4.393	13.978
tree711	-44.2646	0	0.195701	0.178185	0	6.411	4.452	14.041
tree712	-45.3115	0	0.219431	0.197195	0	7.222	4.598	13.376
tree713	-44.5408	0	0.240802	0.154218	0	7.4	3.164	11.764
tree714	-45.1355	0	0.23776	0.201732	0	7.646	4.303	12.657
tree715	-45.7055	0	0.260929	0.201577	0	7.684	4.264	12.58
tree716	-45.3304	0	0.189079	0.198656	0	5.813	4.949	15.136
tree717	-45.7821	0	0.236794	0.203217	0	7.685	4.319	12.634
tree718	-45.3115	0	0.219431	0.197195	0	7.084	4.635	13.551
tree719	-45.0289	0	0.252964	0.200036	0	7.687	4.136	12.449
tree720	-45.3115	0	0.219431	0.197195	0	7.18	4.539	13.359
tree721	-42.1614	0	0.155552	0.151846	0	4.921	3.955	15.034
tree722	-44.1639	0	0.215064	0.175447	0	6.817	4.066	13.249
tree723	-44.6971	0	0.184677	0.192338	0	6.529	5.137	14.608
tree724	-45.0351	0	0.204686	0.201772	0	6.964	4.916	13.952
tree725	-44.9898	0	0.252342	0.136144	0	7.58	2.553	10.973
tree726	-44.2646	0	0.195701	0.178185	0	6.41	4.389	13.979
tree727	-45.7821	0	0.236794	0.203217	0	7.516	4.276	12.76
tree728	-43.1657	0	0.221852	0.119122	0	6.364	2.673	12.309
tree729	-44.2942	0	0.181631	0.1932	0	6.27	5.279	15.009
tree730	-44.5408	0	0.240802	0.154218	0	7.332	3.021	11.689
tree731	-43.1657	0	0.221852	0.119122	0	6.226	2.726	12.5
tree732	-44.2684	0	0.256424	0.14095	0	7.293	2.724	11.431
tree733	-42.4215	0	0.155386	0.145581	0	4.781	4.033	15.252
tree734	-45.093	0	0.244095	0.176377	0	7.155	3.803	12.648
tree735	-45.404	0	0.195562	0.215998	0	6.072	5.528	15.456
tree736	-43.5582	0	0.159522	0.16018	0	4.903	4.252	15.349
tree737	-42.6105	0	0.21	1e-06	0	6.306	0	9.694
tree738	-45.9446	0	0.247154	0.205827	0	7.504	4.325	12.821
tree739	-42.134	0	0.155974	0.14042	0	4.668	3.755	15.087
tree740	-42.134	0	0.155974	0.14042	0	4.682	3.746	15.064
tree741	-44.1639	0	0.215064	0.175447	0	6.679	4.005	13.326
tree742	-45.0154	0	0.216724	0.195202	0	7.098	4.468	13.37
tree743	-45.3304	0	0.189079	0.198656	0	5.788	4.896	15.108
tree744	-44.9085	0	0.239558	0.195271	0	7.59	4.072	12.482
tree745	-44.0144	0	0.205928	0.197222	0	7.795	4.791	12.996
tree746	-44.1639	0	0.215064	0.175447	0	6.779	3.942	13.163
tree747	-44.238	0	0.19959	0.225325	0	7.72	5.611	13.891
tree748	-44.9085	0	0.239558	0.195271	0	7.513	3.976	12.463
tree749	-45.0351	0	0.204686	0.201772	0	6.929	4.835	13.906
tree750	-40.9982	0	0.160655	0.165119	0	5.621	4.479	14.858
tree751	-43.3549	0	0.213788	0.165371	0	6.941	3.599	12.658
tree752	-42.3111	0	0.147972	0.14542	0	4.496	3.836	15.34
tree753	-44.9085	0	0.239558	0.195271	0	7.487	3.987	12.5
tree754	-43.1419	0	0.175338	0.139842	0	5.185	3.523	14.338
tree755	-42.1286	0	0.177242	0.126121	0	5.815	3.403	13.588
tree756	-42.4279	0	0.210304	0.105955	0	6.054	2.412	12.358
tree757	-45.0154	0	0.216724	0.195202	0	7.1	4.413	13.313
tree758	-45.3115	0	0.219431	0.197195	0	7.221	4.58	13.359
tree759	-46.3246	0	0.238217	0.222836	0	7.504	5.047	13.543
tree760	-42.7852	0	0.236648	0.108292	0	6.712	2.1	11.388
tree761	-45.0154	0	0.216724	0.195202	0	7.024	4.527	13.503
tree762	-43.5863	0	0.23925	0.147016	0	6.776	3.178	12.402
tree763	-46.3246	0	0.238217	0.222836	0	7.504	4.867	13.363
tree764	-43.0192	0	0.165319	0.119248	0	4.996	2.936	13.94
tree765	-45.9446	0	0.247154	0.205827	0	7.455	4.293	12.838
tree766	-45.3115	0	0.219431	0.197195	0	7.167	4.531	13.364
tree767	-45.3115	0	0.219431	0.197195	0	7.126	4.538	13.412
tree768	-45.3113	0	0.223454	0.222936	0	7.222	4.76	13.538
tree769	-46.1319	0	0.218633	0.204299	0	6.622	4.729	14.107
tree770	-43.9571	0	0.238144	0.172712	0	7.348	3.568	12.22
tree771	-46.2554	0	0.220614	0.206135	0	6.732	4.719	13.987
tree772	-39.6568	0	0.162887	0.1283	0	5.558	3.237	13.679
tree773	-44.8753	0	0.245471	0.16042	0	7.584	3.136	11.552
tree774	-44.2299	0	0.208136	0.212272	0	8.242	4.879	12.637
tree775	-45.3304	0	0.189079	0.198656	0	5.816	4.858	15.042
tree776	-43.5256	0	0.210002	0.143236	0	6.132	3.411	13.279
tree777	-43.1806	0	0.220156	0.171679	0	7.683	3.16	11.477
tree778	-44.5044	0	0.275661	0.138414	0	7.426	2.853	11.427
tree779	-43.6207	0	0.162214	0.159823	0	4.973	4.257	15.284
tree780	-42.3899	0	0.193195	0.111804	0	5.922	2.45	12.528
tree781	-45.7821	0	0.236794	0.203217	0	7.59	4.431	12.841
tree782	-43.7804	0	0.246956	0.133827	0	6.929	2.832	11.903
tree783	-45.3115	0	0.219431	0.197195	0	7.099	4.67	13.571
tree784	-44.9085	0	0.239558	0.195271	0	7.6	3.971	12.371
tree785	-45.2371	0	0.208687	0.212107	0	7.109	5.468	14.359
tree786	-44.0724	0	0.252984	0.126284	0	6.985	2.581	11.596
tree787	-43.6207	0	0.162214	0.159823	0	4.988	4.205	15.217
tree788	-45.3115	0	0.219431	0.197195	0	7.144	4.582	13.438
tree789	-44.4806	0	0.207961	0.18759	0	6.757	4.444	13.687
tree790	-42.9526	0	0.172261	0.211802	0	7.863	5.277	13.414
tree791	-44.2646	0	0.195701	0.178185	0	6.384	4.429	14.045
tree792	-45.0154	0	0.216724	0.195202	0	7.22	4.436	13.216
tree793	-44.9085	0	0.239558	0.195271	0	7.591	3.957	12.366
tree794	-46.0926	0	0.212481	0.22859	0	6.859	4.994	14.135
tree795	-46.3689	0	0.257282	0.219609	0	7.936	4.307	12.371
tree796	-43.1657	0	0.221852	0.119122	0	6.206	2.613	12.407
tree797	-44.7465	0	0.248102	0.189143	0	7.589	3.828	12.239
tree798	-44.2646	0	0.195701	0.178185	0	6.483	4.458	13.975
tree799	-44.8536	0	0.227987	0.196073	0	6.96	4.28	13.32
tree800	-44.5291	0	0.210677	0.212973	0	8.303	4.975	12.672
tree801	-43.6973	0	0.202867	0.199516	0	7.807	4.723	12.916
tree802	-44.4806	0	0.207961	0.18759	0	6.793	4.51	13.717
tree803	-43.6207	0	0.162214	0.159823	0	4.929	4.227	15.298
tree804	-45.0154	0	0.216724	0.195202	0	7.232	4.394	13.162
tree805	-46.1319	0	0.218633	0.204299	0	6.497	4.701	14.204
tree806	-43.1657	0	0.221852	0.119122	0	6.264	2.732	12.468
tree807	-42.3111	0	0.147972	0.14542	0	4.505	3.95	15.445
tree808	-45.0154	0	0.216724	0.195202	0	7.104	4.433	13.329
tree809	-45.3115	0	0.219431	0.197195	0	7.085	4.637	13.552
tree810	-43.527	0	0.213786	0.160701	0	7.272	3.475	12.203
tree811	-45.3115	0	0.219431	0.197195	0	7.205	4.532	13.327
tree812	-43.9571	0	0.189979	0.190311	0	6.557	4.55	13.993
tree813	-45.0351	0	0.204686	0.201772	0	6.884	5.069	14.185
tree814	-44.9452	0	0.41	1e-06	0	8.059	0	7.941
tree815	-45.9446	0	0.247154	0.205827	0	7.453	4.372	12.919
tree816	-44.5408	0	0.240802	0.154218	0	7.422	3.219	11.797
tree817	-42.3111	0	0.147972	0.14542	0	4.529	3.876	15.347
tree818	-44.3545	0	0.21393	0.193676	0	7.291	3.925	12.634
tree819	-45.0154	0	0.216724	0.195202	0	7.089	4.448	13.359
tree820	-45.3304	0	0.189079	0.198656	0	5.788	4.908	15.12
tree821	-44.462	0	0.2609	0.150648	0	7.327	2.931	11.604
tree822	-45.7821	0	0.236794	0.203217	0	7.618	4.433	12.815
tree823	-42.1286	0	0.177242	0.126121	0	5.727	3.346	13.619
tree824	-43.1419	0	0.175338	0.139842	0	5.248	3.546	14.298
tree825	-43.6973	0	0.202867	0.199516	0	7.87	4.691	12.821
tree826	-41.8103	0	0.147842	0.129919	0	4.61	3.484	14.874
tree827	-44.1346	0	0.22768	0.177373	0	6.874	3.945	13.071
tree828	-45.2314	0	0.199607	0.210295	0	7.004	5.561	14.557
tree829	-44.3214	0	0.22027	0.153577	0	6.461	3.529	13.068
tree830	-39.9047	0	0.145612	0.0916919	0	4.421	2.278	13.857
tree831	-42.3111	0	0.147972	0.14542	0	4.525	3.922	15.397
tree832	-43.3424	0	0.228645	0.15322	0	6.587	3.261	12.674
tree833	-46.0814	0	0.272878	0.154039	0	7.605	3.219	11.614
tree834	-42.9138	0	0.184374	0.130085	0	5.483	3.259	13.776
tree835	-44.2646	0	0.195701	0.178185	0	6.422	4.317	13.895
tree836	-44.1639	0	0.215064	0.175447	0	6.689	3.923	13.234
tree837	-44.2646	0	0.195701	0.178185	0	6.501	4.394	13.893
tree838	-42.4215	0	0.155386	0.145581	0	4.792	4.092	15.3
tree839	-45.7821	0	0.236794	0.203217	0	7.625	4.254	12.629
tree840	-44.2942	0	0.181631	0.1932	0	6.415	5.249	14.834
tree841	-45.7821	0	0.236794	0.203217	0	7.63	4.359	12.729
tree842	-44.238	0	0.19959	0.225325	0	7.638	5.656	14.018
tree843	-46.1319	0	0.218633	0.204299	0	6.702	4.771	14.069
