SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree845	-47.9082	1e-06	0.31	0	0	8.773	0	7.227
tree846	-48.1794	1e-06	0.31	0	0	8.669	0	7.331
tree847	-48.9738	1e-06	0.31	0	0	8.822	0	7.178
tree848	-48.7836	1e-06	0.31	0	0	8.765	0	7.235
tree849	-48.7836	1e-06	0.31	0	0	8.714	0	7.286
tree850	-44.6464	1e-06	0.31	0	0	7.855	0	8.145
tree851	-45.7282	1e-06	0.31	0	0	7.902	0	8.098
tree852	-43.4337	1e-06	0.280313	0	0	7.217	0	8.783
tree853	-46.7468	1e-06	0.31	0	0	8.216	0	7.784
tree854	-40.7323	1e-06	0.21	0	0	6.125	0	9.875
tree855	-47.91	1e-06	0.31	0	0	8.706	0	7.294
tree856	-48.0715	1e-06	0.31	0	0	8.841	0	7.159
tree857	-48.9738	1e-06	0.31	0	0	8.87	0	7.13
tree858	-48.7836	1e-06	0.31	0	0	8.804	0	7.196
tree859	-48.9738	1e-06	0.31	0	0	8.855	0	7.145
tree860	-46.7468	1e-06	0.31	0	0	8.222	0	7.778
tree861	-48.9738	1e-06	0.31	0	0	8.848	0	7.152
tree862	-48.208	1e-06	0.31	0	0	9.059	0	6.941
tree863	-48.9738	1e-06	0.31	0	0	8.856	0	7.144
tree864	-47.9082	1e-06	0.31	0	0	8.773	0	7.227
tree865	-46.0424	1e-06	0.287319	0	0	7.459	0	8.541
tree866	-47.8385	1e-06	0.31	0	0	8.71	0	7.29
tree867	-49.1492	1e-06	0.31	0	0	9.014	0	6.986
tree868	-46.0424	1e-06	0.287319	0	0	7.42	0	8.58
tree869	-47.985	1e-06	0.31	0	0	8.724	0	7.276
tree870	-48.9738	1e-06	0.31	0	0	8.873	0	7.127
tree871	-49.2257	1e-06	0.31	0	0	9.046	0	6.954
tree872	-45.0193	1e-06	0.31	0	0	8.167	0	7.833
tree873	-47.91	1e-06	0.31	0	0	8.689	0	7.311
tree874	-48.9738	1e-06	0.31	0	0	8.912	0	7.088
tree875	-46.7468	1e-06	0.31	0	0	8.231	0	7.769
tree876	-46.1871	1e-06	0.295986	0	0	7.509	0	8.491
tree877	-47.985	1e-06	0.31	0	0	8.741	0	7.259
tree878	-47.985	1e-06	0.31	0	0	8.703	0	7.297
tree879	-48.7794	1e-06	0.31	0	0	8.902	0	7.098
tree880	-41.6054	1e-06	0.21	0	0	6.083	0	9.917
tree881	-48.7836	1e-06	0.31	0	0	8.748	0	7.252
tree882	-47.91	1e-06	0.31	0	0	8.696	0	7.304
tree883	-48.9738	1e-06	0.31	0	0	8.862	0	7.138
tree884	-48.2203	1e-06	0.31	0	0	8.548	0	7.452
tree885	-47.985	1e-06	0.31	0	0	8.751	0	7.249
tree886	-48.9738	1e-06	0.31	0	0	8.859	0	7.141
tree887	-48.9738	1e-06	0.31	0	0	8.834	0	7.166
tree888	-48.9738	1e-06	0.31	0	0	8.879	0	7.121
tree889	-47.9082	1e-06	0.31	0	0	8.766	0	7.234
tree890	-42.7907	1e-06	0.21	0	0	6.272	0	9.728
tree891	-47.8385	1e-06	0.31	0	0	8.729	0	7.271
tree892	-48.9738	1e-06	0.31	0	0	8.846	0	7.154
tree893	-48.7836	1e-06	0.31	0	0	8.802	0	7.198
tree894	-48.7794	1e-06	0.31	0	0	8.977	0	7.023
tree895	-49.2257	1e-06	0.31	0	0	9.109	0	6.891
tree896	-48.7836	1e-06	0.31	0	0	8.827	0	7.173
tree897	-48.7794	1e-06	0.31	0	0	8.932	0	7.068
tree898	-46.0646	1e-06	0.31	0	0	8.109	0	7.891
tree899	-47.985	1e-06	0.31	0	0	8.747	0	7.253
tree900	-42.6105	1e-06	0.21	0	0	6.279	0	9.721
tree901	-44.7214	1e-06	0.31	0	0	7.769	0	8.231
tree902	-47.91	1e-06	0.31	0	0	8.645	0	7.355
tree903	-46.0424	1e-06	0.287319	0	0	7.365	0	8.635
tree904	-47.985	1e-06	0.31	0	0	8.725	0	7.275
tree905	-47.985	1e-06	0.31	0	0	8.728	0	7.272
tree906	-45.7282	1e-06	0.31	0	0	7.901	0	8.099
tree907	-45.0193	1e-06	0.31	0	0	8.165	0	7.835
tree908	-48.7836	1e-06	0.31	0	0	8.743	0	7.257
tree909	-48.9738	1e-06	0.31	0	0	8.837	0	7.163
tree910	-42.6105	1e-06	0.21	0	0	6.289	0	9.711
tree911	-48.9738	1e-06	0.31	0	0	8.912	0	7.088
tree912	-46.0413	1e-06	0.31	0	0	8.14	0	7.86
tree913	-48.3105	1e-06	0.31	0	0	9.164	0	6.836
tree914	-48.9738	1e-06	0.31	0	0	8.837	0	7.163
tree915	-48.9738	1e-06	0.31	0	0	8.852	0	7.148
tree916	-48.9738	1e-06	0.31	0	0	8.848	0	7.152
tree917	-48.9738	1e-06	0.31	0	0	8.869	0	7.131
tree918	-48.9738	1e-06	0.31	0	0	8.841	0	7.159
tree919	-48.7794	1e-06	0.31	0	0	8.921	0	7.079
tree920	-48.9738	1e-06	0.31	0	0	8.859	0	7.141
tree921	-47.985	1e-06	0.31	0	0	8.747	0	7.253
tree922	-45.7282	1e-06	0.31	0	0	7.926	0	8.074
tree923	-44.7214	1e-06	0.31	0	0	7.76	0	8.24
tree924	-48.3105	1e-06	0.31	0	0	9.105	0	6.895
tree925	-48.7836	1e-06	0.31	0	0	8.774	0	7.226
tree926	-48.3105	1e-06	0.31	0	0	9.112	0	6.888
tree927	-44.7214	1e-06	0.31	0	0	7.721	0	8.279
tree928	-48.7794	1e-06	0.31	0	0	8.926	0	7.074
tree929	-48.7836	1e-06	0.31	0	0	8.752	0	7.248
tree930	-48.208	1e-06	0.31	0	0	9.068	0	6.932
tree931	-41.6055	1e-06	0.21	0	0	6.089	0	9.911
tree932	-46.7245	1e-06	0.31	0	0	8.189	0	7.811
tree933	-47.91	1e-06	0.31	0	0	8.7	0	7.3
tree934	-49.2257	1e-06	0.31	0	0	9.109	0	6.891
tree935	-47.985	1e-06	0.31	0	0	8.732	0	7.268
tree936	-48.9738	1e-06	0.31	0	0	8.854	0	7.146
tree937	-47.9082	1e-06	0.31	0	0	8.775	0	7.225
tree938	-47.9082	1e-06	0.31	0	0	8.757	0	7.243
tree939	-48.9738	1e-06	0.31	0	0	8.832	0	7.168
tree940	-48.9738	1e-06	0.31	0	0	8.823	0	7.177
tree941	-48.9738	1e-06	0.31	0	0	8.856	0	7.144
tree942	-47.985	1e-06	0.31	0	0	8.712	0	7.288
tree943	-45.7282	1e-06	0.31	0	0	7.874	0	8.126
tree944	-47.8385	1e-06	0.31	0	0	8.745	0	7.255
tree945	-50.2566	1e-06	0.31	0	0	9.234	0	6.766
tree946	-48.9738	1e-06	0.31	0	0	8.891	0	7.109
tree947	-48.7836	1e-06	0.31	0	0	8.727	0	7.273
tree948	-48.9738	1e-06	0.31	0	0	8.869	0	7.131
tree949	-48.7836	1e-06	0.31	0	0	8.817	0	7.183
tree950	-46.0413	1e-06	0.31	0	0	8.144	0	7.856
tree951	-46.7468	1e-06	0.31	0	0	8.223	0	7.777
tree952	-46.0424	1e-06	0.287319	0	0	7.386	0	8.614
tree953	-48.9738	1e-06	0.31	0	0	8.873	0	7.127
tree954	-48.9738	1e-06	0.31	0	0	8.887	0	7.113
tree955	-48.9738	1e-06	0.31	0	0	8.829	0	7.171
tree956	-47.985	1e-06	0.31	0	0	8.745	0	7.255
tree957	-48.9738	1e-06	0.31	0	0	8.901	0	7.099
tree958	-48.7794	1e-06	0.31	0	0	8.956	0	7.044
tree959	-48.9738	1e-06	0.31	0	0	8.837	0	7.163
tree960	-48.9738	1e-06	0.31	0	0	8.825	0	7.175
tree961	-47.91	1e-06	0.31	0	0	8.702	0	7.298
tree962	-48.9738	1e-06	0.31	0	0	8.848	0	7.152
tree963	-48.7794	1e-06	0.31	0	0	8.966	0	7.034
tree964	-46.0413	1e-06	0.31	0	0	8.166	0	7.834
tree965	-48.7794	1e-06	0.31	0	0	8.922	0	7.078
tree966	-47.985	1e-06	0.31	0	0	8.736	0	7.264
tree967	-48.7794	1e-06	0.31	0	0	8.959	0	7.041
tree968	-48.9738	1e-06	0.31	0	0	8.846	0	7.154
tree969	-48.7794	1e-06	0.31	0	0	8.937	0	7.063
tree970	-48.9738	1e-06	0.31	0	0	8.848	0	7.152
tree971	-48.7836	1e-06	0.31	0	0	8.762	0	7.238
tree972	-48.7836	1e-06	0.31	0	0	8.752	0	7.248
tree973	-47.91	1e-06	0.31	0	0	8.681	0	7.319
tree974	-48.9738	1e-06	0.31	0	0	8.85	0	7.15
tree975	-48.7836	1e-06	0.31	0	0	8.762	0	7.238
tree976	-48.9738	1e-06	0.31	0	0	8.836	0	7.164
tree977	-48.7836	1e-06	0.31	0	0	8.793	0	7.207
tree978	-45.7282	1e-06	0.31	0	0	7.938	0	8.062
tree979	-48.9738	1e-06	0.31	0	0	8.938	0	7.062
tree980	-47.9082	1e-06	0.31	0	0	8.733	0	7.267
tree981	-47.9082	1e-06	0.31	0	0	8.771	0	7.229
tree982	-48.9738	1e-06	0.31	0	0	8.87	0	7.13
tree983	-45.7282	1e-06	0.31	0	0	7.938	0	8.062
tree984	-52.2751	1e-06	0.51	0	0	9.97	0	6.03
tree985	-48.7836	1e-06	0.31	0	0	8.786	0	7.214
tree986	-48.7836	1e-06	0.31	0	0	8.798	0	7.202
tree987	-48.7836	1e-06	0.31	0	0	8.743	0	7.257
tree988	-45.7282	1e-06	0.31	0	0	7.965	0	8.035
tree989	-48.7836	1e-06	0.31	0	0	8.792	0	7.208
tree990	-48.9738	1e-06	0.31	0	0	8.885	0	7.115
tree991	-46.0413	1e-06	0.31	0	0	8.159	0	7.841
tree992	-47.91	1e-06	0.31	0	0	8.7	0	7.3
tree993	-48.7836	1e-06	0.31	0	0	8.745	0	7.255
tree994	-45.7282	1e-06	0.31	0	0	7.874	0	8.126
tree995	-47.985	1e-06	0.31	0	0	8.686	0	7.314
tree996	-48.9738	1e-06	0.31	0	0	8.862	0	7.138
tree997	-45.5349	1e-06	0.31	0	0	7.923	0	8.077
tree998	-47.985	1e-06	0.31	0	0	8.721	0	7.279
tree999	-45.7282	1e-06	0.31	0	0	7.874	0	8.126
