SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree890	-11354.9	0	0	0	0.29	445.336	441.926	12.3
tree891	-11354.9	0	0	0	0.27	433.111	429.558	12.177
tree892	-11354.9	0	0	0	0.299	426.174	422.238	11.765
tree893	-11354.9	0	0	0	0.3	432.156	428.514	12.058
tree894	-11354.9	0	0	0	0.288	437.732	434.298	12.278
tree895	-11354.9	0	0	0	0.298	426.038	422.397	12.061
tree896	-11354.9	0	0	0	0.279	432.952	429.29	12.059
tree897	-11354.9	0	0	0	0.296	440.624	437.315	12.395
tree898	-11354.9	0	0	0	0.255	441.383	438.036	12.398
tree899	-11354.9	0	0	0	0.285	416.673	412.661	11.703
tree900	-11354.9	0	0	0	0.294	441.985	438.868	12.589
tree901	-11354.9	0	0	0	0.31	434.942	431.515	12.263
tree902	-11354.9	0	0	0	0.285	425.48	421.613	11.848
tree903	-11354.9	0	0	0	0.306	422.745	418.761	11.71
tree904	-11354.9	0	0	0	0.291	415.802	411.717	11.624
tree905	-11354.9	0	0	0	0.309	421.003	417.047	11.735
tree906	-11354.9	0	0	0	0.277	440.769	437.503	12.457
tree907	-11354.9	0	0	0	0.269	441.656	438.742	12.817
tree908	-11354.9	0	0	0	0.289	426.088	422.306	11.929
tree909	-11354.9	0	0	0	0.303	422.857	419.004	11.844
tree910	-11354.9	0	0	0	0.26	441.377	437.999	12.362
tree911	-11354.9	0	0	0	0.281	433.793	430.357	12.283
tree912	-11354.9	0	0	0	0.278	443.026	439.765	12.461
tree913	-11354.9	0	0	0	0.325	426.937	423.116	11.854
tree914	-11354.9	0	0	0	0.28	435.833	432.461	12.348
tree915	-11354.9	0	0	0	0.278	432.953	429.465	12.234
tree916	-11354.9	0	0	0	0.305	435.068	431.592	12.219
tree917	-11354.9	0	0	0	0.268	431.491	427.966	12.207
tree918	-11354.9	0	0	0	0.294	430.804	427.218	12.12
tree919	-11354.9	0	0	0	0.276	446.926	443.91	12.708
tree920	-11354.9	0	0	0	0.289	443.531	440.47	12.65
tree921	-11354.9	0	0	0	0.272	433.288	429.766	12.206
tree922	-11354.9	0	0	0	0.27	444.872	441.757	12.615
tree923	-11354.9	0	0	0	0.265	445.062	441.845	12.518
tree924	-11354.9	0	0	0	0.299	419.888	415.937	11.75
tree925	-11354.9	0	0	0	0.288	426.272	422.507	11.947
tree926	-11354.9	0	0	0	0.3	423.538	419.509	11.671
tree927	-11354.9	0	0	0	0.272	435.339	432.051	12.44
tree928	-11354.9	0	0	0	0.261	440.357	437.054	12.436
tree929	-11354.9	0	0	0	0.28	437.871	434.622	12.471
tree930	-11354.9	0	0	0	0.285	436.155	432.777	12.337
tree931	-11354.9	0	0	0	0.334	421.19	417.403	11.879
tree932	-11354.9	0	0	0	0.309	425.638	421.871	11.924
tree933	-11354.9	0	0	0	0.284	429.961	426.471	12.226
tree934	-11354.9	0	0	0	0.295	440.02	436.641	12.326
tree935	-11354.9	0	0	0	0.307	420.883	416.718	11.528
tree936	-11354.9	0	0	0	0.29	426.086	422.287	11.911
tree937	-11354.9	0	0	0	0.303	431.478	427.76	11.979
tree938	-11354.9	0	0	0	0.281	428.48	424.95	12.189
tree939	-11354.9	0	0	0	0.273	428.261	424.662	12.128
tree940	-11354.9	0	0	0	0.266	422.239	418.366	11.861
tree941	-11354.9	0	0	0	0.275	434.509	431.025	12.241
tree942	-11354.9	0	0	0	0.275	429.724	426.012	12.013
tree943	-11354.9	0	0	0	0.296	444.147	440.981	12.538
tree944	-11354.9	0	0	0	0.3	429.598	425.825	11.927
tree945	-11354.9	0	0	0	0.266	423.248	419.33	11.816
tree946	-11354.9	0	0	0	0.261	450.178	447.094	12.655
tree947	-11354.9	0	0	0	0.29	430.822	427.248	12.136
tree948	-11354.9	0	0	0	0.277	427.519	423.859	12.063
tree949	-11354.9	0	0	0	0.262	427.616	423.911	12.033
tree950	-11354.9	0	0	0	0.301	446.005	442.983	12.677
tree951	-11354.9	0	0	0	0.284	433.422	430.058	12.352
tree952	-11354.9	0	0	0	0.284	422.577	418.682	11.821
tree953	-11354.9	0	0	0	0.269	430.444	426.717	12.004
tree954	-11354.9	0	0	0	0.288	423.428	419.623	11.907
tree955	-11354.9	0	0	0	0.267	427.504	423.759	11.988
tree956	-11354.9	0	0	0	0.293	426.868	423.107	11.946
tree957	-11354.9	0	0	0	0.263	421.329	417.408	11.816
tree958	-11354.9	0	0	0	0.266	439.819	436.663	12.578
tree959	-11354.9	0	0	0	0.284	429.714	426.223	12.225
tree960	-11354.9	0	0	0	0.304	424.2	420.544	12.04
tree961	-11354.9	0	0	0	0.27	428.848	424.98	11.862
tree962	-11354.9	0	0	0	0.269	431.503	428.059	12.287
tree963	-11354.9	0	0	0	0.286	435.006	431.624	12.332
tree964	-11354.9	0	0	0	0.276	446.55	443.614	12.788
tree965	-11354.9	0	0	0	0.286	435.392	432.048	12.37
tree966	-11354.9	0	0	0	0.298	423.68	419.941	11.963
tree967	-11354.9	0	0	0	0.296	439.956	436.817	12.565
tree968	-11354.9	0	0	0	0.303	433.904	430.453	12.246
tree969	-11354.9	0	0	0	0.285	450.617	447.654	12.752
tree970	-11354.9	0	0	0	0.26	440.391	437.134	12.483
tree971	-11354.9	0	0	0	0.281	437.325	433.918	12.312
tree972	-11354.9	0	0	0	0.285	435.053	431.815	12.477
tree973	-11354.9	0	0	0	0.321	425.127	421.351	11.903
tree974	-11354.9	0	0	0	0.243	432.656	429.05	12.151
tree975	-11354.9	0	0	0	0.29	436.263	432.529	11.976
tree976	-11354.9	0	0	0	0.291	439.744	436.368	12.333
tree977	-11354.9	0	0	0	0.299	432.084	428.541	12.158
tree978	-11354.9	0	0	0	0.256	440.252	437.153	12.645
tree979	-11354.9	0	0	0	0.293	424.788	420.978	11.897
tree980	-11354.9	0	0	0	0.28	424.765	421.032	11.987
tree981	-11354.9	0	0	0	0.319	436.748	433.437	12.37
tree982	-11354.9	0	0	0	0.272	436.973	433.85	12.605
tree983	-11354.9	0	0	0	0.276	448.715	445.758	12.767
tree984	-11354.9	0	0	0	0.3	433.493	430.007	12.214
tree985	-11354.9	0	0	0	0.295	438.22	435.119	12.604
tree986	-11354.9	0	0	0	0.29	431.232	427.763	12.241
tree987	-11354.9	0	0	0	0.271	428.943	425.387	12.173
tree988	-11354.9	0	0	0	0.276	444.921	441.991	12.794
tree989	-11354.9	0	0	0	0.249	423.209	419.34	11.882
tree990	-11354.9	0	0	0	0.288	421.641	417.949	12.02
tree991	-11354.9	0	0	0	0.288	450.28	447.543	12.975
tree992	-11354.9	0	0	0	0.264	433.955	430.468	12.249
tree993	-11354.9	0	0	0	0.285	426.02	422.343	12.038
tree994	-11354.9	0	0	0	0.275	437.431	434.097	12.391
tree995	-11354.9	0	0	0	0.313	426.093	422.161	11.755
tree996	-11354.9	0	0	0	0.261	422.77	419.055	12.024
tree997	-11354.9	0	0	0	0.304	453.88	451.214	13.03
tree998	-11354.9	0	0	0	0.297	421.29	417.426	11.839
tree999	-11354.9	0	0	0	0.286	448.15	445.191	12.755
