Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
58580	-4818.724	-4911.372	92.64863	0.276051	0.207353	0.0021227	0.00170442	0.00227977	0.00388228	0.0025303	0.00218377	0.00174344	0.00280468	0.00273664	0.00191819	0.00331121	0.00276604	0.00404849	0.00558586	0.00373515	0.00275479	0.00637521	0.00306087	0.00148205	0.00188038	0.00259063	0.00373393	0.00424996	0.00297749	0.00336437	0.00496139	0.00296436	0.00290116	0.00448355	0.00490541	0.0032096	0.00292207	0.00292653	-0.01197657	93.44419	0.03373143	-5.833938	0.02175487	1.550524	0.3731044
58600	-4813.891	-4913.122	99.23152	0.243998	0.214714	0.00229544	0.00184352	0.00258475	0.00165046	0.00237408	0.00227681	0.00218468	0.00397522	0.0038881	0.00344082	0.0020031	0.00274413	0.00397141	0.00441836	0.00271202	0.00253199	0.00439487	0.00306891	0.00403844	0.00314233	0.00308019	0.00278841	0.00239899	0.00298542	0.00232029	0.00354574	0.0024234	0.00340891	0.00453514	0.00309048	0.00686055	0.00276192	0.002907338	-0.02321512	94.02485	0.0425082	-5.840517	0.01929308	2.203287	0.3189045
58620	-4815.384	-4906.248	90.86317	0.29614	0.226512	0.00306683	0.00192582	0.00364451	0.003015	0.0026911	0.00395754	0.00272169	0.00294889	0.00491172	0.00221516	0.00312556	0.00438103	0.00523106	0.00559171	0.0050064	0.00254222	0.00365453	0.00320452	0.0030782	0.00243487	0.00181086	0.00451037	0.00210202	0.00404019	0.00266447	0.00362251	0.00354863	0.00320699	0.002895	0.00238671	0.00125785	0.00340277	0.00262233	-0.01756533	79.1325	0.04784206	-5.943692	0.03027673	1.580159	0.2974049
58640	-4817.137	-4907.517	90.37983	0.263308	0.242727	0.00230144	0.00212231	0.00212668	0.00334585	0.00196582	0.00274469	0.00219148	0.00514495	0.00350049	0.00310081	0.00371851	0.00536824	0.00353782	0.00609969	0.00506687	0.00503676	0.00379855	0.00314325	0.00323359	0.00362005	0.00449428	0.00659448	0.00222641	0.00242326	0.00307995	0.00295911	0.0021364	0.00327962	0.00259797	0.00363259	0.00219488	0.00394173	0.003248518	-0.01266528	93.49282	0.09979947	-5.729556	0.08713418	1.145354	0.387162
58660	-4821.64	-4919.401	97.76098	0.245801	0.270223	0.00232043	0.00251903	0.00364251	0.00166906	0.00213528	0.00256973	0.00231982	0.00370285	0.00458298	0.00286775	0.00421196	0.00495668	0.00341579	0.00521106	0.00399103	0.00298971	0.00414551	0.00178656	0.00245811	0.00251185	0.0018206	0.00481867	0.00285785	0.00416326	0.00310526	0.00387215	0.00242026	0.00327779	0.00320381	0.0026311	0.00356218	0.00206391	0.003043376	-0.008158667	93.70804	0.01571602	-5.794788	0.007557353	2.079567	0.2826008
58680	-4814.576	-4914.332	99.75589	0.328002	0.223936	0.00198849	0.00198348	0.00299517	0.00259501	0.0028355	0.00186295	0.00321614	0.00302148	0.00340914	0.00300585	0.00295024	0.00433347	0.00357428	0.00598167	0.00379043	0.00240857	0.00281811	0.0021428	0.0026609	0.00268319	0.00299236	0.00483439	0.00229279	0.00495121	0.00206965	0.00469731	0.00329848	0.00535174	0.00287214	0.0033198	0.00265667	0.00237032	0.003114019	-0.01090842	77.63736	0.04470438	-5.771841	0.03379596	1.322773	0.2511482
58700	-4802.849	-4912.197	109.348	0.267727	0.212814	0.00279595	0.00267393	0.00246435	0.00319242	0.00324713	0.0032275	0.00206006	0.00312383	0.00403917	0.00364398	0.00247299	0.00411732	0.00323116	0.00518906	0.00298447	0.00379418	0.00303672	0.00423914	0.00274893	0.00434519	0.00248826	0.00366373	0.00308295	0.00336955	0.00401407	0.00216143	0.00236747	0.00275091	0.00308558	0.00387943	0.00255018	0.00291177	0.003279246	-0.001146662	81.54541	0.02252779	-5.720142	0.02138113	1.05363	0.2393562
58720	-4811.495	-4917.885	106.3903	0.297011	0.287607	0.00233133	0.0022206	0.00253052	0.00248985	0.00206423	0.00478324	0.00214911	0.00368562	0.00334402	0.00351877	0.00259921	0.00444385	0.00426541	0.00282781	0.003296	0.00326387	0.0031483	0.00299124	0.00332527	0.00318247	0.00412934	0.00280465	0.00355245	0.00325102	0.00340091	0.00285571	0.0031038	0.0041559	0.0027548	0.00362411	0.00366727	0.00259609	0.003232468	-0.02083593	127.004	0.1160769	-5.734509	0.09524093	1.218771	0.2353996
58740	-4804.279	-4909.756	105.4775	0.273111	0.263487	0.00237476	0.00350132	0.00302068	0.00264381	0.0022322	0.00347841	0.00243822	0.00323598	0.00373912	0.00453241	0.00260826	0.00282274	0.00300274	0.00354327	0.00479509	0.00303236	0.00477056	0.00453876	0.0039986	0.00287515	0.00246989	0.00366242	0.00291549	0.00373505	0.00401666	0.0033401	0.00343679	0.00439725	0.00354837	0.00278595	0.00351177	0.00280183	0.003279973	-0.01883425	115.9422	0.1125414	-5.71992	0.09370715	1.200991	0.2448434
58760	-4797.098	-4921.626	124.5279	0.312572	0.247959	0.00378481	0.00353957	0.00347391	0.00290289	0.00381002	0.00364177	0.0029026	0.00316739	0.00337293	0.00397989	0.00325898	0.00358634	0.00326636	0.00381126	0.00352789	0.00260313	0.00441622	0.0038453	0.00354894	0.00339458	0.00346391	0.00317523	0.0033917	0.00422752	0.00417654	0.00430588	0.00367413	0.00361069	0.00307053	0.00317931	0.00354206	0.00305433	0.003417096	-0.03605901	116.8536	0.09590747	-5.678964	0.05984846	1.602505	0.111333
58780	-4806.523	-4912.161	105.6386	0.384113	0.207245	0.0026853	0.00224082	0.00355926	0.00272313	0.00373286	0.00302251	0.00355618	0.00350657	0.00500483	0.00341426	0.00396064	0.00368197	0.003303	0.00411701	0.00464874	0.00515301	0.00282821	0.00263865	0.00305857	0.00261564	0.00249321	0.00361752	0.00329447	0.0044154	0.00328793	0.00258795	0.0026026	0.0028856	0.00460168	0.00214804	0.00360741	0.00424591	0.003401748	-0.03282635	96.22235	0.03969106	-5.683466	0.006864705	5.781903	0.2393893
58800	-4810.287	-4909.504	99.21672	0.33573	0.239959	0.00301253	0.00199881	0.00362952	0.00250582	0.00305128	0.00246891	0.00225026	0.00355331	0.00337084	0.00320501	0.00526243	0.00365876	0.00401157	0.00603953	0.00265547	0.00253559	0.00282287	0.0045256	0.00258151	0.00274117	0.00272584	0.00538623	0.00390963	0.00260349	0.00285447	0.00492254	0.00301845	0.00220109	0.00349329	0.00206686	0.00461075	0.00395069	0.00319921	-0.003303114	85.51706	0.01102753	-5.744851	0.007724418	1.42762	0.2962301
58820	-4836.559	-4920.79	84.23093	0.294716	0.258556	0.00182939	0.00182409	0.00226677	0.00283061	0.00286518	0.00294485	0.00279956	0.00344817	0.00387639	0.00278357	0.00392719	0.00375348	0.00423859	0.00390916	0.0075997	0.00289701	0.00423457	0.00235149	0.00214559	0.00187978	0.00288066	0.00331153	0.00446665	0.00380974	0.00358601	0.00465695	0.00358834	0.00186317	0.00349017	0.00356286	0.00351384	0.00783719	0.003721498	0.0143631	90.83542	0.08699838	-5.593629	0.1013615	0.8582982	0.3850098
58840	-4816.833	-4908.889	92.05526	0.252111	0.241178	0.00262391	0.00211635	0.00357418	0.00310785	0.00309868	0.00322816	0.00184612	0.00407143	0.00490467	0.00272962	0.00343982	0.00289125	0.00360721	0.00622538	0.00709534	0.00325684	0.0045154	0.00256244	0.00230448	0.001543	0.00251314	0.00443859	0.00227504	0.00281583	0.00235659	0.00378062	0.00318328	0.00217835	0.00302248	0.00511081	0.00261352	0.00257353	0.003106652	-0.005108032	95.70926	0.05784773	-5.77421	0.05273969	1.096854	0.3650085
58860	-4824.37	-4910.914	86.54427	0.291269	0.240676	0.00327851	0.00168399	0.00312506	0.00340215	0.00459766	0.00244517	0.00160773	0.00375333	0.00413081	0.00225211	0.0018868	0.00444463	0.00424881	0.00537559	0.00450648	0.00224269	0.00747411	0.00258186	0.00204019	0.00335065	0.00272225	0.00680139	0.00242574	0.00343197	0.00333553	0.00286915	0.00427859	0.00357042	0.00247757	0.00187303	0.00153507	0.00185542	0.002909674	-0.01130638	92.15846	0.01272979	-5.839714	0.001423409	8.943174	0.4677169
58880	-4800.577	-4921.721	121.1432	0.312945	0.242449	0.00323522	0.0026997	0.0027477	0.00314251	0.00258936	0.00271141	0.00249813	0.0026085	0.00343923	0.00235257	0.00276224	0.00443754	0.00340079	0.0030761	0.00367208	0.00308957	0.00372042	0.00226058	0.00315338	0.00261803	0.00284481	0.00291514	0.00343416	0.00280726	0.00344947	0.00295978	0.00274151	0.00216687	0.00319156	0.00282373	0.00277721	0.00247918	0.002982728	-0.01782572	115.3169	0.04652753	-5.814917	0.02870181	1.621066	0.1448271
58900	-4791.945	-4909.031	117.0866	0.304451	0.236614	0.00384441	0.00221618	0.00228978	0.00283361	0.00327536	0.00227562	0.00231056	0.00290192	0.00384254	0.00219785	0.00341587	0.00348697	0.00268181	0.00272123	0.00276135	0.0025876	0.00393842	0.00378491	0.00222703	0.00292757	0.00255068	0.00320039	0.00267104	0.00284174	0.00310826	0.00203872	0.00210316	0.00269883	0.00280432	0.00294544	0.00275863	0.0034623	0.002864436	-0.0315456	103.2537	0.05382493	-5.855384	0.02227933	2.415913	0.1801878
58920	-4813.903	-4914.644	100.7412	0.325542	0.244235	0.00265266	0.00288625	0.00223921	0.0030563	0.00275467	0.00317057	0.00206349	0.00283289	0.00338714	0.00253682	0.00297272	0.00358504	0.00304915	0.00216617	0.00282884	0.00297655	0.00616519	0.00491627	0.00199698	0.00294884	0.00327327	0.00465779	0.00328173	0.00210647	0.003178	0.003459	0.00270844	0.00305093	0.00393038	0.00214366	0.00401799	0.00339996	0.003150429	-0.02305984	134.6096	0.08387839	-5.760217	0.06081856	1.379158	0.2254159
58940	-4805.948	-4911.28	105.3324	0.304903	0.233216	0.00265836	0.00256298	0.00217003	0.0022059	0.00266284	0.00323902	0.00337038	0.0030473	0.00370746	0.00199413	0.00190648	0.00403949	0.00263635	0.00335826	0.00412178	0.00359089	0.00339433	0.00400746	0.00246113	0.00291475	0.00258266	0.00420652	0.00202093	0.0025875	0.00336863	0.00406142	0.00267108	0.00211605	0.00313821	0.00230241	0.0038526	0.00228734	0.002879176	-0.01974252	111.9787	0.05022994	-5.850251	0.03048741	1.647563	0.2003666
58960	-4817.938	-4912.106	94.16769	0.262262	0.219439	0.0022355	0.00141768	0.00281473	0.00203475	0.0020519	0.00278969	0.00304241	0.00353091	0.00447313	0.00221446	0.00285145	0.00494833	0.00385712	0.00376244	0.00292228	0.0026479	0.00229877	0.00409453	0.00355508	0.00236282	0.00245691	0.0039161	0.00291329	0.00301082	0.00418096	0.0030695	0.00178015	0.00199399	0.00258212	0.00580615	0.00158881	0.00217998	0.002538598	-0.01380409	109.6405	0.02462957	-5.976143	0.01082548	2.275149	0.39195
58980	-4804.594	-4916.005	111.4109	0.298202	0.253187	0.00270355	0.00249831	0.00304133	0.00246001	0.00326519	0.00281241	0.00314879	0.00375114	0.00386153	0.00378647	0.00294849	0.00415385	0.00422767	0.00353633	0.00325534	0.00503069	0.00373696	0.00299614	0.0029049	0.00334563	0.00270986	0.00266394	0.00373215	0.00411041	0.00328649	0.00303905	0.00258529	0.0045069	0.00356341	0.00302048	0.00455515	0.00310721	0.003261542	0.002460845	88.15237	0.02243378	-5.725555	0.02489462	0.9011495	0.1589657
59000	-4809.026	-4910.967	101.9412	0.32786	0.204167	0.00274213	0.00272029	0.00250397	0.00297237	0.00188229	0.00362214	0.00209156	0.0034026	0.0039286	0.00389548	0.00340422	0.00384145	0.00253916	0.0049686	0.00450993	0.00269742	0.00400109	0.00310216	0.00489341	0.00276662	0.00198698	0.00456431	0.00192853	0.00349099	0.00430571	0.00282516	0.00331941	0.0027102	0.00367334	0.0036725	0.00244807	0.00390328	0.003218127	-0.02334059	87.24732	0.03894692	-5.738956	0.01560633	2.495585	0.2650863
59020	-4808.091	-4911.636	103.5455	0.29469	0.252246	0.00269832	0.00211619	0.0023663	0.00313649	0.00167203	0.00339963	0.00262442	0.00397401	0.00348496	0.00231925	0.00276969	0.00363394	0.0038127	0.00396432	0.0033889	0.00511323	0.00332531	0.00422298	0.00239349	0.00245709	0.00301551	0.00385104	0.00233715	0.0023931	0.0047369	0.003622	0.00302464	0.00280233	0.00280585	0.00343625	0.00231539	0.00410879	0.003095671	-0.004711988	98.07006	0.02932137	-5.77775	0.02460938	1.191471	0.2441209
59040	-4796.06	-4914.692	118.6317	0.298986	0.207613	0.00317203	0.00216899	0.00260896	0.00307486	0.0029579	0.00295806	0.00335456	0.00371145	0.00399619	0.00323067	0.00348695	0.00395926	0.00352613	0.00420108	0.00343824	0.00321284	0.00328004	0.00321619	0.00268839	0.00340686	0.00338899	0.00417599	0.00351801	0.00266877	0.00347843	0.0029939	0.00225841	0.00311008	0.0029496	0.00290632	0.00287332	0.00318658	0.003124495	-0.01123563	92.55533	0.03264581	-5.768483	0.02141017	1.52478	0.1918852
59060	-4804.336	-4905.616	101.2802	0.315729	0.248363	0.00273263	0.0019836	0.00301515	0.0036666	0.00375778	0.00318003	0.0030552	0.00340645	0.00422824	0.00323083	0.00463473	0.00374937	0.00384915	0.00482793	0.00490201	0.003036	0.00409469	0.00473187	0.00359442	0.00412068	0.00677667	0.00460166	0.00277261	0.00377427	0.00415743	0.0035939	0.004121	0.00393692	0.00547657	0.00334956	0.00334539	0.00368363	0.004039642	-0.009500548	88.6444	0.01014473	-5.511599	0.0006441838	15.7482	0.227442
59080	-4816.07	-4915.013	98.94284	0.301525	0.267	0.00222023	0.00210313	0.00363395	0.00381483	0.00538448	0.0039179	0.00379702	0.00376135	0.00465356	0.00240017	0.00399042	0.00410635	0.00656324	0.00525418	0.0033381	0.00447498	0.00519047	0.00471148	0.00419591	0.00377851	0.00287896	0.00352057	0.00507257	0.00379355	0.0035313	0.00363028	0.00419963	0.00344575	0.00331747	0.00356356	0.00537353	0.0025991	0.00363955	-0.02151257	77.88206	0.03578346	-5.615895	0.01427089	2.507444	0.2633736
59100	-4805.09	-4906.999	101.9095	0.314028	0.257705	0.00256823	0.00215809	0.00376484	0.0023223	0.0021442	0.00313576	0.00288084	0.0039301	0.00461893	0.00465438	0.00272229	0.00357116	0.00257272	0.00390796	0.00411772	0.00272012	0.00457767	0.00384694	0.00380278	0.00326907	0.00216995	0.00454959	0.00489302	0.00371331	0.004001	0.00441748	0.00432843	0.00316454	0.00284725	0.00263024	0.0025915	0.00347481	0.003365551	-0.01496222	96.253	0.04338884	-5.694164	0.02842662	1.526345	0.2648078
59120	-4804.497	-4909.07	104.573	0.262404	0.214647	0.00385338	0.00257518	0.00360812	0.00239896	0.00342508	0.0030201	0.00291196	0.0040055	0.00490012	0.00305548	0.00363228	0.00335475	0.00441449	0.00327103	0.00448737	0.00506987	0.00421405	0.00294397	0.00316213	0.0043877	0.00265088	0.00412194	0.00249411	0.00456924	0.00360185	0.00375825	0.00495885	0.00361617	0.00492082	0.00298386	0.00384807	0.00419759	0.003754281	-0.03139058	136.8955	0.06011614	-5.584858	0.02872557	2.092775	0.1950991
59140	-4787.706	-4907.647	119.9413	0.291657	0.230496	0.00295668	0.00312626	0.00286417	0.00286468	0.00288588	0.00328536	0.00323772	0.00366906	0.00401096	0.0029788	0.00343444	0.00378214	0.00458591	0.00418964	0.00444317	0.00346531	0.00352786	0.00354235	0.00260128	0.00280631	0.00247995	0.00323895	0.00263497	0.00333749	0.00317807	0.00314653	0.00347887	0.00306943	0.00286157	0.00259746	0.00338225	0.00318522	0.003284331	0.0003994542	91.72738	0.0003163401	-5.718592	0.0007157943	0.4419428	0.1535839
59160	-4810.216	-4920.242	110.0266	0.311096	0.233525	0.00289172	0.0022964	0.00345523	0.00231721	0.00326108	0.00239475	0.00291108	0.00415597	0.00424112	0.00206684	0.00318272	0.00263412	0.00355081	0.00313176	0.0019816	0.00249868	0.0027029	0.00263222	0.00230319	0.00205	0.00239679	0.00308535	0.00272919	0.00328274	0.00277265	0.00331241	0.00165321	0.00443562	0.00305226	0.00355511	0.00246692	0.00233533	0.002902721	-0.01888555	121.1722	0.03549138	-5.842107	0.01660584	2.137284	0.2139533
59180	-4807.06	-4913.612	106.5512	0.353462	0.215736	0.00245318	0.00233546	0.00330165	0.00265654	0.00185824	0.00319719	0.00286253	0.00327203	0.00434543	0.00217166	0.0023212	0.00463045	0.00362185	0.00308038	0.00413828	0.0026063	0.00305607	0.00314076	0.00427097	0.00280497	0.00208731	0.0061347	0.00287058	0.00398056	0.00274152	0.00290939	0.00364617	0.00363212	0.00265032	0.00349402	0.00317898	0.00257293	0.003040758	-0.03045379	80.79267	0.06132025	-5.795648	0.03086647	1.98663	0.2674641
59200	-4820.267	-4910.976	90.70804	0.276263	0.240189	0.00197047	0.00204201	0.00259444	0.00185904	0.00197148	0.00267946	0.00272289	0.00241592	0.00390108	0.00228613	0.00304592	0.00296391	0.002874	0.00430858	0.00202641	0.00285333	0.00397088	0.00206656	0.00474286	0.00863492	0.00193909	0.00520746	0.00330103	0.00403224	0.00430975	0.00387033	0.00231979	0.00291556	0.00222496	0.00161939	0.00402681	0.00263068	0.002504175	-0.0134704	84.86366	0.0581001	-5.989796	0.0446297	1.301826	0.3900664
59220	-4814.623	-4910.589	95.96637	0.266668	0.214315	0.00237163	0.00195133	0.002693	0.00265449	0.00303944	0.00250594	0.00273877	0.00420111	0.00392513	0.00225173	0.00339574	0.00434672	0.00254731	0.00596923	0.00482158	0.00354085	0.00465752	0.00294772	0.00291148	0.00288301	0.00243246	0.00424364	0.00331699	0.00495106	0.0024122	0.00295439	0.00232333	0.00385615	0.00356511	0.00354205	0.00255279	0.00488334	0.003601273	-0.01955385	92.40315	0.04558705	-5.626468	0.02603321	1.751112	0.3427598
59240	-4799.471	-4905.388	105.9173	0.299116	0.246247	0.00323982	0.00198702	0.0026289	0.00182437	0.0016648	0.00309889	0.00277579	0.00296317	0.00403345	0.00277016	0.00254967	0.00239916	0.0026316	0.00373981	0.00478228	0.00411557	0.0041386	0.00351584	0.00336629	0.00307605	0.00238932	0.00315779	0.00325655	0.00275141	0.00255782	0.00272462	0.00201141	0.00339082	0.00294907	0.00232725	0.00221165	0.00210563	0.002909422	-0.02624655	96.02155	0.03910703	-5.839801	0.01286047	3.04087	0.2711011
59260	-4825.764	-4914.239	88.47445	0.255938	0.219087	0.00261171	0.0020062	0.00359629	0.00191524	0.00245247	0.00497756	0.00309754	0.00850772	0.00409269	0.00338066	0.0036796	0.00341095	0.00370621	0.0070442	0.00357189	0.00258396	0.00336584	0.00475118	0.00239963	0.00305553	0.00343421	0.00309728	0.00251443	0.00326979	0.00325174	0.00276581	0.00383662	0.00319759	0.00340018	0.00498372	0.00164332	0.00511831	0.003579602	-0.03008407	95.15885	0.03368318	-5.632504	0.003599103	9.35877	0.3282897
59280	-4820.405	-4906.115	85.71074	0.248498	0.245498	0.00271815	0.00172868	0.00438138	0.00248571	0.00383062	0.00387136	0.00339594	0.00472773	0.00636817	0.00370988	0.00279025	0.00348366	0.00376369	0.00990585	0.00639959	0.00287652	0.00638971	0.0043578	0.00338699	0.00299623	0.00930607	0.00270459	0.00305723	0.00311113	0.00366677	0.00391347	0.00473758	0.00501769	0.00233723	0.00509374	0.00315923	0.0022197	0.004007464	-0.02328716	73.29281	0.036067	-5.519597	0.01277984	2.822179	0.3926758
59300	-4821.913	-4907.065	85.15194	0.27548	0.213817	0.00335447	0.00326598	0.00444563	0.00320001	0.00266864	0.0059044	0.00545168	0.00508559	0.00869568	0.00485816	0.00309256	0.00465491	0.00313255	0.00817299	0.00429934	0.00345295	0.00432232	0.00931643	0.00315421	0.00405849	0.00673776	0.00523887	0.00466103	0.00345858	0.00492618	0.00326974	0.00314641	0.00418637	0.00243097	0.00690789	0.00242248	0.00535354	0.004545395	-0.02283662	72.246	0.07311365	-5.393641	0.05027703	1.454216	0.3502349
59320	-4816.89	-4907.395	90.50511	0.317044	0.195899	0.00284231	0.0031074	0.00382563	0.00343078	0.00454753	0.00558568	0.0044849	0.00656648	0.0054232	0.00362793	0.00403257	0.00593116	0.00502134	0.00675619	0.00660232	0.0054763	0.00835696	0.00645427	0.00322083	0.00472196	0.00367631	0.00483503	0.00445565	0.00404458	0.00323422	0.0043192	0.00597766	0.00474273	0.00484533	0.00461766	0.00357482	0.00296138	0.00454277	-0.01562315	74.4896	0.170143	-5.394218	0.1545199	1.101108	0.239586
59340	-4820.976	-4912.519	91.54316	0.306782	0.239321	0.00225529	0.00276504	0.0040644	0.00346228	0.00353291	0.00318541	0.0033384	0.0057147	0.00584905	0.00401538	0.0043588	0.00486335	0.00756859	0.00530018	0.00609249	0.00304182	0.0073714	0.00460231	0.0024768	0.00430162	0.00325028	0.00436138	0.00276447	0.00362093	0.00427052	0.00350905	0.00450969	0.00512764	0.00385095	0.00531597	0.00296226	0.00374297	0.004071416	-0.02331882	68.52234	0.1805602	-5.503764	0.1572414	1.148299	0.3223304
59360	-4826.329	-4918.041	91.71194	0.327981	0.182144	0.00406801	0.00394597	0.00499534	0.00362677	0.00529584	0.00446124	0.00392627	0.0044876	0.00619	0.00610806	0.00587818	0.00451023	0.00408591	0.00897386	0.00522348	0.0053084	0.00376871	0.00535617	0.00446391	0.00314432	0.00324441	0.00666897	0.00420726	0.00622643	0.0067356	0.00492583	0.00561672	0.00429431	0.00453903	0.00388592	0.00498915	0.00467282	0.005392011	-0.02196093	67.89309	0.1710888	-5.222837	0.1491278	1.147262	0.2527569
59380	-4822.501	-4932.647	110.1462	0.305409	0.266366	0.00295291	0.00346405	0.00421178	0.00277075	0.00264861	0.00342368	0.00370487	0.0046525	0.00378372	0.00363922	0.00447886	0.00476169	0.00418279	0.00484511	0.00386369	0.00356383	0.00460741	0.00389253	0.00394814	0.00384436	0.00290431	0.00487754	0.00423339	0.00323561	0.00368273	0.00354883	0.00433526	0.00426394	0.00258825	0.00428308	0.00305762	0.00270452	0.003509674	-0.01218316	68.56215	0.03078712	-5.652232	0.01860396	1.654869	0.2380749
59400	-4803.425	-4917.981	114.5565	0.276987	0.284566	0.00360895	0.00300578	0.00336708	0.00275637	0.00488454	0.00337959	0.00323619	0.00361366	0.00384589	0.00348611	0.00369675	0.00348494	0.00393287	0.00382864	0.00413908	0.00358074	0.00535225	0.00494244	0.00400832	0.00406595	0.0045247	0.00407141	0.00318608	0.00342981	0.00330187	0.00347361	0.00401177	0.00266989	0.00388232	0.00360815	0.00359118	0.00438772	0.003758575	0.002481489	89.8085	0.008772044	-5.583715	0.01125353	0.7794925	0.1461747
59420	-4804.513	-4909.813	105.3	0.306556	0.237547	0.00236464	0.0026953	0.00309822	0.00216235	0.00566626	0.00367441	0.00278961	0.00292806	0.00464879	0.00271554	0.00254217	0.00338163	0.00413987	0.00549243	0.00479203	0.00277034	0.00441048	0.00324325	0.00282597	0.00276316	0.00373293	0.00365745	0.00330664	0.00364758	0.00286326	0.00330725	0.0028646	0.00372468	0.00407481	0.00294508	0.00227626	0.00352979	0.003315016	0.0001941152	77.2986	0.006050157	-5.709293	0.006244272	0.9689131	0.2715721
59440	-4808.929	-4912.015	103.0866	0.291827	0.265395	0.00239687	0.00206616	0.00241633	0.00272796	0.00274239	0.00363913	0.00265373	0.00362342	0.00470487	0.00373371	0.00275583	0.00390272	0.00257267	0.00374116	0.00289659	0.0036762	0.00458486	0.00398442	0.00306423	0.00442173	0.00230101	0.00553267	0.00260593	0.00439945	0.00257927	0.00309885	0.00190229	0.0030534	0.00314083	0.00329211	0.00240107	0.00208995	0.002858148	-0.0005354189	76.75195	0.02054159	-5.857581	0.02000617	1.026763	0.2446689
59460	-4805.3	-4909.566	104.2653	0.31637	0.264299	0.00269718	0.00309895	0.00329785	0.00336671	0.00263217	0.00264639	0.00217106	0.00290625	0.00419474	0.003083	0.00323038	0.00340934	0.00291096	0.0045524	0.00421429	0.00243387	0.00619128	0.00384879	0.00383673	0.0045092	0.00207384	0.00407367	0.00215174	0.00304139	0.00249474	0.00257029	0.00348887	0.00260463	0.00289164	0.00281322	0.00281321	0.00275869	0.003456938	-0.006365569	76.10123	0.02094329	-5.667372	0.01457773	1.436664	0.2208127
59480	-4816.256	-4910.497	94.24167	0.281451	0.221815	0.00368198	0.0021358	0.00462378	0.00359143	0.00349186	0.00360851	0.00211952	0.0027209	0.0046959	0.00270141	0.00269315	0.00522487	0.0042734	0.00731276	0.00540517	0.0032731	0.00479935	0.00554916	0.00350763	0.00320662	0.00359533	0.00418239	0.0027799	0.00456429	0.00253301	0.00338337	0.0030191	0.00387744	0.00400881	0.00381501	0.00262121	0.00388294	0.00378854	0.01744014	75.77211	0.02692229	-5.575774	0.04436243	0.6068715	0.2444493
59500	-4819.46	-4910.995	91.53483	0.3444	0.222468	0.0022946	0.00134081	0.00261795	0.0020081	0.00286463	0.00289322	0.00280591	0.00482785	0.00559882	0.00298203	0.00344199	0.00306264	0.00341284	0.00442245	0.00300549	0.0022981	0.00653276	0.00289974	0.00297296	0.00603724	0.00297307	0.00403489	0.00418309	0.0054853	0.00394668	0.00554489	0.00469428	0.00341933	0.00228422	0.00340128	0.00201006	0.00341811	0.003346119	-0.02270154	78.36419	0.06206671	-5.699954	0.03936517	1.576691	0.3265177
59520	-4806.585	-4902.341	95.75638	0.269302	0.240684	0.00210185	0.00242733	0.00273577	0.00269486	0.00220314	0.00254199	0.0016606	0.00321907	0.00382422	0.00228641	0.00285909	0.00629598	0.00285333	0.00535956	0.00298698	0.00221682	0.00387514	0.0026574	0.00353486	0.00214431	0.00114754	0.00469361	0.00175483	0.00667725	0.00368939	0.00231334	0.00350462	0.00219651	0.00286644	0.00259564	0.00236665	0.00195939	0.002626511	-0.01206323	76.05938	0.01978696	-5.942099	0.007723732	2.561839	0.4084211
59540	-4817.34	-4911.929	94.58893	0.38503	0.234745	0.00287463	0.00251827	0.00258625	0.0025309	0.00284125	0.00282042	0.00290018	0.00324296	0.00441589	0.00256225	0.00294115	0.00523316	0.00234518	0.00421505	0.00457953	0.00270998	0.00477681	0.00270194	0.00425807	0.00398451	0.00339952	0.00447691	0.0046378	0.00394812	0.00304781	0.00203148	0.00390026	0.00337127	0.00160205	0.00296759	0.00114886	0.00170139	0.002948621	-0.0114314	75.96384	0.1082715	-5.826418	0.0968401	1.118044	0.3702301
59560	-4824.786	-4914.835	90.04818	0.290612	0.295941	0.00270026	0.00218795	0.00235327	0.00411674	0.00195135	0.0027016	0.00297153	0.00305091	0.00641412	0.00292245	0.00285149	0.00457838	0.0030941	0.00396898	0.0031972	0.00259029	0.00429953	0.00456649	0.00336266	0.0030849	0.0032393	0.00452003	0.00294119	0.00197254	0.00421561	0.00170028	0.00288366	0.00343276	0.00208665	0.00748735	0.00255508	0.00776349	0.003448775	-0.007841627	78.81766	0.06644778	-5.669736	0.05860615	1.133802	0.4083144
