Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
1000	-4862.805	-4908.422	45.61767	0.308715	0.2485	0.0180587	0.0120261	0.0295879	0.017705	0.014116	0.0186633	0.0122347	0.0146633	0.00718007	0.0102825	0.0134984	0.00192546	0.0184044	0.0178273	0.0118943	0.0209016	0.0116139	0.0141668	0.00433334	0.0160709	0.0483683	0.023669	0.0167876	0.0138885	0.00381756	0.021781	0.00622314	0.0234032	0.00938772	0.00931223	0.00844228	0.0181451	0.01140928	-0.1437318	87.98314	0.1574064	-4.473328	0.01367457	11.51088	0.6237551
1020	-4875.001	-4920.755	45.75448	0.302598	0.206192	0.0182982	0.0228028	0.0222909	0.0132367	0.0160037	0.0270831	0.0181869	0.0207099	0.0193062	0.0177499	0.0214515	0.00747955	0.0212681	0.0374138	0.0110887	0.0229267	0.0190598	0.0288523	0.0132609	0.0200314	0.0265016	0.0239845	0.0212736	0.0412293	0.00322951	0.0216152	0.0124002	0.0194277	0.0269185	0.00931022	0.0282782	0.0173532	0.01810164	-0.1379918	66.56491	0.1866877	-4.011753	0.04869597	3.833741	0.5917651
1040	-4874.897	-4911.243	36.34637	0.322399	0.250832	0.0249076	0.024068	0.0212865	0.0285257	0.0245878	0.0336183	0.0144563	0.0292031	0.0138454	0.00942538	0.0238194	0.00588105	0.0296968	0.0317463	0.0150265	0.0170062	0.00950477	0.0100834	0.0199	0.014261	0.0265045	0.0301649	0.0266253	0.0471333	0.00191593	0.0191267	0.0216818	0.0278095	0.0122915	0.00561705	0.0211642	0.00676827	0.01965927	-0.1178148	72.22369	0.2064244	-3.929206	0.08860962	2.329594	0.6736969
1060	-4876.372	-4911.863	35.4914	0.279633	0.184299	0.0137745	0.0302808	0.0210223	0.0175488	0.0139648	0.0228863	0.0148315	0.0271465	0.0121517	0.0206696	0.0302046	0.00501499	0.0267683	0.0220762	0.00561181	0.0198688	0.0105154	0.0212815	0.0272366	0.0231652	0.021558	0.0309576	0.00814001	0.0162481	0.00177201	0.0170341	0.00611075	0.0325508	0.0139789	0.0199333	0.00754031	0.0271614	0.01481516	-0.07873711	76.97068	0.1720045	-4.212104	0.09326736	1.844209	0.717337
1080	-4871.573	-4919.252	47.67813	0.224755	0.222949	0.0163599	0.0175454	0.0264291	0.0195627	0.01297	0.0371337	0.0162166	0.0319776	0.0127594	0.0115361	0.0181576	0.00702453	0.0238575	0.0399009	0.0192941	0.0125916	0.0124177	0.0143651	0.00921277	0.010199	0.0158869	0.028423	0.00998839	0.0153789	0.00355923	0.0169294	0.0094637	0.0264626	0.0133224	0.0127869	0.0159454	0.0218885	0.01612496	-0.1461223	68.51083	0.2811933	-4.127387	0.135071	2.081818	0.4793519
1100	-4853.663	-4906.724	53.0608	0.294259	0.234876	0.0169634	0.0152285	0.0177919	0.0164954	0.0115198	0.0172557	0.0107452	0.0208251	0.00380393	0.011993	0.0239336	0.0055096	0.023063	0.0189528	0.00947452	0.0200891	0.0127354	0.015156	0.0125744	0.0160685	0.0116413	0.024149	0.00646085	0.0111077	0.00325673	0.0114732	0.00771473	0.0148359	0.0165695	0.0237521	0.0110718	0.00914435	0.01218989	-0.1726391	75.58867	0.1922174	-4.407148	0.01957833	9.817869	0.547336
1120	-4855.052	-4921.061	66.0091	0.306507	0.218301	0.00855866	0.0114092	0.00872003	0.0068673	0.00985199	0.0103194	0.00741287	0.00953623	0.00686214	0.00556981	0.00727365	0.00399179	0.0104429	0.0160133	0.00511355	0.011109	0.0109967	0.0104213	0.00791321	0.0136568	0.0209487	0.0113162	0.0101787	0.0104564	0.00523153	0.00765779	0.00874322	0.0182351	0.019288	0.00554327	0.00343518	0.00899123	0.009379618	-0.05888461	66.17015	0.1809744	-4.669216	0.1220898	1.482306	0.3983023
1140	-4852.233	-4916.52	64.28694	0.264777	0.239621	0.012053	0.0109843	0.0143009	0.00898655	0.00860787	0.0142521	0.00632372	0.013082	0.00600019	0.0104138	0.0150284	0.00521663	0.0134492	0.0262039	0.0108607	0.0195993	0.0127216	0.00797039	0.0111451	0.0119402	0.016117	0.0168358	0.00825507	0.0171537	0.00494626	0.00790389	0.0129784	0.0100995	0.00786265	0.0170055	0.00875825	0.00609112	0.01048677	-0.09876217	67.97747	0.1577386	-4.557641	0.05897638	2.674605	0.4518164
1160	-4849.101	-4901.857	52.75509	0.287469	0.234663	0.0112504	0.0101849	0.0093907	0.00991165	0.00917359	0.0155947	0.00817397	0.00656539	0.00707661	0.00649632	0.00762788	0.00515679	0.0139375	0.00763137	0.0074899	0.0182194	0.00972845	0.00902376	0.00747184	0.00462559	0.0353626	0.01056	0.0186581	0.00763346	0.00198245	0.00863866	0.0225658	0.0153209	0.011265	0.00738726	0.0101439	0.0159764	0.01111377	-0.1428317	76.69799	0.1502781	-4.499571	0.007446448	20.18118	0.5922301
1180	-4839.181	-4908.37	69.18923	0.3271	0.228424	0.00903358	0.0110915	0.00982795	0.00608431	0.0144693	0.0156669	0.00947144	0.0102393	0.0107773	0.0101583	0.015226	0.00356554	0.0104197	0.017475	0.00484544	0.0158436	0.00964751	0.0105143	0.00828996	0.0126883	0.0107244	0.0135208	0.00982795	0.00859926	0.00802512	0.010421	0.00963981	0.0222784	0.00953409	0.0101873	0.00891149	0.0114152	0.01048907	-0.07450143	66.02788	0.09117958	-4.557422	0.01667815	5.467007	0.3790931
1200	-4869.447	-4917.755	48.3079	0.275529	0.26087	0.0118801	0.022031	0.00726353	0.0136876	0.0142819	0.0160354	0.00876931	0.00766488	0.0051498	0.00509299	0.0158331	0.00191674	0.0173708	0.0125466	0.0270999	0.0308145	0.00824999	0.00760976	0.0142149	0.00783145	0.0113634	0.0167215	0.0155112	0.00844059	0.00670424	0.0126846	0.00737409	0.0231257	0.00545115	0.00900455	0.0190183	0.00488795	0.01209307	-0.1161934	73.15173	0.1245151	-4.415123	0.008321639	14.96281	0.4920878
1220	-4852.605	-4908.103	55.49831	0.302918	0.198687	0.0172399	0.00938616	0.00644125	0.0107414	0.0139068	0.0189299	0.00438805	0.0101729	0.00856322	0.00779026	0.0104676	0.00346256	0.0102374	0.0120611	0.0103895	0.0466798	0.00903546	0.00491433	0.00587468	0.0092709	0.00971807	0.0117705	0.0101203	0.0141492	0.00404982	0.00959536	0.00705733	0.0106394	0.00494758	0.0106433	0.0101515	0.0159913	0.009476488	-0.1012061	92.05036	0.1440075	-4.658941	0.04280143	3.364548	0.4891029
1240	-4859.909	-4918.379	58.4694	0.217002	0.173356	0.00617094	0.00919768	0.00696779	0.0153961	0.00903882	0.0147326	0.00735763	0.0170399	0.00496918	0.00949431	0.0144089	0.00321167	0.015319	0.00734438	0.0104165	0.0173967	0.0066452	0.00615395	0.0102789	0.0141199	0.0107577	0.0142724	0.00535632	0.0196223	0.00582115	0.00785541	0.00498231	0.00371328	0.00762586	0.00739201	0.0143459	0.00502201	0.007088161	-0.09197173	92.61768	0.1288237	-4.949329	0.03685201	3.495705	0.4914133
1260	-4848.845	-4920.5	71.65547	0.206994	0.20579	0.00887486	0.00620893	0.00755456	0.00894289	0.00763305	0.0148061	0.00903304	0.0103149	0.004441	0.0131053	0.0114985	0.00314787	0.00923766	0.00713407	0.00752419	0.00877162	0.00725271	0.00353663	0.0111443	0.00862915	0.00990004	0.0185874	0.00671511	0.010908	0.00668372	0.00602292	0.0097209	0.0108739	0.00677426	0.0100368	0.0105935	0.00899185	0.008395783	-0.05711466	77.0219	0.09838431	-4.780026	0.04126965	2.383939	0.3256288
1280	-4834.988	-4911.25	76.26112	0.31398	0.242983	0.00779477	0.00487113	0.00694055	0.00757993	0.0072633	0.00947779	0.00670747	0.00838868	0.00626424	0.0102497	0.00741937	0.00411504	0.0106258	0.0106572	0.00419932	0.00921695	0.00789941	0.00704533	0.00669052	0.00894049	0.00512668	0.0146268	0.00682716	0.0090358	0.00861578	0.00824177	0.0057622	0.00466448	0.004746	0.00365053	0.00582653	0.00269867	0.007129188	-0.03763528	74.02287	0.04320545	-4.943558	0.005570178	7.756567	0.3121008
1300	-4830.775	-4916.574	85.79911	0.37906	0.212544	0.00515032	0.00496587	0.00501394	0.00300454	0.00575604	0.00827974	0.0046515	0.0050616	0.00473191	0.00508181	0.0066354	0.00383027	0.00659723	0.00685895	0.00799833	0.0117978	0.00561079	0.00566361	0.00431868	0.00424725	0.0052772	0.00680096	0.00869131	0.00506255	0.00545705	0.00524235	0.0089813	0.00989614	0.00715558	0.00473545	0.00338511	0.00500502	0.005558809	-0.04377369	74.09267	0.04929689	-5.192371	0.005523201	8.92542	0.3444095
1320	-4816.519	-4905.384	88.86483	0.261329	0.236972	0.00520838	0.00608107	0.00509726	0.00450067	0.00563388	0.0103486	0.00602988	0.00529516	0.00390833	0.00580834	0.00765916	0.00477684	0.00577047	0.00578115	0.00377633	0.00812955	0.00520196	0.00719061	0.0056814	0.00620064	0.00701669	0.00887441	0.00552961	0.00816718	0.00890112	0.00482559	0.00304939	0.00595839	0.00449354	0.00624746	0.00588455	0.00648956	0.005599618	-0.0733414	74.39147	0.07717296	-5.185057	0.003831559	20.1414	0.2361267
1340	-4835.726	-4915.455	79.7285	0.204534	0.280262	0.00216982	0.00389296	0.00464976	0.00598748	0.00405169	0.00944241	0.00486259	0.00754613	0.00293959	0.0052265	0.00736066	0.00468765	0.00634435	0.0094049	0.00286957	0.00372848	0.00374641	0.00419852	0.00690727	0.0057805	0.0057468	0.0110332	0.00448431	0.00855846	0.00350965	0.00499561	0.00581358	0.00491183	0.00622414	0.0064442	0.00887096	0.00654993	0.005036924	-0.04631589	69.93676	0.04727876	-5.29096	0.0009628713	49.10185	0.3777961
1360	-4824.889	-4922.478	97.5892	0.315623	0.269589	0.00627619	0.00627805	0.00610165	0.00461737	0.00957098	0.00892308	0.00450224	0.00423287	0.00454665	0.00439879	0.00527967	0.00550696	0.00689065	0.00602442	0.00467345	0.00535751	0.00527456	0.00612572	0.00459954	0.00467597	0.00457884	0.00567404	0.00426733	0.00392793	0.00327769	0.00581709	0.00596336	0.00557894	0.00686298	0.00439961	0.00622625	0.00462779	0.005217674	-0.05060976	66.57859	0.0518677	-5.255704	0.001257942	41.23219	0.1868751
1380	-4807.772	-4903.318	95.54582	0.270753	0.2629	0.00594648	0.00389216	0.0059617	0.00439077	0.00568724	0.0071766	0.00365138	0.00486779	0.00376335	0.00546749	0.00619749	0.00455095	0.00609133	0.00681055	0.0046737	0.00705668	0.00486293	0.00436398	0.00529438	0.00533951	0.00551829	0.00601358	0.0040237	0.00559419	0.00414585	0.00558093	0.00374472	0.00468145	0.00523568	0.00815826	0.00464139	0.0046595	0.004637237	-0.02303875	81.17029	0.05875483	-5.373637	0.03571608	1.645052	0.1837862
1400	-4796.122	-4916.096	119.9744	0.307426	0.20168	0.00503522	0.00411404	0.00485722	0.00499713	0.00524579	0.00685369	0.00443592	0.00460462	0.00498882	0.00494459	0.00479685	0.00469624	0.00624622	0.00520361	0.00499122	0.0058067	0.00432264	0.0049533	0.0047953	0.00550898	0.0045764	0.00512233	0.00477663	0.00486666	0.00491109	0.00509992	0.00430886	0.00592868	0.00493345	0.00437457	0.00435439	0.00463242	0.00492457	-0.05052188	75.6993	0.08054503	-5.313518	0.03002315	2.682764	0.1378303
1420	-4812.825	-4912.001	99.17594	0.343755	0.222076	0.00474767	0.00508396	0.0045854	0.0036227	0.00310128	0.00643822	0.00347823	0.00617936	0.00321675	0.003814	0.00550943	0.00565561	0.00559851	0.00484356	0.00473222	0.00825177	0.00337148	0.00354643	0.00455216	0.00485945	0.00443723	0.00462937	0.00379931	0.00541947	0.00447794	0.0047904	0.00430055	0.00336207	0.00398955	0.00616584	0.00365488	0.00396496	0.004389886	-0.02968843	74.59036	0.04413649	-5.428452	0.01444806	3.054839	0.251108
1440	-4802.454	-4919.211	116.7568	0.286516	0.209596	0.003255	0.00433395	0.00385797	0.00319767	0.00278781	0.00364741	0.00293623	0.00303015	0.00304948	0.00310699	0.00304242	0.00331563	0.0046943	0.00407663	0.00268678	0.00321164	0.00360563	0.0029235	0.00295456	0.00441602	0.00352929	0.00429827	0.00339374	0.00299757	0.00373053	0.00438468	0.00390118	0.00376598	0.00347314	0.00302483	0.00327164	0.00299264	0.00336548	-0.02780622	110.8996	0.1229557	-5.694185	0.09514948	1.292237	0.1241964
1460	-4809.511	-4911.714	102.2023	0.295944	0.239401	0.00414631	0.00459969	0.00366169	0.00432794	0.00460252	0.00589551	0.00333965	0.00384999	0.00307079	0.00446942	0.00403582	0.00429015	0.00459227	0.00419848	0.00432787	0.00553143	0.00393529	0.00424191	0.00538126	0.00454298	0.00386207	0.00626642	0.00490238	0.00377667	0.00500763	0.00477324	0.00313126	0.00677021	0.00516752	0.00392625	0.0049835	0.00308265	0.004322446	-0.007457062	87.70316	0.07723854	-5.443934	0.06978148	1.106863	0.1602961
1480	-4815.428	-4912.494	97.06642	0.287728	0.237718	0.00546569	0.00359668	0.0038936	0.00274896	0.00547715	0.00686086	0.00448535	0.00357061	0.00414772	0.00345396	0.00646017	0.00485624	0.00582027	0.00438574	0.00549901	0.00643385	0.00433094	0.00457075	0.00321205	0.00384949	0.00453517	0.00680908	0.00554349	0.00545061	0.00602313	0.00615211	0.00493272	0.00315239	0.00439226	0.00558252	0.00462681	0.00385017	0.004875142	-0.02405233	72.57496	0.0248378	-5.323606	0.0007854684	31.62164	0.2327699
1500	-4798.241	-4903.976	105.7349	0.328201	0.234589	0.00317083	0.00329666	0.00271384	0.00319978	0.00332558	0.0043453	0.002502	0.00377307	0.0020403	0.00320588	0.0034858	0.00405888	0.00434879	0.00556472	0.0033899	0.00426847	0.00417215	0.00297885	0.00354571	0.00567579	0.00356595	0.00428155	0.00385906	0.0033749	0.00392696	0.00412503	0.00373533	0.00427696	0.00429923	0.00330027	0.00235672	0.00477618	0.003517585	-0.01836476	77.42046	0.02723234	-5.649981	0.008867576	3.071001	0.1851359
1520	-4795.623	-4906.833	111.2102	0.306947	0.23412	0.00366045	0.00458098	0.00382682	0.00324074	0.0040295	0.0050368	0.00319663	0.00374125	0.00346625	0.00425873	0.00459036	0.00366987	0.00451098	0.00378407	0.0030502	0.00463478	0.00368043	0.00322024	0.00346252	0.00486259	0.00379979	0.00546353	0.00389426	0.00456823	0.00334155	0.00480941	0.00359993	0.0039454	0.0028128	0.00466873	0.00368377	0.00373347	0.003797669	-0.02127028	109.4418	0.02934123	-5.573368	0.008070954	3.635411	0.2086178
1540	-4817.702	-4908.134	90.43239	0.245638	0.279539	0.00351884	0.00420221	0.00631629	0.00284556	0.00346005	0.00292084	0.00269742	0.00436905	0.0032014	0.00338631	0.00641491	0.00402025	0.00369716	0.00530003	0.00261932	0.00682847	0.00323194	0.00343628	0.00313403	0.00460043	0.0067194	0.00650894	0.00328579	0.00616351	0.0047777	0.00470975	0.00416944	0.0028147	0.00407905	0.00218962	0.00236645	0.00261783	0.004225841	-0.02840426	84.7197	0.04035194	-5.466537	0.01194767	3.377389	0.2863269
1560	-4834.262	-4919.476	85.21392	0.404424	0.210045	0.00687821	0.00343987	0.00582188	0.00264538	0.00323217	0.00372589	0.00226695	0.00552142	0.00277554	0.00279197	0.00239463	0.00250094	0.00396281	0.00438715	0.00247555	0.00506506	0.00325875	0.00389095	0.00385597	0.00577018	0.00453315	0.00734071	0.00249523	0.00401728	0.00334595	0.00503372	0.00462143	0.0107115	0.00530999	0.00259093	0.00313987	0.00471273	0.003968811	-0.04773592	103.8881	0.05996943	-5.529289	0.01223351	4.902064	0.368471
1580	-4810.728	-4908.887	98.15882	0.310736	0.25679	0.00323728	0.00405069	0.00529751	0.00278175	0.0040033	0.00444708	0.00388299	0.00568705	0.00243102	0.00340612	0.00372276	0.00551562	0.00369457	0.00424856	0.00223961	0.00556087	0.00355264	0.00502524	0.00402649	0.0034133	0.00504735	0.00427102	0.0042571	0.00473699	0.00339743	0.0036522	0.00449226	0.0054564	0.00605549	0.00248155	0.00405218	0.00536534	0.003970203	-0.01961351	75.55207	0.06686632	-5.528938	0.04725281	1.415076	0.2630128
1600	-4816.826	-4923.015	106.1893	0.316492	0.272041	0.00398896	0.00302039	0.00346108	0.00262019	0.00401017	0.00290166	0.00280561	0.00312465	0.00297693	0.00221066	0.00399776	0.00424103	0.00284681	0.00346097	0.00345351	0.0041412	0.00312237	0.00450071	0.00424328	0.00350148	0.00322262	0.00474029	0.00464929	0.00349361	0.00419047	0.00356291	0.00363401	0.0020932	0.00274327	0.00456504	0.00381937	0.00365467	0.003319443	-0.007645476	82.67591	0.06641836	-5.707958	0.05877288	1.130085	0.1625103
1620	-4801.405	-4918.492	117.0865	0.330118	0.248064	0.00380102	0.00318289	0.00295962	0.00363352	0.00455978	0.00437777	0.00321015	0.00388702	0.00360457	0.0029232	0.00347987	0.00382014	0.00404863	0.00348796	0.00291151	0.00394287	0.00398613	0.00403191	0.00311797	0.00359037	0.00434589	0.00464903	0.00376773	0.00380865	0.00386923	0.00351108	0.00299218	0.00522499	0.00371075	0.00310981	0.00329813	0.0033541	0.00351774	-0.01254976	100.9004	0.02891685	-5.649936	0.01636708	1.766768	0.1483575
1640	-4805.945	-4911.138	105.1931	0.241963	0.240041	0.0041103	0.00284633	0.00230154	0.00254349	0.0036325	0.00610294	0.00222622	0.00389869	0.00227829	0.00342508	0.00305735	0.00435253	0.00355839	0.00349817	0.00383484	0.00331458	0.00257425	0.00178165	0.00202419	0.00243765	0.00309869	0.00293876	0.00366565	0.00335967	0.00342788	0.0039432	0.00266376	0.00385091	0.00221356	0.00307063	0.00263758	0.00318584	0.003044445	-0.01994208	85.01574	0.02601803	-5.794437	0.006075954	4.282131	0.2231118
1660	-4812.384	-4910.075	97.69093	0.3265	0.251492	0.00566057	0.00360987	0.00372942	0.00248871	0.00417008	0.0051263	0.00437243	0.00414975	0.00258699	0.00297105	0.00312189	0.00411277	0.00297697	0.00521184	0.00436485	0.0046644	0.00282767	0.00240176	0.0040418	0.00268494	0.00364086	0.00439204	0.00564681	0.00375701	0.00508484	0.00366455	0.0033196	0.00450369	0.00237694	0.00696963	0.00362299	0.00286061	0.00369786	-0.01775024	82.69365	0.03368116	-5.600001	0.01593092	2.114201	0.2507726
1680	-4809.41	-4905.783	96.37336	0.319359	0.242853	0.00379988	0.00527558	0.00433623	0.00365068	0.00551377	0.00579732	0.00328916	0.0035008	0.00304765	0.00314415	0.00509532	0.00383982	0.0057383	0.00503585	0.003364	0.00374243	0.00384516	0.00211686	0.00381572	0.00404895	0.00324337	0.00568516	0.00397301	0.00400203	0.0064686	0.00301059	0.00378789	0.00693761	0.00491718	0.00372983	0.00303958	0.0032332	0.004140909	-0.05772115	82.2719	0.06445212	-5.48684	0.006730969	9.575458	0.3045053
1700	-4812.136	-4904.618	92.48177	0.318303	0.236486	0.00364933	0.00343779	0.00288758	0.00605784	0.00473944	0.00553646	0.00464536	0.00415213	0.00233802	0.00365708	0.00415114	0.00814213	0.00936998	0.00444093	0.00382795	0.00429477	0.00354465	0.00253906	0.00433596	0.00380257	0.00569744	0.00687582	0.00437711	0.00347374	0.0041796	0.00447026	0.00473961	0.00535913	0.00455079	0.00407591	0.0026378	0.00464625	0.004351287	-0.02348423	68.38825	0.02541786	-5.437284	0.001933622	13.1452	0.3343379
1720	-4817.171	-4915.149	97.97742	0.254333	0.230987	0.00254046	0.00335747	0.00228874	0.00393382	0.00450438	0.00575977	0.00393607	0.00296454	0.00282488	0.00296134	0.00314448	0.00365029	0.00485863	0.00290623	0.00458541	0.00431065	0.00325021	0.00386584	0.00395795	0.00383345	0.00776222	0.00475115	0.00336442	0.00491797	0.00427201	0.00447619	0.00345508	0.00439795	0.00277577	0.00245313	0.00404201	0.00539186	0.003879766	-0.00773317	82.83067	0.008465662	-5.55198	0.000732492	11.55735	0.2947294
1740	-4806.127	-4905.329	99.20238	0.265456	0.235471	0.00471511	0.0037665	0.00420532	0.00314072	0.00301059	0.00573204	0.00349942	0.00442794	0.00321033	0.00412793	0.00533448	0.0049152	0.00413133	0.00621756	0.00368133	0.00534547	0.00363423	0.00628099	0.00437399	0.00591898	0.00541033	0.0060598	0.00412262	0.00443383	0.00397296	0.00486735	0.00501408	0.00511932	0.00443876	0.00413573	0.00676214	0.00543585	0.004880599	-0.01633223	77.35289	0.02026587	-5.322487	0.003933636	5.151942	0.2626967
1760	-4820.89	-4916.971	96.08061	0.311268	0.222809	0.00351828	0.00357493	0.00299817	0.0032108	0.00431706	0.00665287	0.00341392	0.00307612	0.00322006	0.00331685	0.00612032	0.00386188	0.00477093	0.00514842	0.00487133	0.00494174	0.00328933	0.00326745	0.00525407	0.00489903	0.00574344	0.0074607	0.00404717	0.00383669	0.00494884	0.00570758	0.0040788	0.00465575	0.00520362	0.00475774	0.00483619	0.00490177	0.00453148	-0.01654203	107.9573	0.03532807	-5.396707	0.01878604	1.880549	0.1980088
1780	-4806.062	-4906.444	100.3822	0.26933	0.215805	0.00385082	0.00322821	0.00462225	0.00273272	0.00351851	0.00487394	0.00361589	0.00417321	0.00330105	0.00289276	0.00282668	0.0056406	0.00508135	0.00353587	0.0037684	0.00618273	0.00377507	0.00515389	0.00355571	0.00339207	0.00457679	0.00519223	0.00429461	0.00426019	0.00454634	0.0047208	0.00499623	0.00373932	0.00440241	0.00384053	0.00472626	0.00424098	0.004635999	0.007825146	68.86162	0.01058219	-5.373904	0.01840734	0.5748898	0.2132727
1800	-4806.298	-4914.113	107.8146	0.266671	0.248972	0.00559965	0.00536885	0.00460422	0.00542578	0.00449329	0.00599457	0.00418992	0.00449206	0.00358889	0.00505845	0.00477202	0.00541812	0.00586199	0.00528302	0.0044516	0.00709	0.00479159	0.0037683	0.00692588	0.00568104	0.00507027	0.00516886	0.00498096	0.00494775	0.00724892	0.00411179	0.00554553	0.00486026	0.00478714	0.00386571	0.00505975	0.00436156	0.004967681	-0.02636014	75.75254	0.05563467	-5.304802	0.02927453	1.900446	0.1815644
1820	-4807.332	-4904.886	97.55395	0.296448	0.22179	0.00436601	0.00548065	0.00322791	0.00213581	0.00420714	0.00599909	0.00325162	0.00452332	0.00345676	0.00297257	0.00487899	0.00382966	0.00512725	0.00409798	0.00505264	0.00567279	0.00412286	0.00328572	0.00460381	0.00400921	0.00461456	0.0046836	0.00713978	0.00441404	0.00340092	0.00533502	0.00333855	0.00450815	0.00475735	0.00297089	0.00433775	0.00495223	0.004026251	-0.03102375	88.52207	0.1281589	-5.51492	0.09713514	1.319388	0.2201668
1840	-4806.231	-4910.345	104.1136	0.23277	0.23413	0.00427275	0.00577106	0.00396072	0.00350974	0.00497282	0.00756157	0.00250266	0.00484593	0.00351392	0.00458039	0.00395081	0.00462247	0.00439531	0.00486687	0.00387471	0.00407627	0.00439799	0.00429851	0.00413695	0.00427673	0.00419514	0.00444683	0.0031357	0.00401507	0.0050803	0.00436758	0.00251364	0.00412809	0.00300242	0.00511941	0.00420891	0.00433658	0.00442394	-0.01397295	69.47035	0.0580992	-5.420725	0.04412625	1.316658	0.1944622
1860	-4814.344	-4909.569	95.22414	0.302451	0.230513	0.00825479	0.0045084	0.00513251	0.00627752	0.00461265	0.00690551	0.00404429	0.00492221	0.00295233	0.00496698	0.00450202	0.00462915	0.005226	0.00661011	0.00840363	0.00496669	0.00419	0.00573004	0.0043913	0.00553163	0.00643002	0.00757416	0.0069855	0.00691931	0.00499266	0.0054922	0.00557981	0.00604326	0.00427899	0.00589406	0.00567971	0.00508509	0.005452054	-0.0134108	78.79193	0.03297387	-5.211763	0.01956307	1.685516	0.2220725
1880	-4820.28	-4914.302	94.02254	0.254655	0.216972	0.00827938	0.00441734	0.00489772	0.00525068	0.00465406	0.007327	0.00341014	0.00441772	0.00452401	0.00669118	0.00676672	0.00516117	0.00418626	0.00434045	0.00604993	0.00757398	0.00467991	0.00578249	0.00648262	0.00565751	0.00728704	0.00666363	0.00804925	0.00593787	0.00513404	0.00555305	0.00468386	0.00390938	0.00568818	0.00629409	0.00426043	0.00450934	0.005643498	-0.02943143	78.70917	0.05172535	-5.177251	0.02229392	2.320155	0.1739576
1900	-4816.282	-4910.834	94.55194	0.2747	0.208959	0.0041401	0.00518619	0.00443284	0.0043261	0.00496361	0.00694909	0.00357482	0.00379153	0.00377581	0.00270092	0.00391769	0.00476089	0.00350745	0.00410079	0.00370718	0.0070632	0.00313718	0.00593933	0.00697213	0.00410826	0.00376408	0.0055898	0.00590636	0.00680582	0.0038143	0.00291958	0.00499089	0.00577362	0.00500236	0.00346139	0.00419187	0.00468631	0.004754271	-0.04375064	85.20867	0.04869057	-5.348712	0.004939933	9.856525	0.2791439
1920	-4816.467	-4917.963	101.4954	0.253274	0.246433	0.00372147	0.00574494	0.00458426	0.00296112	0.00614787	0.00596696	0.00431994	0.00518515	0.00395227	0.00444265	0.00647869	0.00308969	0.00366286	0.00410642	0.00519014	0.00462755	0.00323602	0.00475672	0.00387523	0.0050253	0.00438304	0.00463429	0.00426355	0.0033908	0.00432759	0.00337516	0.00460339	0.00552	0.00654694	0.00489889	0.00475734	0.00573752	0.004594486	-0.03368637	124.0109	0.04184652	-5.382898	0.008160155	5.128153	0.2165192
1940	-4817.71	-4916.242	98.53278	0.247475	0.252307	0.00410135	0.00532825	0.00555239	0.00307171	0.00384708	0.00396622	0.00347597	0.00384989	0.00360279	0.00401897	0.00362815	0.00201811	0.00401242	0.00580963	0.0039327	0.00452562	0.00333273	0.0033521	0.00546798	0.00300066	0.002861	0.00700785	0.0050062	0.00694948	0.0040875	0.0041883	0.00390178	0.00344601	0.00353479	0.00379687	0.00445156	0.00399424	0.004147166	-0.0397314	100.593	0.06881529	-5.48533	0.02908389	2.366097	0.2638271
1960	-4827.564	-4910.981	83.41727	0.304731	0.230311	0.00287411	0.00252509	0.00334026	0.00333682	0.00329646	0.00401153	0.00279231	0.00484191	0.00186531	0.0024084	0.00581488	0.00457677	0.0049588	0.00433994	0.00371812	0.00487404	0.0043839	0.00379571	0.00425907	0.00303747	0.00556749	0.00486795	0.00323036	0.00667892	0.00314787	0.00901204	0.00342484	0.00421199	0.00470131	0.00495036	0.00162518	0.00577514	0.004581118	-0.006153256	75.64159	0.05579428	-5.385812	0.04964102	1.123955	0.4198737
1980	-4812.76	-4915.602	102.842	0.273042	0.22558	0.00475608	0.00437763	0.00508248	0.00459774	0.00373408	0.00357067	0.00326665	0.00523282	0.00368885	0.00404282	0.00379134	0.00343141	0.00478611	0.00319672	0.00263986	0.0050916	0.00412793	0.0040956	0.0039139	0.00293924	0.00516695	0.00601808	0.0052523	0.0059591	0.00501725	0.00513879	0.0039717	0.00328124	0.00355552	0.00464955	0.0047976	0.00457637	0.004283838	-0.01775545	100.5332	0.04640036	-5.452906	0.02864491	1.619847	0.1781597
