SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree910	-72.2506	0.324467	0	0.856781	7.411	0	34.355	42.944
tree911	-73.2108	0.315562	0	0.837696	7.388	0	33.909	42.521
tree912	-66.9908	0.298602	0	0.795833	6.65	0	29.919	39.269
tree913	-64.4759	0.282386	0	0.752647	6.393	0	27.581	37.188
tree914	-73.2108	0.315562	0	0.837696	7.392	0	33.946	42.554
tree915	-75.9076	0.316496	0	0.856849	7.424	0	36.235	44.811
tree916	-71.9439	0.312326	0	0.827731	7.407	0	32.859	41.452
tree917	-71.9439	0.312326	0	0.827731	7.422	0	32.889	41.467
tree918	-63.0055	0.285727	0	0.743862	6.427	0	26.758	36.331
tree919	-72.6735	0.324348	0	0.855387	7.463	0	34.377	42.914
tree920	-73.2108	0.315562	0	0.837696	7.381	0	33.969	42.588
tree921	-73.5295	0.31561	0	0.834562	7.402	0	33.913	42.511
tree922	-71.9425	0.324979	0	0.857822	7.423	0	34.382	42.959
tree923	-67.5217	0.300177	0	0.795739	6.497	0	30.394	39.897
tree924	-64.4759	0.282386	0	0.752647	6.381	0	27.572	37.191
tree925	-65.2131	0.279531	0	0.751562	6.412	0	28.916	38.504
tree926	-64.2094	0.284103	0	0.754769	6.381	0	27.898	37.517
tree927	-67.6379	0.293738	0	0.780525	6.62	0	29.82	39.2
tree928	-68.6666	0.317659	0	0.819833	7.44	0	30.98	39.54
tree929	-72.911	0.317293	0	0.847886	7.43	0	34.014	42.584
tree930	-64.1458	0.285757	0	0.754187	6.396	0	27.588	37.192
tree931	-66.2321	0.278753	0	0.757338	6.392	0	28.521	38.129
tree932	-65.9729	0.279646	0	0.757232	6.404	0	28.604	38.2
tree933	-71.8679	0.314764	0	0.829878	7.383	0	32.782	41.399
tree934	-74.1157	0.317727	0	0.855097	7.419	0	35.237	43.818
tree935	-66.1082	0.28125	0	0.760194	6.405	0	28.55	38.145
tree936	-65.5396	0.284722	0	0.768439	6.413	0	28.972	38.559
tree937	-62.7886	0.288429	0	0.751806	6.425	0	26.682	36.257
tree938	-62.7886	0.288429	0	0.751806	6.404	0	26.605	36.201
tree939	-73.2108	0.315562	0	0.837696	7.406	0	33.951	42.545
tree940	-65.8073	0.281707	0	0.760745	6.433	0	28.627	38.194
tree941	-68.8301	0.284689	0	0.781506	6.375	0	30.858	40.483
tree942	-73.5295	0.31561	0	0.834562	7.353	0	33.82	42.467
tree943	-67.3318	0.299006	0	0.792975	6.681	0	29.936	39.255
tree944	-62.4574	0.289792	0	0.757673	6.425	0	26.656	36.231
tree945	-67.5357	0.276968	0	0.76792	6.421	0	29.637	39.216
tree946	-67.6229	0.252606	0	0.743797	5.494	0	30.405	40.911
tree947	-71.5648	0.312636	0	0.831769	7.374	0	32.829	41.455
tree948	-71.9439	0.312326	0	0.827731	7.414	0	32.947	41.533
tree949	-65.4756	0.287161	0	0.773267	6.413	0	28.623	38.21
tree950	-66.9372	0.303599	0	0.805285	6.518	0	30.537	40.019
tree951	-71.9955	0.283665	0	0.794584	6.425	0	33.333	42.908
tree952	-66.1044	0.28125	0	0.760194	6.353	0	28.483	38.13
tree953	-65.8073	0.281707	0	0.760745	6.402	0	28.613	38.211
tree954	-65.8073	0.281707	0	0.760745	6.4	0	28.614	38.214
tree955	-65.8073	0.281707	0	0.760745	6.386	0	28.545	38.159
tree956	-66.1082	0.28125	0	0.760194	6.388	0	28.527	38.139
tree957	-65.8073	0.281707	0	0.760745	6.425	0	28.642	38.217
tree958	-72.6737	0.324348	0	0.855387	7.394	0	34.251	42.857
tree959	-71.9439	0.312326	0	0.827731	7.378	0	32.81	41.432
tree960	-65.8073	0.281707	0	0.760745	6.402	0	28.561	38.159
tree961	-65.7774	0.283197	0	0.763737	6.419	0	28.595	38.176
tree962	-73.2108	0.315562	0	0.837696	7.383	0	33.849	42.466
tree963	-68.6666	0.317659	0	0.819833	7.413	0	30.874	39.461
tree964	-66.9908	0.298602	0	0.795833	6.648	0	29.887	39.239
tree965	-62.425	0.287484	0	0.753561	6.476	0	26.885	36.409
tree966	-66.1082	0.28125	0	0.760194	6.373	0	28.499	38.126
tree967	-68.6666	0.317659	0	0.819833	7.423	0	30.925	39.502
tree968	-73.2108	0.315562	0	0.837696	7.45	0	34.074	42.624
tree969	-69.2348	0.301484	0	0.805962	6.575	0	31.688	41.113
tree970	-73.2108	0.315562	0	0.837696	7.393	0	33.888	42.495
tree971	-72.911	0.317293	0	0.847886	7.409	0	33.899	42.49
tree972	-75.5336	0.314929	0	0.859145	7.393	0	36.14	44.747
tree973	-65.7774	0.283197	0	0.763737	6.359	0	28.507	38.148
tree974	-68.6346	0.280066	0	0.781338	6.391	0	30.918	40.527
tree975	-71.5648	0.312636	0	0.831769	7.378	0	32.848	41.47
tree976	-67.6229	0.252606	0	0.743797	5.452	0	30.343	40.891
tree977	-71.5648	0.312636	0	0.831769	7.4	0	32.9	41.5
tree978	-71.9425	0.324979	0	0.857822	7.455	0	34.501	43.046
tree979	-65.8073	0.281707	0	0.760745	6.41	0	28.635	38.225
tree980	-62.7886	0.288429	0	0.751806	6.402	0	26.587	36.185
tree981	-73.0009	0.322995	0	0.85092	7.452	0	34.278	42.826
tree982	-75.9078	0.316496	0	0.856849	7.439	0	36.254	44.815
tree983	-71.9425	0.324979	0	0.857822	7.438	0	34.437	42.999
tree984	-75.6084	0.332024	0	0.858773	7.964	0	34.749	42.785
tree985	-71.5648	0.312636	0	0.831769	7.392	0	32.834	41.442
tree986	-65.4756	0.287161	0	0.773267	6.391	0	28.598	38.207
tree987	-71.5648	0.312636	0	0.831769	7.397	0	32.947	41.55
tree988	-67.2179	0.299944	0	0.799118	6.504	0	30.489	39.985
tree989	-65.4756	0.287161	0	0.773267	6.414	0	28.662	38.248
tree990	-65.8073	0.281707	0	0.760745	6.405	0	28.605	38.2
tree991	-71.5597	0.324325	0	0.867261	7.474	0	34.513	43.039
tree992	-73.23	0.315139	0	0.83996	7.385	0	33.841	42.456
tree993	-65.4756	0.287161	0	0.773267	6.453	0	28.733	38.28
tree994	-67.3318	0.299006	0	0.792975	6.701	0	30.015	39.314
tree995	-66.1082	0.28125	0	0.760194	6.37	0	28.493	38.123
tree996	-65.8073	0.281707	0	0.760745	6.37	0	28.534	38.164
tree997	-68.6103	0.333676	0	0.856958	7.477	0	32.603	41.126
tree998	-66.1082	0.28125	0	0.760194	6.414	0	28.64	38.226
tree999	-67.2179	0.299944	0	0.799118	6.529	0	30.517	39.988
