Duplication Transfer Losses Speciations
 	0	7.549	4.058	12.509
 	0	6.424	5.32	14.896
 	0	6.275	5.18	14.905
 	0	5.95	0.82	10.87
 	0	7.151	4.62	13.469
 	0	6.547	4.677	14.13
 	0	6.799	3.919	13.12
 	0	6.416	4.552	14.136
 	0	7.238	4.371	13.133
 	0	6.404	3.523	13.119
 	0	5.641	3.949	14.308
 	0	6.425	4.505	14.08
 	0	4.971	4.271	15.3
 	0	6.353	0.001	9.648
 	0	6.368	0	9.632
 	0	7.404	4.809	13.405
 	0	6.41	4.524	14.114
 	0	5.869	4.811	14.942
 	0	4.581	4.287	15.706
 	0.001	6.516	5.091	14.574
 	0.001	5.856	4.918	15.061
 	0	6.841	4.401	13.56
 	0	7.232	2.917	11.685
 	0	7.152	4.369	13.217
 	0	6.504	4.429	13.925
 	0.003	7.58	3.454	11.871
 	0	6.319	0	9.681
 	0	7.32	2.805	11.485
 	0	7.498	4.112	12.614
 	0	7.354	3.148	11.794
 	0	7.237	4.532	13.295
 	0	7.188	4.387	13.199
 	0	6.888	2.772	11.884
 	0	6.991	3.031	12.04
 	0	7.197	4.621	13.424
 	0.001	7.829	4.822	12.992
 	0.001	5.858	4.88	15.021
 	0	6.323	0	9.677
 	0	6.729	3.966	13.237
 	0	7.354	3.014	11.66
 	0	6.998	4.861	13.863
 	0	6.713	4.002	13.289
 	0	6.355	3.52	13.165
 	0	4.535	3.921	15.386
 	0	4.515	3.943	15.428
 	0	6.623	4.476	13.853
 	0	6.392	3.999	13.607
 	0	6.855	4.498	13.643
 	0	6.749	3.992	13.243
 	0	7.571	3.924	12.353
 	0	6.277	2.709	12.432
 	0	7.183	3.063	11.88
 	0	7.004	4.836	13.832
 	0	7.909	4.607	12.698
 	0	8.415	5.074	12.659
 	0	7.241	2.763	11.522
 	0	4.644	4.259	15.615
 	0	7.614	4.381	12.767
 	0	7.631	3.891	12.26
 	0	7.362	4.644	13.282
 	0	6.141	1.258	11.117
 	0	7.557	3.039	11.482
 	0	6.678	4.675	13.997
 	0	7.488	3.782	12.294
 	0	7.285	4.407	13.122
 	0	7.815	4.859	13.044
 	0	6.988	4.912	13.924
 	0	6.996	4.976	13.98
 	0	6.762	3.968	13.206
 	0	6.671	2.832	12.161
 	0	6.507	4.387	13.88
 	0	7.977	4.545	12.568
 	0	7.473	3.891	12.418
 	0	6.962	2.838	11.876
 	0	7.239	4.741	13.502
 	0	7.118	4.957	13.839
 	0	5.688	4.018	14.33
 	0	5.84	4.846	15.006
 	0	4.534	3.891	15.357
 	0	7.135	4.498	13.363
 	0	7.553	4.437	12.884
 	0	7.477	2.815	11.338
 	0	6.567	3.813	13.246
 	0	7.422	3.133	11.711
 	0	6.467	4.451	13.984
 	0	6.413	4.486	14.073
 	0	6.468	4.37	13.902
 	0	7.24	4.395	13.155
 	0	6.358	4.433	14.075
 	0	4.755	4.027	15.272
 	0	4.49	3.882	15.392
 	0	6.846	3.941	13.095
 	0	6.337	4.397	14.06
 	0	7.594	4.185	12.591
 	0	6.724	3.98	13.256
 	0	4.591	4.227	15.636
 	0	7.37	2.941	11.571
 	0	6.343	5.441	15.098
 	0	7.031	4.458	13.427
 	0	4.592	4.274	15.682
 	0	6.799	3.907	13.108
 	0	7.053	4.611	13.558
 	0	6.735	3.958	13.223
 	0	6.768	3.953	13.185
 	0	7.488	4.274	12.786
 	0	7.226	3.583	12.357
 	0	7.528	4.24	12.712
 	0	4.869	3.973	15.104
 	0.001	5.868	4.886	15.017
 	0	5.628	3.962	14.334
 	0.001	5.847	4.843	14.995
 	0	6.249	2.734	12.485
 	0	6.456	4.599	14.143
 	0	4.506	3.89	15.384
 	0	6.944	4.755	13.811
 	0	7.182	3.874	12.692
 	0.005	4.711	3.766	15.05
 	0	6.291	2.743	12.452
 	0	7.321	4.492	13.171
 	0.001	5.842	4.736	14.893
 	0	7.14	4.517	13.377
 	0	5.786	4.818	15.032
 	0	6.884	3.207	12.323
 	0	7.117	4.53	13.413
 	0	7.053	4.468	13.415
 	0	6.402	4.414	14.012
 	0	6.995	2.689	11.694
 	0	7.99	4.164	12.174
 	0	7.128	4.501	13.373
 	0	6.904	2.787	11.883
 	0	7.107	4.43	13.323
 	0	6.429	4.484	14.055
 	0	6.08	3.317	13.237
 	0	7.102	4.449	13.347
 	0	6.913	3.081	12.168
